Taxa	reSRR3584976	reSRR3584977	reSRR3584978	reSRR3584979	reSRR3584980	reSRR3584981	reSRR3584982	reSRR3584983	reSRR3584984	reSRR3584985	reSRR3584986	reSRR3584987
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__shewanellaceae|g__shewanella|s__shewanella_sp._mr-4	0	0	0	0	0	0.000884253218681716	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__shewanellaceae|g__shewanella|s__shewanella_sp._om3-2	0	0	0	0	0.000561627371471576	0.000720502622629546	0.000479189977262436	0.000491918482080112	0	0	0.000645894276149514	0.000791339057792151
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__shewanellaceae|g__shewanella|s__shewanella_sp._scap07	0	0	0.000676752789725389	0.000485391217854033	0.000454650729286514	0.000491251788156509	0.00067885246778845	0.000527055516514406	0	0	0.000549010134727087	0.000560531832602774
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__shewanellaceae|g__shewanella|s__shewanella_sp._snu_wt4	0.00060245543622794	0.000407898991157022	0.000789544921346287	0.00063474236180912	0.000882557298026762	0.000786002861050414	0.000718784965893653	0.000491918482080112	0	0.000395408907178748	0	0.000593504293344113
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__shewanellaceae|g__shewanella|s__shewanella_sp._we21	0	0	0.000751947544139321	0	0.000615115692564107	0	0	0.00108924806746311	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__shewanellaceae|g__shewanella|s__shewanella_vesiculosa	0	0	0	0.0011948091516407	0.000829068976934231	0.000851503099471282	0.000519122475367638	0.00119465917076599	0.000564774917781126	0	0.000419831279497184	0.000593504293344113
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__shewanellaceae|g__shewanella|s__shewanella_violacea	0	0	0.000413571149276627	0.000448053431865261	0.000347674087101452	0.000491251788156509	0	0	0	0	0	0.000659449214826792
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__shewanellaceae|g__shewanella|s__shewanella_woodyi	0	0	0.000639155412518423	0.000672080147797892	0.000401162408193983	0.000589502145787811	0.000918447456419668	0.000878425860857344	0	0	0.000549010134727087	0.000494586911120094
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__alteromonadales|f__shewanellaceae|g__shewanella|s__shewanella_yunxiaonensis	0	0.000326319192925617	0.000864739675760219	0	0.000641859853110373	0.000786002861050414	0.000918447456419668	0.000527055516514406	0.000494178053058486	0	0.000871957272801844	0.000758366597050811
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cardiobacteriales	0.00209424984974475	0.00171317576285949	0.00233103738683189	0.00205357822938245	0.00197906788042365	0.00298026084814949	0.00195669240715495	0.00210822206605762	0.00144723572681414	0.00112032523700645	0.00193768282844854	0.00273671424153119
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cardiobacteriales|f__cardiobacteriaceae	0.00209424984974475	0.00171317576285949	0.00233103738683189	0.00205357822938245	0.00197906788042365	0.00298026084814949	0.00195669240715495	0.00210822206605762	0.00144723572681414	0.00112032523700645	0.00193768282844854	0.00273671424153119
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cardiobacteriales|f__cardiobacteriaceae|g__cardiobacterium	0.00163523618404727	0.00130527677170247	0.00180467410593437	0.00141883586757333	0.0014709288300446	0.0020305073910469	0.00195669240715495	0.00119465917076599	0.00144723572681414	0.00112032523700645	0.00142096740752893	0.00217618240892842
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cardiobacteriales|f__cardiobacteriaceae|g__cardiobacterium|s__cardiobacterium_hominis	0.000774585560864495	0.00067983165192837	0.000902337052967185	0.000858769077741751	0.000802324816387966	0.000949753457102584	0.000838582460209262	0.000808151791988756	0.000635371782503767	0.000691965587562808	0.000710483703764466	0.00105511874372287
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cardiobacteriales|f__cardiobacteriaceae|g__cardiobacterium|s__cardiobacterium_sp._marseille-q4385	0.000860650623182772	0.0006254451197741	0.000864739675760219	0.000560066789831577	0.000668604013656638	0.00108075393394432	0.00111810994694568	0.000386507378777231	0.000811863944310369	0.000428359649443643	0.00067818898995699	0.00108809120446421
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cardiobacteriales|f__cardiobacteriaceae|g__dichelobacter	0	0	0	0	0	0.000393001430525207	0	0.000386507378777231	0	0	0.000516715420919611	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cardiobacteriales|f__cardiobacteriaceae|g__dichelobacter|s__dichelobacter_nodosus	0	0	0	0	0	0.000393001430525207	0	0.000386507378777231	0	0	0.000516715420919611	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cardiobacteriales|f__cardiobacteriaceae|g__suttonella	0.000430325311591386	0.000380705725079887	0.000488765903690559	0.000597404575820348	0.000508139050379045	0.000524001907366943	0	0.000491918482080112	0	0	0	0.000560531832602774
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cardiobacteriales|f__cardiobacteriaceae|g__suttonella|s__suttonella_sp._r2a3	0.000430325311591386	0.000380705725079887	0.000488765903690559	0.000597404575820348	0.000508139050379045	0.000524001907366943	0	0.000491918482080112	0	0	0	0.000560531832602774
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales	0.0497169176658581	0.0468268041848261	0.100197010256565	0.0834872894708937	0.0767289966072358	0.0883925717489612	0.0929628555889125	0.0799718903724526	0.0523828736241995	0.0471195614388007	0.0790251646868931	0.0926855871439057
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae	0.00774585560864495	0.00663515692282089	0.017708364664481	0.0159805724031943	0.0137464985207805	0.014868554121537	0.0147750242989251	0.0157765284609979	0.00698908960754144	0.00573342915409184	0.0137252533681772	0.0154640840876883
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__agarilytica	0.000315571895167016	0	0.000789544921346287	0.000896106863730523	0.000748836495295435	0.000655002384208679	0.000798649962104059	0.00105411103302881	0.000529476485419806	0	0.00090425198660932	0.000560531832602774
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__agarilytica|s__agarilytica_rhodophyticola	0.000315571895167016	0	0.000789544921346287	0.000896106863730523	0.000748836495295435	0.000655002384208679	0.000798649962104059	0.00105411103302881	0.000529476485419806	0	0.00090425198660932	0.000560531832602774
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__cellvibrio	0.0033852257845189	0.00307283906671623	0.0079706439678768	0.00705684155187787	0.0062848777283724	0.00687752503419112	0.00642913219493768	0.00709768095572734	0.00338864950668676	0.00309736977290019	0.00574845905773068	0.00695718921642266
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__cellvibrio|s__cellvibrio_japonicus	0.000975404039607142	0.000761411450159774	0.00161668721989954	0.00160552479751719	0.00157790547222967	0.00111350405315475	0.0013577049355769	0.00175685172171469	0.00084716237667169	0.000889670041152182	0.00125949383849155	0.0015826781155843
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__cellvibrio|s__cellvibrio_sp._ky-gh-1	0.000459013665697478	0.000543865321542696	0.00165428459710651	0.00130682250960701	0.000882557298026762	0.000720502622629546	0.0013976374336821	0.00130007027406887	0.000776565511949049	0	0.00103343084183922	0.000758366597050811
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__cellvibrio|s__cellvibrio_sp._ky-yj-3	0.000487702019803571	0.000489478789388426	0.00146629771107168	0.0014561736535621	0.00117674306403568	0.00147375536446953	0.00123790744126129	0.00140548137737175	0.000388282755974524	0.000593113360768121	0.000871957272801844	0.00148376073336028
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__cellvibrio|s__cellvibrio_sp._psbb006	0.000860650623182772	0.000734218184082639	0.00150389508827864	0.00108279579367438	0.0014709288300446	0.00186675679499473	0.0013976374336821	0.00108924806746311	0.000635371782503767	0.000922620783417078	0.00135637797991398	0.0014178158118776
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__cellvibrio|s__cellvibrio_sp._psbb023	0.000573767082121848	0.000516672055465561	0.00165428459710651	0.00153084922553964	0.00114999890348942	0.00160475584131126	0.000918447456419668	0.00147575544624034	0.000635371782503767	0.000659014845297913	0.00113031498326165	0.00168159549780832
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__marinagarivorans	0.000344260249273109	0.000326319192925617	0.000563960658104491	0.00100812022169684	0.000936045619119293	0.000687752503419112	0.000918447456419668	0.0011243851018974	0	0.000362458164913852	0.00103343084183922	0.00089025644001617
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__marinagarivorans|s__marinagarivorans_sp._ge09	0.000344260249273109	0.000326319192925617	0.000563960658104491	0.00100812022169684	0.000936045619119293	0.000687752503419112	0.000918447456419668	0.0011243851018974	0	0.000362458164913852	0.00103343084183922	0.00089025644001617
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__saccharophagus	0.000286883541060924	0	0.00139110295665774	0.000858769077741751	0.000802324816387966	0.00104800381473389	0.000878514958314465	0.000597329585382994	0.000529476485419806	0	0.000710483703764466	0.00118700858668823
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__saccharophagus|s__saccharophagus_degradans	0.000286883541060924	0	0.00139110295665774	0.000858769077741751	0.000802324816387966	0.00104800381473389	0.000878514958314465	0.000597329585382994	0.000529476485419806	0	0.000710483703764466	0.00118700858668823
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__simiduia	0.00154917112172899	0.00149562963424241	0.00259421902728066	0.00261364501921402	0.00181860291714606	0.00212875774867821	0.00247581488252258	0.00238931834153197	0.00109425140320093	0.00118622672153624	0.0022606299665233	0.00280265916301387
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__simiduia|s__simiduia_agarivorans	0.00154917112172899	0.00149562963424241	0.00259421902728066	0.00261364501921402	0.00181860291714606	0.00212875774867821	0.00247581488252258	0.00238931834153197	0.00109425140320093	0.00118622672153624	0.0022606299665233	0.00280265916301387
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__teredinibacter	0.00180736630868382	0.00168598249678236	0.00428610100159413	0.00347241409695578	0.00307557846282054	0.00337326227867469	0.00319459984841624	0.00344342937456079	0.0013766388620915	0.00105442375247666	0.00300340838409524	0.00296752146672057
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__teredinibacter|s__teredinibacter_haidensis	0.000487702019803571	0.000462285523311291	0.00142870033386471	0.00112013357966315	0.00101627810075809	0.00124450452999649	0.0013577049355769	0.00101897399859452	0.000564774917781126	0.000494261133973435	0.00103343084183922	0.00112106366520555
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__teredinibacter|s__teredinibacter_purpureus	0.000459013665697478	0.000271932660771348	0.00127831082503685	0.000821431291752979	0.000989533940211824	0.000720502622629546	0.000718784965893653	0.0011243851018974	0.000352984323613204	0	0.00090425198660932	0.000659449214826792
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__cellvibrionaceae|g__teredinibacter|s__teredinibacter_turnerae	0.00083196226907668	0.000897377780545448	0.00157908984269257	0.00149351143955087	0.00106976642185062	0.00137550500683822	0.00107817744884048	0.00126493323963457	0.000458879620697165	0.00052721187623833	0.00103343084183922	0.00115403612594689
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__halieaceae	0.0187334952312783	0.0187905468593001	0.0415826991909044	0.0345747898256027	0.0307557846282054	0.0369748845885799	0.0415297980294111	0.0326071679550246	0.0205083892019272	0.0202976572351757	0.0332958499355075	0.0377204950880925
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__halieaceae|g__aequoribacter	0.00103278074781933	0.000761411450159774	0.00180467410593437	0.00179221372746105	0.00168488211441473	0.0020305073910469	0.0013577049355769	0.00133520730850316	0.00088246080903301	0.000889670041152182	0.00164703040418126	0.00204429256596306
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__halieaceae|g__aequoribacter|s__aequoribacter_fuscus	0.00103278074781933	0.000761411450159774	0.00180467410593437	0.00179221372746105	0.00168488211441473	0.0020305073910469	0.0013577049355769	0.00133520730850316	0.00088246080903301	0.000889670041152182	0.00164703040418126	0.00204429256596306
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__halieaceae|g__congregibacter	0.0041598113453834	0.00397021684726168	0.00624116461635636	0.00567534347029331	0.00561627371471576	0.00658277396129722	0.00642913219493768	0.00558678847505271	0.00430640874808109	0.00428359649443643	0.00507027006777369	0.00642962984456123
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__halieaceae|g__congregibacter|s__congregibacter_litoralis	0.0041598113453834	0.00397021684726168	0.00624116461635636	0.00567534347029331	0.00561627371471576	0.00658277396129722	0.00642913219493768	0.00558678847505271	0.00430640874808109	0.00428359649443643	0.00507027006777369	0.00642962984456123
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__halieaceae|g__halioglobus	0.0071720885265231	0.00802201349275476	0.0189114807351039	0.0150844655394638	0.013398824433679	0.0160803085323231	0.0194471265772338	0.0157413914265636	0.00857751906380086	0.00860014373113776	0.0151785154895136	0.0163873129884458
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__halieaceae|g__halioglobus|s__halioglobus_japonicus	0.00459013665697478	0.00388863704903027	0.0101888892230878	0.00757957055572067	0.00681976093929771	0.00858053123313369	0.0107418419902996	0.00822206605762474	0.00412991658627449	0.00490966059746945	0.00820285730709883	0.00916634408609241
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__halieaceae|g__halioglobus|s__halioglobus_maricola	0.00255326351544222	0.00413337644372449	0.00868499413480915	0.00746755719775436	0.00657906349438132	0.00746702717997894	0.00866535208882904	0.00748418833450457	0.00444760247752637	0.00369048313366831	0.00694336346860728	0.00722096890235338
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__halieaceae|g__kineobactrum	0.00631143790334033	0.00600971180304679	0.0146253797335098	0.011948091516407	0.0100290602048496	0.0122485445847023	0.0142159693254523	0.00987350667603654	0.00667140371628956	0.00645834548391954	0.0113677392602314	0.0128262872283811
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__halieaceae|g__kineobactrum|s__kineobactrum_salinum	0.00631143790334033	0.00600971180304679	0.0146253797335098	0.011948091516407	0.0100290602048496	0.0122485445847023	0.0142159693254523	0.00987350667603654	0.00667140371628956	0.00645834548391954	0.0113677392602314	0.0128262872283811
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae	0.0186474301689601	0.0176212364179833	0.0323713417751978	0.0250163166124771	0.0252999758767672	0.0287218545475506	0.0283520736546941	0.024525650035137	0.0201201064459526	0.0173650411736	0.0250929926284086	0.0307633058716699
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer	0.0186474301689601	0.0176212364179833	0.0323713417751978	0.0250163166124771	0.0252999758767672	0.0287218545475506	0.0283520736546941	0.024525650035137	0.0201201064459526	0.0173650411736	0.0250929926284086	0.0307633058716699
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_agarilyticus	0.00137704099709244	0.000870184514468313	0.00172947935152044	0.00194156487141613	0.00179185875659979	0.00180125655657387	0.00167716492041852	0.00140548137737175	0.00141193729445282	0.00102147301021176	0.00135637797991398	0.0019124027229977
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_aggregans	0.00200818478742647	0.00201230168970797	0.00372214034348964	0.00209091601537122	0.0024069744491639	0.00248900905999298	0.00279527486736421	0.00245959241040056	0.00211790594167922	0.00187819230909905	0.00229292468033078	0.00270374178078985
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_celer	0.00103278074781933	0.00157720943247382	0.00157908984269257	0.00134416029559578	0.00192557955933112	0.00209600762946777	0.00203655740336535	0.00172171468728039	0.0017296231857047	0.00135098043286072	0.00151785154895136	0.00204429256596306
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_elongatus	0.00157785947583508	0.00122369697347107	0.00297019279935032	0.00201624044339368	0.00235348612807137	0.00284926037130775	0.00203655740336535	0.00221363316936051	0.00162372788862074	0.00171343859777457	0.00232521939413825	0.00257185193782449
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_hydrolyticus	0.0015204827676229	0.00146843636816528	0.00259421902728066	0.00242695608927017	0.00208604452260871	0.00304576108657036	0.00219628739578616	0.00249472944483486	0.00158842945625942	0.00144983265965541	0.00232521939413825	0.00276968670227253
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_sp._a4b17	0.000803273914970587	0.000462285523311291	0.00124071344782988	0.00112013357966315	0.00109651058239689	0.00124450452999649	0.00103824495073528	0.00137034434293746	0.00084716237667169	0.000659014845297913	0.00135637797991398	0.00102214628298153
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_sp._alw1	0.00166392453815336	0.0012508902395482	0.00240623214124583	0.00205357822938245	0.00184534707769232	0.00242350882157211	0.00223621989389137	0.00154602951510892	0.00130604199736885	0.00168048785550968	0.00196997754225602	0.00267076932004851
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_sp._gl-2	0.000688520498546218	0.000435092257234157	0.00116551869341595	0.00153084922553964	0.00139069634840581	0.00131000476841736	0.00119797494315609	0.00119465917076599	0.000953057673755651	0	0.00116260969706913	0.00171456795854966
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_sp._sh-1	0.00200818478742647	0.00165878923070522	0.00368454296628267	0.00246429387525894	0.00235348612807137	0.00284926037130775	0.00323453234652144	0.00231904427266339	0.00183551848278866	0.00200999527815863	0.00268046124602048	0.00290157654523789
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_sp._thaf38	0.000688520498546218	0.000734218184082639	0.00127831082503685	0.00104545800768561	0.000989533940211824	0.00150650548367996	0.00147750242989251	0.00140548137737175	0.000670670214865088	0	0.000645894276149514	0.0019124027229977
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_sp._ypw1	0.0014917944135168	0.0019579151575537	0.00323337443979908	0.00205357822938245	0.00195232371987738	0.00216150786788864	0.00259561237683819	0.00214335910049192	0.00201201064459526	0.00158163562871499	0.00190538811464107	0.00234104471263511
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_sp._ypw16	0.00243851009901785	0.00239300741478786	0.00368454296628267	0.00283767173514666	0.0031023226233668	0.00281651025209732	0.00363385732757347	0.0022487702037948	0.00247089026529243	0.00263605938119165	0.00310029252551767	0.0033302185348753
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__microbulbiferaceae|g__microbulbifer|s__microbulbifer_thermotolerans	0.00117622251834979	0.00146843636816528	0.00285740066772942	0.00186688929943859	0.00184534707769232	0.0019322570334156	0.00195669240715495	0.00179198875614898	0.00130604199736885	0.00115327597927135	0.0022606299665233	0.00267076932004851
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__spongiibacteraceae	0.00459013665697478	0.00372547745256747	0.00845940987156736	0.00787827284363085	0.00689999342093651	0.00782727849129371	0.00826602710777701	0.00702740688685875	0.00472998993641693	0.00369048313366831	0.00684647932718485	0.00870472963571366
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__spongiibacteraceae|g__oceanicoccus	0.000803273914970587	0.000788604716236909	0.00157908984269257	0.00205357822938245	0.00179185875659979	0.00170300619894256	0.00219628739578616	0.00161630358397751	0.00120014670028489	0.00102147301021176	0.00167932511798874	0.00194537518373904
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__spongiibacteraceae|g__oceanicoccus|s__oceanicoccus_sagamiensis	0.000803273914970587	0.000788604716236909	0.00157908984269257	0.00205357822938245	0.00179185875659979	0.00170300619894256	0.00219628739578616	0.00161630358397751	0.00120014670028489	0.00102147301021176	0.00167932511798874	0.00194537518373904
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__spongiibacteraceae|g__spongiibacter	0.00238113339080567	0.00198510842363084	0.00522603543176828	0.00425650760271998	0.0037976707975697	0.00448676633182945	0.00451237228588793	0.00411103302881237	0.00204730907695658	0.00187819230909905	0.00374618680166718	0.0049128966504596
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__spongiibacteraceae|g__spongiibacter|s__spongiibacter_nanhainus	0.00163523618404727	0.00138685656993387	0.0038725298523175	0.00257630723322525	0.00211278868315498	0.00291476060972862	0.00323453234652144	0.00252986647926915	0.00134134042973018	0.00131802969059583	0.00222833525271582	0.00326427361339262
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__spongiibacteraceae|g__spongiibacter|s__spongiibacter_sp._imcc21906	0.00071720885265231	0.000598251853696965	0.00131590820224381	0.00168020036949473	0.00165813795386846	0.00153925560289039	0.00127783993936649	0.00154602951510892	0.000670670214865088	0.00052721187623833	0.00148555683514388	0.00161565057632564
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__spongiibacteraceae|g__zhongshania	0.00137704099709244	0.000951764312699718	0.00165428459710651	0.00153084922553964	0.00128371970622075	0.00160475584131126	0.00155736742610292	0.00126493323963457	0.00144723572681414	0.0007578670720926	0.00138867269372146	0.00181348534077368
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__cellvibrionales|f__spongiibacteraceae|g__zhongshania|s__zhongshania_aliphaticivorans	0.00137704099709244	0.000951764312699718	0.00165428459710651	0.00153084922553964	0.00128371970622075	0.00160475584131126	0.00155736742610292	0.00126493323963457	0.00144723572681414	0.0007578670720926	0.00138867269372146	0.00181348534077368
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales	0.153855643070974	0.148040140523922	0.290251752037778	0.179408061676048	0.164021936630246	0.200889231236802	0.279128161755369	0.181482782853127	0.168867700416557	0.154308326026506	0.171000509610584	0.201758487276257
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae	0.0599012833735209	0.0546040782828867	0.137493608445875	0.0962941500650424	0.0689464458882725	0.0806962937345092	0.129580956351384	0.0953267744202389	0.063678371979822	0.0575649467367727	0.072437043070168	0.0818046750992636
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae|g__allochromatium	0.00863519458593381	0.00837552595175751	0.0197762204108641	0.0125828338782161	0.00933371203064667	0.0117900429157562	0.0182092191359726	0.0137385804638089	0.0090011002521367	0.00998407490626338	0.00975300356985766	0.0112436091127968
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae|g__allochromatium|s__allochromatium_tepidum	0.00447538324055041	0.00443250237057297	0.00876018888922309	0.0046298854626077	0.00427906568740248	0.00576402098103637	0.00826602710777701	0.00695713281799016	0.00472998993641693	0.00520621727785351	0.00455355464685408	0.00603396031566515
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae|g__allochromatium|s__allochromatium_vinosum	0.0041598113453834	0.00394302358118454	0.0110160315216411	0.00791561062961962	0.00505464634324418	0.00602602193471984	0.00994319202819554	0.0067463106113844	0.00427111031571977	0.00474490688614497	0.00516715420919611	0.00520964879713166
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae|g__caldichromatium	0.00243851009901785	0.00212107475401651	0.00379733509790357	0.00257630723322525	0.00254069525189522	0.00314401144420166	0.0040331823086255	0.00245959241040056	0.00264738242709903	0.00200999527815863	0.00258357710459806	0.00280265916301387
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae|g__caldichromatium|s__caldichromatium_japonicum	0.00243851009901785	0.00212107475401651	0.00379733509790357	0.00257630723322525	0.00254069525189522	0.00314401144420166	0.0040331823086255	0.00245959241040056	0.00264738242709903	0.00200999527815863	0.00258357710459806	0.00280265916301387
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae|g__candidatus_nitrosacidococcus	0	0	0.000526363280897525	0.000485391217854033	0.000267441605462655	0	0.000479189977262436	0.000491918482080112	0	0	0.000387536565689709	0.000329724607413396
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae|g__candidatus_nitrosacidococcus|s__candidatus_nitrosacidococcus_tergens	0	0	0.000526363280897525	0.000485391217854033	0.000267441605462655	0	0.000479189977262436	0.000491918482080112	0	0	0.000387536565689709	0.000329724607413396
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae|g__candidatus_nitrosoglobus	0	0	0.00037597377206966	0.000560066789831577	0	0	0	0.000351370344342938	0	0	0.000419831279497184	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae|g__candidatus_nitrosoglobus|s__candidatus_nitrosoglobus_terrae	0	0	0.00037597377206966	0.000560066789831577	0	0	0	0.000351370344342938	0	0	0.000419831279497184	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae|g__marichromatium	0.0079179857332815	0.00707024918005505	0.0134598610400938	0.00989451328702452	0.00676627261820518	0.0088752823060276	0.0154938092648188	0.0105411103302881	0.00861281749616218	0.00728211404054193	0.00823515202090631	0.00811122534236955
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__chromatiales|f__chromatiaceae|g__marichromatium|s__marichromatium_purpuratum	0.0079179857332815	0.00707024918005505	0.0134598610400938	0.00989451328702452	0.00676627261820518	0.0088752823060276	0.0154938092648188	0.0105411103302881	0.00861281749616218	0.00728211404054193	0.00823515202090631	0.00811122534236955
