clade_name	NCBI_tax_id	reSRR9697569_taxonomic_profile	reSRR9697568_taxonomic_profile	reSRR9697567_taxonomic_profile	reSRR9697566_taxonomic_profile	reSRR9697564_taxonomic_profile	reSRR9697563_taxonomic_profile	reSRR9697562_taxonomic_profile	reSRR9697561_taxonomic_profile	reSRR9697560_taxonomic_profile	reSRR9697559_taxonomic_profile	reSRR9697558_taxonomic_profile	reSRR9697557_taxonomic_profile	reSRR9697556_taxonomic_profile	reSRR9697555_taxonomic_profile	reSRR9697554_taxonomic_profile	reSRR9697553_taxonomic_profile	reSRR9697552_taxonomic_profile	reSRR9697551_taxonomic_profile	reSRR9697550_taxonomic_profile	reSRR9697549_taxonomic_profile	reSRR9697548_taxonomic_profile	reSRR9697547_taxonomic_profile	reSRR9697546_taxonomic_profile	reSRR9697545_taxonomic_profile	reSRR9697544_taxonomic_profile	reSRR9697543_taxonomic_profile	reSRR9697542_taxonomic_profile	reSRR9697541_taxonomic_profile	reSRR9697540_taxonomic_profile	reSRR9697539_taxonomic_profile	reSRR9697538_taxonomic_profile	reSRR9697537_taxonomic_profile	reSRR9697536_taxonomic_profile	reSRR9697535_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_straminea	2|1224|1236|72274|135621|286|47882	0	0	0	0	0	0	0.07764350142737232	0	0	0	0	0	0	0	0	0	0.030631229906463425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_straminea|t__SGB22860	2|1224|1236|72274|135621|286|47882|SGB22860	0	0	0	0	0	0	0.07764350142737232	0	0	0	0	0	0	0	0	0	0.030631229906463425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_taiwanensis	2|1224|1236|72274|135621|286|470150	0	0	0	0	0	0.0359586030092614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_taiwanensis|t__SGB12299	2|1224|1236|72274|135621|286|470150|SGB12299	0	0	0	0	0	0.0359586030092614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales	2|1224|1236|72273	0	0.12881912415943933	0	0	0	0	0	0	0	0	0	0.00946825056377712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae	2|1224|1236|72273|135616	0	0.12881912415943933	0	0	0	0	0	0	0	0	0	0.00946825056377712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga	2|1224|1236|72273|135616|40222	0	0.12881912415943933	0	0	0	0	0	0	0	0	0	0.00946825056377712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga|s__Methylophaga_aminisulfidivorans	2|1224|1236|72273|135616|40222|230105	0	0.12881912415943933	0	0	0	0	0	0	0	0	0	0.00946825056377712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga|s__Methylophaga_aminisulfidivorans|t__SGB13854	2|1224|1236|72273|135616|40222|230105|SGB13854	0	0.12881912415943933	0	0	0	0	0	0	0	0	0	0.00946825056377712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales	2|1224|1236|135623	0.13469512490422214	0	0	0	0	0	0	0	0	0	0	0.002270907114475498	0	0.0489255335418381	0	0.0728615543099588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae	2|1224|1236|135623|641	0.13469512490422214	0	0	0	0	0	0	0	0	0	0	0.002270907114475498	0	0.0489255335418381	0	0.0728615543099588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio	2|1224|1236|135623|641|662	0.13469512490422214	0	0	0	0	0	0	0	0	0	0	0.002270907114475498	0	0.0489255335418381	0	0.0728615543099588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_cholerae	2|1224|1236|135623|641|662|666	0	0	0	0	0	0	0	0	0	0	0	0.002270907114475498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_cholerae|t__SGB9862	2|1224|1236|135623|641|662|666|SGB9862	0	0	0	0	0	0	0	0	0	0	0	0.002270907114475498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_fluvialis	2|1224|1236|135623|641|662|676	0.13469512490422214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0728615543099588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_fluvialis|t__SGB9859	2|1224|1236|135623|641|662|676|SGB9859	0.13469512490422214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0728615543099588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_sp_H11	2|1224|1236|135623|641|662|2565928	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0489255335418381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_sp_H11|t__SGB58231	2|1224|1236|135623|641|662|2565928|SGB58231	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0489255335418381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	2|1224|1236|135614	0.6573430689581008	0.5557698803400744	0.3305037447977381	0.4247357753149577	0.04767788488937475	5.938295334411492	2.9524976222534507	1.1828400832192543	0.6343728955883629	1.0757443660876986	0.1038152025482423	2.0916241124433212	0.2468484332091126	1.890534145486712	0.2741322353297309	0.3121302556530257	1.0454153453281372	4.4822391701392315	0.3952732778484454	15.598678037165687	0	1.2638886211769362	5.205302191012258	0.22564377362274474	0.7047842716970224	1.783468870948435	2.0341759202740204	0.3268067391113923	1.9610212428182543	0.18986450012514347	3.1321740575898143	0.1177397296731726	0	3.0804435756434088
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae	2|1224|1236|135614|1775411	0	0.0021233672804546813	0.040227335662713776	0	0	0.012875327384751072	0.010281761334909104	0.18053792312614172	0.4704282819352382	0.023578912614701245	0	0.19450421728595907	0.030230719643069563	0.6396587125315437	0.11420248635191615	0.0259703827530439	0	0.0452969170607827	0.1666917122318733	0.011394708669209086	0	0	0	0	0	0	0.005925466276267811	0	0	0	0.3804933884895723	0	0	0.0015699379046593947
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Chiayiivirga	2|1224|1236|135614|1775411|1648505	0	0	0	0	0	0	0	0.0001505156296616025	0	0	0	0	0	0	0	0	0	0.02077016771577424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Chiayiivirga|s__Chiayiivirga_flava	2|1224|1236|135614|1775411|1648505|659595	0	0	0	0	0	0	0	0.0001505156296616025	0	0	0	0	0	0	0	0	0	0.02077016771577424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Chiayiivirga|s__Chiayiivirga_flava|t__SGB88966	2|1224|1236|135614|1775411|1648505|659595|SGB88966	0	0	0	0	0	0	0	0.0001505156296616025	0	0	0	0	0	0	0	0	0	0.02077016771577424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella	2|1224|1236|135614|1775411|323413	0	0.0021233672804546813	0	0	0	0	0	0.05212114686886776	0	0.014557738228950744	0	0.01885057491241193	0	0.6375529140436204	0.07789849039792389	0.0259703827530439	0	0.011010492209963368	0	0.0008467853189267311	0	0	0	0	0	0	0.005925466276267811	0	0	0	0.01774102986089144	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella|s__Dokdonella_fugitiva	2|1224|1236|135614|1775411|323413|328517	0	0	0	0	0	0	0	0.05212114686886776	0	0.010720671173701915	0	0	0	0.6375529140436204	0.07789849039792389	0.0259703827530439	0	0.007668095137595502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella|s__Dokdonella_fugitiva|t__SGB33020	2|1224|1236|135614|1775411|323413|328517|SGB33020	0	0	0	0	0	0	0	0.003932917656528168	0	0.003613035992521397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella|s__Dokdonella_fugitiva|t__SGB88831	2|1224|1236|135614|1775411|323413|328517|SGB88831	0	0	0	0	0	0	0	0.04818822921233959	0	0.00710763518118052	0	0	0	0.6375529140436204	0.07789849039792389	0.0259703827530439	0	0.007668095137595502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella|s__Dokdonella_immobilis	2|1224|1236|135614|1775411|323413|578942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005925466276267811	0	0	0	0.01774102986089144	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella|s__Dokdonella_immobilis|t__SGB12575	2|1224|1236|135614|1775411|323413|578942|SGB12575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005925466276267811	0	0	0	0.01774102986089144	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella|s__Dokdonella_koreensis	2|1224|1236|135614|1775411|323413|323415	0	0.0021233672804546813	0	0	0	0	0	0	0	0.003837067055248829	0	0.01885057491241193	0	0	0	0	0	0.003341364193173686	0	0.0008467853189267311	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella|s__Dokdonella_koreensis|t__SGB12573	2|1224|1236|135614|1775411|323413|323415|SGB12573	0	0.0021233672804546813	0	0	0	0	0	0	0	0.003837067055248829	0	0.01885057491241193	0	0	0	0	0	0.003341364193173686	0	0.0008467853189267311	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella	2|1224|1236|135614|1775411|231454	0	0	0	0	0	0	0.005774284302699668	0.033830710538507835	0	0	0	0	0.01938306978670065	0	0.03630399595399229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015699379046593947
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_SGB73384	2|1224|1236|135614|1775411|231454|53073802	0	0	0	0	0	0	0	0.007435657927048177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_SGB73384|t__SGB73384	2|1224|1236|135614|1775411|231454|53073802|SGB73384	0	0	0	0	0	0	0	0.007435657927048177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_ginsengisoli	2|1224|1236|135614|1775411|231454|363848	0	0	0	0	0	0	0	0.0013741519522809265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015699379046593947
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_ginsengisoli|t__SGB33015	2|1224|1236|135614|1775411|231454|363848|SGB33015	0	0	0	0	0	0	0	0.0013741519522809265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015699379046593947
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_jiangningensis	2|1224|1236|135614|1775411|231454|1379159	0	0	0	0	0	0	0	0.023835357798387344	0	0	0	0	0.019031430929690576	0	0.03630399595399229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_jiangningensis|t__SGB12566	2|1224|1236|135614|1775411|231454|1379159|SGB12566	0	0	0	0	0	0	0	0.023835357798387344	0	0	0	0	0.019031430929690576	0	0.03630399595399229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_sp_333MFSha	2|1224|1236|135614|1775411|231454|1798240	0	0	0	0	0	0	0.005774284302699668	0	0	0	0	0	0.00034959444505071313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_sp_333MFSha|t__SGB12536	2|1224|1236|135614|1775411|231454|1798240|SGB12536	0	0	0	0	0	0	0.005774284302699668	0	0	0	0	0	0.00034959444505071313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_thiooxydans	2|1224|1236|135614|1775411|231454|445710	0	0	0	0	0	0	0	0.0011855428607913875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella_thiooxydans|t__SGB12542	2|1224|1236|135614|1775411|231454|445710|SGB12542	0	0	0	0	0	0	0	0.0011855428607913875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__GGB66915	2|1224|1236|135614|1775411|78564797	0	0	0	0	0	0	0	0.0038502269710967937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__GGB66915|s__GGB66915_SGB90577	2|1224|1236|135614|1775411|78564797|20090284	0	0	0	0	0	0	0	0.0038502269710967937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__GGB66915|s__GGB66915_SGB90577|t__SGB90577	2|1224|1236|135614|1775411|78564797|20090284|SGB90577	0	0	0	0	0	0	0	0.0038502269710967937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter	2|1224|1236|135614|1775411|242605	0	0	0.040227335662713776	0	0	0.012875327384751072	0.004507477032209434	0.08882187456802182	0.4704282819352382	0.0090211743857505	0	0.11872547897949738	0.004436373951813143	0.002105057270574639	0	0	0	0.003174037763716457	0.1666917122318733	0.010547923350282354	0	0	0	0	0	0	0	0	0	0	0.36275235862868094	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter_jiangsuensis	2|1224|1236|135614|1775411|242605|637577	0	0	0	0	0	0	0	0.031166955537027505	0	0	0	0.07567644519319701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1927515074422733	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter_jiangsuensis|t__SGB88787	2|1224|1236|135614|1775411|242605|637577|SGB88787	0	0	0	0	0	0	0	0.031166955537027505	0	0	0	0.07567644519319701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1927515074422733	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter_sp_329MFSha	2|1224|1236|135614|1775411|242605|1798239	0	0	0.040227335662713776	0	0	0	0	0	0.4704282819352382	0.005502317056541273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter_sp_329MFSha|t__SGB12537	2|1224|1236|135614|1775411|242605|1798239|SGB12537	0	0	0.040227335662713776	0	0	0	0	0	0.4704282819352382	0.005502317056541273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter_yeojuensis	2|1224|1236|135614|1775411|242605|345309	0	0	0	0	0	0.012875327384751072	0.004507477032209434	0.05765398992216925	0	0.0035188573292092274	0	0.04304903378630039	0.004436373951813143	0.002105057270574639	0	0	0	0.003174037763716457	0.1666917122318733	0.010547923350282354	0	0	0	0	0	0	0	0	0	0	0.17000085118640762	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter_yeojuensis|t__SGB88784	2|1224|1236|135614|1775411|242605|345309|SGB88784	0	0	0	0	0	0.012875327384751072	0.004507477032209434	0.05765398992216925	0	0.0035188573292092274	0	0.04304903378630039	0.004436373951813143	0.002105057270574639	0	0	0	0.003174037763716457	0.1666917122318733	0.010547923350282354	0	0	0	0	0	0	0	0	0	0	0.17000085118640762	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Oleiagrimonas	2|1224|1236|135614|1775411|1649642	0	0	0	0	0	0	0	0	0	0	0	0.056928163394049734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Oleiagrimonas|s__Oleiagrimonas_sp_C23AA	2|1224|1236|135614|1775411|1649642|2719047	0	0	0	0	0	0	0	0	0	0	0	0.056928163394049734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Oleiagrimonas|s__Oleiagrimonas_sp_C23AA|t__SGB88824	2|1224|1236|135614|1775411|1649642|2719047|SGB88824	0	0	0	0	0	0	0	0	0	0	0	0.056928163394049734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter	2|1224|1236|135614|1775411|75309	0	0	0	0	0	0	0	0.0017643776588110065	0	0	0	0	0.006411275904555767	0	0	0	0	0.010342219371328629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter_glycinis	2|1224|1236|135614|1775411|75309|582702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010342219371328629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter_glycinis|t__SGB12544	2|1224|1236|135614|1775411|75309|582702|SGB12544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010342219371328629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter_sp_C06	2|1224|1236|135614|1775411|75309|1945854	0	0	0	0	0	0	0	0.0017643776588110065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter_sp_C06|t__SGB12554	2|1224|1236|135614|1775411|75309|1945854|SGB12554	0	0	0	0	0	0	0	0.0017643776588110065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter_sp_DHG33	2|1224|1236|135614|1775411|75309|2775921	0	0	0	0	0	0	0	0	0	0	0	0	0.006411275904555767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter_sp_DHG33|t__SGB88812	2|1224|1236|135614|1775411|75309|2775921|SGB88812	0	0	0	0	0	0	0	0	0	0	0	0	0.006411275904555767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	2|1224|1236|135614|32033	0.6573430689581008	0.5536465130596195	0.2902764091350243	0.4247357753149577	0.04767788488937475	5.925424865640849	2.9422158609185423	1.0023030892019371	0.1639446136531246	1.0521654534729974	0.1038152025482423	1.8971198951573616	0.21661771356604306	1.2508754329551683	0.15992974897781476	0.2861598728999817	1.0454153453281372	4.436943285957644	0.2285815656165721	15.587286842128508	0	1.2638886211769362	5.205302191012258	0.22564377362274474	0.7047842716970224	1.783468870948435	2.0282491813460606	0.3268067391113923	1.9610212428182543	0.18986450012514347	2.7516806691002422	0.1177397296731726	0	3.0788736377387496
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas	2|1224|1236|135614|32033|83614	0.07651734821981962	0	0	0	0.04767788488937475	0.4069866693249276	0.4154627016426609	0	0	0	0.019232669520648303	0.42992567987778296	0.13297877589662946	0	0	0	0.5715458121894506	0.036161100588256806	0.2246828290079744	0	0	0	0.2420294564570441	0.12036443570102562	0	1.5464035360691888	0	0	0	0.16693139309394872	0	0.1151763305503886	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Luteimonas_SGB88881	2|1224|1236|135614|32033|83614|55359238	0	0	0	0	0	0	0.002377473179733996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Luteimonas_SGB88881|t__SGB88881	2|1224|1236|135614|32033|83614|55359238|SGB88881	0	0	0	0	0	0	0.002377473179733996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Luteimonas_abyssi	2|1224|1236|135614|32033|83614|1247514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04835060473713559	0	0	0.5197006405926305	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Luteimonas_abyssi|t__SGB32993	2|1224|1236|135614|32033|83614|1247514|SGB32993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04835060473713559	0	0	0.5197006405926305	0	0	0	0	0	0	0	0
