#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	PSMA265L_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J154_taxonomic_profile	PSM6XBTR_taxonomic_profile	MSMB4LZZ_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BB_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H58_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2JR_taxonomic_profile	HSMA33SG_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33NY_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD5D_taxonomic_profile	CSMAHYLR_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM67UH7_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008461656084302306	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008461656084302306	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	2|1224|1236|72274|135621|286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008461656084302306	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_aeruginosa_group	2|1224|1236|72274|135621|286|136841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008461656084302306	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified	2|1224|	0	0.02794399515904235	0	0	0	0	0.07145194141043018	0.015039086743219937	0	0	0.07123254415241102	0.0006449062497784991	0	0	0	0	0.00435338583302021	0	0	0	0.0015872911385821178	0.21227165837870335	0	0	0.005310625757761749	0	0	0.011612256689440673	0.0010350101256688237	0	0	0	0	0	0	0	0	0	0	0	0	0.04560017793163584	0	0	0	0	0	0	0	0	0.04313899996146245	0	0.013289748793955686	0	0	0	0	0	0.024236182904671687	0	0	0	0.05425627358175645	0.005071546580073386	0.005065916972292167	0	0	0	0.0060086317030410615	0	0	0	0.0042988510293845645	0.001074157231035724	0	0	0	0.7985275559185703	0	0	0.010727061930258972	0.009163867688581932	0	0	0.2288142388609555	0.006741604995227635	0.003048459290466122	0.002558175095254185	0	0.0014977170155254045	0	0.01254972857527027	0	0	0	0.09478111082387716	0	0.04552260942302765	0.026003953065566274	0.2524303159352737
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified	2|1224||	0	0.02794399515904235	0	0	0	0	0.07145194141043018	0.015039086743219937	0	0	0.07123254415241102	0.0006449062497784991	0	0	0	0	0.00435338583302021	0	0	0	0.0015872911385821178	0.21227165837870335	0	0	0.005310625757761749	0	0	0.011612256689440673	0.0010350101256688237	0	0	0	0	0	0	0	0	0	0	0	0	0.04560017793163584	0	0	0	0	0	0	0	0	0.04313899996146245	0	0.013289748793955686	0	0	0	0	0	0.024236182904671687	0	0	0	0.05425627358175645	0.005071546580073386	0.005065916972292167	0	0	0	0.0060086317030410615	0	0	0	0.0042988510293845645	0.001074157231035724	0	0	0	0.7985275559185703	0	0	0.010727061930258972	0.009163867688581932	0	0	0.2288142388609555	0.006741604995227635	0.003048459290466122	0.002558175095254185	0	0.0014977170155254045	0	0.01254972857527027	0	0	0	0.09478111082387716	0	0.04552260942302765	0.026003953065566274	0.2524303159352737
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified	2|1224|||	0	0.02794399515904235	0	0	0	0	0.07145194141043018	0.015039086743219937	0	0	0.07123254415241102	0.0006449062497784991	0	0	0	0	0.00435338583302021	0	0	0	0.0015872911385821178	0.21227165837870335	0	0	0.005310625757761749	0	0	0.011612256689440673	0.0010350101256688237	0	0	0	0	0	0	0	0	0	0	0	0	0.04560017793163584	0	0	0	0	0	0	0	0	0.04313899996146245	0	0.013289748793955686	0	0	0	0	0	0.024236182904671687	0	0	0	0.05425627358175645	0.005071546580073386	0.005065916972292167	0	0	0	0.0060086317030410615	0	0	0	0.0042988510293845645	0.001074157231035724	0	0	0	0.7985275559185703	0	0	0.010727061930258972	0.009163867688581932	0	0	0.2288142388609555	0.006741604995227635	0.003048459290466122	0.002558175095254185	0	0.0014977170155254045	0	0.01254972857527027	0	0	0	0.09478111082387716	0	0.04552260942302765	0.026003953065566274	0.2524303159352737
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified	2|1224||||	0	0.02794399515904235	0	0	0	0	0.07145194141043018	0.015039086743219937	0	0	0.07123254415241102	0.0006449062497784991	0	0	0	0	0.00435338583302021	0	0	0	0.0015872911385821178	0.21227165837870335	0	0	0.005310625757761749	0	0	0.011612256689440673	0.0010350101256688237	0	0	0	0	0	0	0	0	0	0	0	0	0.04560017793163584	0	0	0	0	0	0	0	0	0.04313899996146245	0	0.013289748793955686	0	0	0	0	0	0.024236182904671687	0	0	0	0.05425627358175645	0.005071546580073386	0.005065916972292167	0	0	0	0.0060086317030410615	0	0	0	0.0042988510293845645	0.001074157231035724	0	0	0	0.7985275559185703	0	0	0.010727061930258972	0.009163867688581932	0	0	0.2288142388609555	0.006741604995227635	0.003048459290466122	0.002558175095254185	0	0.0014977170155254045	0	0.01254972857527027	0	0	0	0.09478111082387716	0	0.04552260942302765	0.026003953065566274	0.2524303159352737
k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139	2|1224|||||1262986	0	0.02794399515904235	0	0	0	0	0.07145194141043018	0.015039086743219937	0	0	0.07123254415241102	0.0006449062497784991	0	0	0	0	0.00435338583302021	0	0	0	0.0015872911385821178	0.21227165837870335	0	0	0.005310625757761749	0	0	0.011612256689440673	0.0010350101256688237	0	0	0	0	0	0	0	0	0	0	0	0	0.04560017793163584	0	0	0	0	0	0	0	0	0.04313899996146245	0	0.013289748793955686	0	0	0	0	0	0.024236182904671687	0	0	0	0.05425627358175645	0.005071546580073386	0.005065916972292167	0	0	0	0.0060086317030410615	0	0	0	0.0042988510293845645	0.001074157231035724	0	0	0	0.7985275559185703	0	0	0.010727061930258972	0.009163867688581932	0	0	0.2288142388609555	0.006741604995227635	0.003048459290466122	0.002558175095254185	0	0.0014977170155254045	0	0.01254972857527027	0	0	0	0.09478111082387716	0	0.04552260942302765	0.026003953065566274	0.2524303159352737
k__Bacteria|p__Synergistetes	2|508458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881359904917427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008465839189879578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881359904917427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008465839189879578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881359904917427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008465839189879578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae	2|508458|649775|649776|649777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881359904917427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008465839189879578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus	2|508458|649775|649776|649777|508459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881359904917427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007636892435870538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_evryensis	2|508458|649775|649776|649777|508459|508460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881359904917427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Cloacibacillus|s__Cloacibacillus_porcorum	2|508458|649775|649776|649777|508459|1197717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007636892435870538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium	2|508458|649775|649776|649777|1434006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008289467540090423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae|g__Fretibacterium|s__Fretibacterium_fastidiosum	2|508458|649775|649776|649777|1434006|651822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008289467540090423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia	2|74201	0	0.3111014367164053	8.125278034153382	0.5439662571472139	0	0	0.3922672686141992	0	0	0	0	0	0	0	1.0222670840924641	1.5852231417233729	1.930379238426308	0	0	0	0	0.06442418320547033	0	6.845610000000001	0.007257735674348266	0	0	0	0.00849614372518718	0	0	0	0	0	0	0.022765636593405032	0	2.621786625093117	0	0	0	2.3059421433495557	0	0.39900993256262174	0.001129555424870325	0	0	0	0.024857820321283915	0.0184012966531058	1.7528952243388778	0	0	0	0	0	0	0	19.01312641582142	0	0	0	0.1403063012546122	0.00045320203481506857	0.017653341481134985	0	0	0	0.0039980510947157846	0.11090047773861746	2.317801364970777	0.9551810043075596	3.0166236672458178	1.2203315102274268	0.06007691743050628	0	2.2765788744381155	0.024468310949535253	0	0	0.0913761848019552	1.101939877288218	0	0	0.1027397375241626	0	0.006610944503446437	1.63672496708285	0.7713753976168924	0.052138346797894274	0.008398930683171999	0.012834432036596729	0	0	0	0.05933683713934136	0	2.373541561089369	0.9128057495039776	30.69670012004668
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0	0.3111014367164053	8.125278034153382	0.5439662571472139	0	0	0.3922672686141992	0	0	0	0	0	0	0	1.0222670840924641	1.5852231417233729	1.930379238426308	0	0	0	0	0.06442418320547033	0	6.845610000000001	0.007257735674348266	0	0	0	0.00849614372518718	0	0	0	0	0	0	0.022765636593405032	0	2.621786625093117	0	0	0	2.3059421433495557	0	0.39900993256262174	0.001129555424870325	0	0	0	0.024857820321283915	0.0184012966531058	1.7528952243388778	0	0	0	0	0	0	0	19.01312641582142	0	0	0	0.1403063012546122	0.00045320203481506857	0.017653341481134985	0	0	0	0.0039980510947157846	0.11090047773861746	2.317801364970777	0.9551810043075596	3.0166236672458178	1.2203315102274268	0.06007691743050628	0	2.2765788744381155	0.024468310949535253	0	0	0.0913761848019552	1.101939877288218	0	0	0.1027397375241626	0	0.006610944503446437	1.63672496708285	0.7713753976168924	0.052138346797894274	0.008398930683171999	0.012834432036596729	0	0	0	0.05933683713934136	0	2.373541561089369	0.9128057495039776	30.69670012004668
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0	0.3111014367164053	8.125278034153382	0.5439662571472139	0	0	0.3922672686141992	0	0	0	0	0	0	0	1.0222670840924641	1.5852231417233729	1.930379238426308	0	0	0	0	0.06442418320547033	0	6.845610000000001	0.007257735674348266	0	0	0	0.00849614372518718	0	0	0	0	0	0	0.022765636593405032	0	2.621786625093117	0	0	0	2.3059421433495557	0	0.39900993256262174	0.001129555424870325	0	0	0	0.024857820321283915	0.0184012966531058	1.7528952243388778	0	0	0	0	0	0	0	19.01312641582142	0	0	0	0.1403063012546122	0.00045320203481506857	0.017653341481134985	0	0	0	0.0039980510947157846	0.11090047773861746	2.317801364970777	0.9551810043075596	3.0166236672458178	1.2203315102274268	0.06007691743050628	0	2.2765788744381155	0.024468310949535253	0	0	0.0913761848019552	1.101939877288218	0	0	0.1027397375241626	0	0.006610944503446437	1.63672496708285	0.7713753976168924	0.052138346797894274	0.008398930683171999	0.012834432036596729	0	0	0	0.05933683713934136	0	2.373541561089369	0.9128057495039776	30.69670012004668
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	0	0.3111014367164053	8.125278034153382	0.5439662571472139	0	0	0.3922672686141992	0	0	0	0	0	0	0	1.0222670840924641	1.5852231417233729	1.930379238426308	0	0	0	0	0.06442418320547033	0	6.845610000000001	0.007257735674348266	0	0	0	0.00849614372518718	0	0	0	0	0	0	0.022765636593405032	0	2.621786625093117	0	0	0	2.3059421433495557	0	0.39900993256262174	0.001129555424870325	0	0	0	0.024857820321283915	0.0184012966531058	1.7528952243388778	0	0	0	0	0	0	0	19.01312641582142	0	0	0	0.1403063012546122	0.00045320203481506857	0.017653341481134985	0	0	0	0.0039980510947157846	0.11090047773861746	2.317801364970777	0.9551810043075596	3.0166236672458178	1.2203315102274268	0.06007691743050628	0	2.2765788744381155	0.024468310949535253	0	0	0.0913761848019552	1.101939877288218	0	0	0.1027397375241626	0	0.006610944503446437	1.63672496708285	0.7713753976168924	0.052138346797894274	0.008398930683171999	0.012834432036596729	0	0	0	0.05933683713934136	0	2.373541561089369	0.9128057495039776	30.69670012004668
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia	2|74201|203494|48461|1647988|239934	0	0.3111014367164053	8.125278034153382	0.5439662571472139	0	0	0.3922672686141992	0	0	0	0	0	0	0	1.0222670840924641	1.5852231417233729	1.930379238426308	0	0	0	0	0.06442418320547033	0	6.845610000000001	0.007257735674348266	0	0	0	0.00849614372518718	0	0	0	0	0	0	0.022765636593405032	0	2.621786625093117	0	0	0	2.3059421433495557	0	0.39900993256262174	0.001129555424870325	0	0	0	0.024857820321283915	0.0184012966531058	1.7528952243388778	0	0	0	0	0	0	0	19.01312641582142	0	0	0	0.1403063012546122	0.00045320203481506857	0.017653341481134985	0	0	0	0.0039980510947157846	0.11090047773861746	2.317801364970777	0.9551810043075596	3.0166236672458178	1.2203315102274268	0.06007691743050628	0	2.2765788744381155	0.024468310949535253	0	0	0.0913761848019552	1.101939877288218	0	0	0.1027397375241626	0	0.006610944503446437	1.63672496708285	0.7713753976168924	0.052138346797894274	0.008398930683171999	0.012834432036596729	0	0	0	0.05933683713934136	0	2.373541561089369	0.9128057495039776	30.69670012004668
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila	2|74201|203494|48461|1647988|239934|239935	0	0.3111014367164053	8.125278034153382	0.5439662571472139	0	0	0.3922672686141992	0	0	0	0	0	0	0	1.0222670840924641	1.5852231417233729	1.930379238426308	0	0	0	0	0.06442418320547033	0	6.845610000000001	0.007257735674348266	0	0	0	0.00849614372518718	0	0	0	0	0	0	0.022765636593405032	0	2.621786625093117	0	0	0	2.3059421433495557	0	0.39900993256262174	0.001129555424870325	0	0	0	0.024857820321283915	0.0184012966531058	1.7528952243388778	0	0	0	0	0	0	0	19.01312641582142	0	0	0	0.1403063012546122	0.00045320203481506857	0.017653341481134985	0	0	0	0.0039980510947157846	0.11090047773861746	2.317801364970777	0.9551810043075596	3.0166236672458178	1.2203315102274268	0.06007691743050628	0	2.2765788744381155	0.024468310949535253	0	0	0.0913761848019552	1.101939877288218	0	0	0.1027397375241626	0	0.006610944503446437	1.63672496708285	0.7713753976168924	0.052138346797894274	0.008398930683171999	0.012834432036596729	0	0	0	0.05933683713934136	0	2.373541561089369	0.9128057495039776	30.69670012004668
k__Viruses	10239	0.056925810762786785	0	0	0	0.3186910472392899	0.04336038151838851	0.3320637885945677	0	0	0	0.07367661188955152	2.402516805993008	0.052024375888166906	0.015645935869682114	0	0	0.11807682658374725	0.11254309059023816	0.02658914418199699	0	0.334764595857352	0	0	0.01066	0.038533412824380664	0.06765112249778145	0.2994987244368821	0.08290516230972936	0.2593937498115597	0.17307574055493974	0.05516377783699821	0.004668430373623593	0.7604567705624153	0.07014298722364334	0.17027472850262362	0.16542133244323873	0.3897958796633277	0	0	0.05528267168309438	0	0.04665415893073551	0	0.4443917246977275	0.07542135701477902	0.04467394527778975	0.02062162984493163	0.12467924436514652	0	0.19885357524640065	0.2251560511363898	0	0.016975657550368662	0.008137228849101358	0.1495861598082011	0.05977797499025361	0	0.049321953206684255	0.02566376015418954	0.07526085349386287	0.09417794448212496	0.0594723554683533	2.34238718957111	0.01979701587001696	0.009398520597997551	0.7005002401685583	0.9510547236761342	0.33873004529571643	0.0041290084523461675	0.3160459790062018	0.047678229866065534	0.018133943616841286	0	0	0	0.4169966894570368	0.07018711287486798	0.045676908232995285	0	0	0.10132421767876278	0.006474339455943675	0	0.03762173587437465	0.013778269125613488	0	0.006689476241608329	0	0	0.06251856373717926	0.26419716742527816	0.5136790671328751	0.04258312744338762	0.08674931573636963	0	0.2623312799844565	0.015080716122014831	0.035808024892112066	0	0.4552424788262412
k__Viruses|p__Viruses_unclassified	10239|	0.056925810762786785	0	0	0	0.3186910472392899	0.04336038151838851	0.3320637885945677	0	0	0	0.07367661188955152	2.402516805993008	0.052024375888166906	0.015645935869682114	0	0	0.11807682658374725	0.11254309059023816	0.02658914418199699	0	0.334764595857352	0	0	0.01066	0.038533412824380664	0.06765112249778145	0.2994987244368821	0.08290516230972936	0.2593937498115597	0.17307574055493974	0.05516377783699821	0.004668430373623593	0.7604567705624153	0.07014298722364334	0.17027472850262362	0.16542133244323873	0.3897958796633277	0	0	0.05528267168309438	0	0.04665415893073551	0	0.4443917246977275	0.07542135701477902	0.04467394527778975	0.02062162984493163	0.12467924436514652	0	0.19885357524640065	0.2251560511363898	0	0.016975657550368662	0.008137228849101358	0.1495861598082011	0.05977797499025361	0	0.049321953206684255	0.02566376015418954	0.07526085349386287	0.09417794448212496	0.0594723554683533	2.34238718957111	0.01979701587001696	0.009398520597997551	0.7005002401685583	0.9510547236761342	0.33873004529571643	0.0041290084523461675	0.3160459790062018	0.047678229866065534	0.018133943616841286	0	0	0	0.4169966894570368	0.07018711287486798	0.045676908232995285	0	0	0.10132421767876278	0.006474339455943675	0	0.03762173587437465	0.013778269125613488	0	0.006689476241608329	0	0	0.06251856373717926	0.26419716742527816	0.5136790671328751	0.04258312744338762	0.08674931573636963	0	0.2623312799844565	0.015080716122014831	0.035808024892112066	0	0.4552424788262412
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified	10239||	0.056925810762786785	0	0	0	0.3186910472392899	0.04336038151838851	0.3320637885945677	0	0	0	0.07367661188955152	2.402516805993008	0.052024375888166906	0.015645935869682114	0	0	0.11807682658374725	0.11254309059023816	0.02658914418199699	0	0.334764595857352	0	0	0.01066	0.038533412824380664	0.06765112249778145	0.2994987244368821	0.08290516230972936	0.2593937498115597	0.17307574055493974	0.05516377783699821	0.004668430373623593	0.7604567705624153	0.07014298722364334	0.17027472850262362	0.16542133244323873	0.3897958796633277	0	0	0.05528267168309438	0	0.04665415893073551	0	0.4443917246977275	0.07542135701477902	0.04467394527778975	0.02062162984493163	0.12467924436514652	0	0.19885357524640065	0.2251560511363898	0	0.016975657550368662	0.008137228849101358	0.1495861598082011	0.05977797499025361	0	0.049321953206684255	0.02566376015418954	0.07526085349386287	0.09417794448212496	0.0594723554683533	2.34238718957111	0.01979701587001696	0.009398520597997551	0.7005002401685583	0.9510547236761342	0.33873004529571643	0.0041290084523461675	0.3160459790062018	0.047678229866065534	0.018133943616841286	0	0	0	0.4169966894570368	0.07018711287486798	0.045676908232995285	0	0	0.10132421767876278	0.006474339455943675	0	0.03762173587437465	0.013778269125613488	0	0.006689476241608329	0	0	0.06251856373717926	0.26419716742527816	0.5136790671328751	0.04258312744338762	0.08674931573636963	0	0.2623312799844565	0.015080716122014831	0.035808024892112066	0	0.4552424788262412
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Caudovirales_unclassified	10239|||28883|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038533412824380664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061193041141409325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088813075623906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
