Taxa	reSRR9320187	reSRR9320188	reSRR9320191	reSRR9320192	reSRR9320193	reSRR9320194	reSRR9320195	reSRR9320196	reSRR9320197	reSRR9320198	reSRR9320199
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_sp._si	0.00145701827100912	0.00132180948838308	0.00135820060196349	0.0015558119915847	0.00137269667836257	0.00148437366853056	0.00177825692390881	0.00104130108919376	0.00069602750999017	0.000746288179918763	0.000680110963311735
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_sp._ss	0.00120281508330114	0.00137009476649753	0.00122350302160347	0.00111226909924695	0.00144264300592244	0.00156683887233782	0.00109982241028483	0.000940761673685395	0.000416373599726262	0.000582268799716837	0.00051329129306546
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_theicola	0.00322404042946699	0.00310836477861773	0.00279497479247032	0.00322762750885772	0.00303392195790962	0.00305121254086838	0.00332896438362075	0.00240576458537868	0.00124290626783959	0.00194362965539282	0.00136022192662347
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_translucens	0.0120777514550032	0.0133629507181741	0.0108543800173446	0.011764122252158	0.0115586306292695	0.0100470106638504	0.0145673795875658	0.0104489178260477	0.00557443461126056	0.00811895931999533	0.00688451946824049
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_vasicola	0.00213902682339637	0.00243237088501543	0.00184086693158687	0.00230642304015626	0.00153881920631727	0.00171802507931778	0.00250725798513209	0.00210414633885359	0.00101918313962846	0.00145977248379714	0.00122548296219379
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_vesicatoria	0.00394324944834808	0.00356707492070501	0.00349091229099706	0.00394411987340331	0.00340114017759897	0.00272135172563937	0.00446249782563845	0.00285101056834429	0.00167170893024425	0.00206664419054427	0.00165536442013611
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xylella	0.00249863133283691	0.00184691188787772	0.00140309979541683	0.00169911046449381	0.00140766984214251	0.00151186206979965	0.00274744908622877	0.00225495546211614	0.00115590282909082	0.00252589845510966	0.00143721562058329
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xylella|s__xylella_fastidiosa	0.00192822417993122	0.00129163118956154	0.000875534272340099	0.00122827262493529	0.000926788840168357	0.00105830344885975	0.00175718752907576	0.00132855656207479	0.000764387354721347	0.0017796102751909	0.000866179057047964
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xylella|s__xylella_taiwanensis	0.000564207075156722	0.000555280698316178	0.000527565523076726	0.000470837839558526	0.000472137711029163	0.000453558620939894	0.0009860476781864	0.000926398900041343	0.000391515474369471	0.000738087210908667	0.000564620422372006
k__bacteria|p__proteobacteria|c__gammaproteobacteria|s__bathymodiolus_septemdierum_thioautotrophic_gill_symbiont	0.000235602954461049	0.000271604689393783	0	0.000191064630545489	0.000323501764964427	0.000371093417132641	0.000366607470094944	0.000387794888389399	0.000223723128211126	0.000172220349212022	0.00029514249351264
k__bacteria|p__proteobacteria|c__gammaproteobacteria|s__bathymodiolus_thermophilus_thioautotrophic_gill_symbiont	0.000229402876712074	0.000193141112457801	0.000157147177086684	0.000143298472909117	0.000139892655119752	0.000192418808883592	0.000391890743894595	0.000402157662033451	0.000310726566959897	0.000188622287232215	0.000263061787696048
k__bacteria|p__proteobacteria|c__gammaproteobacteria|s__endosymbiont_of_euscepes_postfasciatus	0	0	0	0	0	0	7.58498213989539e-05	0.000150809123262544	9.94325014271671e-05	0.000114813566141348	0.000134738964429683
k__bacteria|p__proteobacteria|c__gammaproteobacteria|s__endosymbiont_of_unidentified_scaly_snail_isolate_monju	0.0055738698963285	0.00475609989427335	0.00287354838101366	0.00551357933859839	0.0027104201929452	0.00298249153769567	0.00432343981974037	0.00340397735364028	0.00201350815390013	0.00269811880432168	0.0023547238069378
k__bacteria|p__proteobacteria|c__hydrogenophilalia	0.00223202798963099	0.0021185165772715	0.00165004535941019	0.00231324677696145	0.00150384604253733	0.00137442006345423	0.00248618859029904	0.0019964255365232	0.00103161220230686	0.0017632083371707	0.00146288018523656
k__bacteria|p__proteobacteria|c__hydrogenophilalia|o__hydrogenophilales	0.00223202798963099	0.0021185165772715	0.00165004535941019	0.00231324677696145	0.00150384604253733	0.00137442006345423	0.00248618859029904	0.0019964255365232	0.00103161220230686	0.0017632083371707	0.00146288018523656
k__bacteria|p__proteobacteria|c__hydrogenophilalia|o__hydrogenophilales|f__hydrogenophilaceae	0.00223202798963099	0.0021185165772715	0.00165004535941019	0.00231324677696145	0.00150384604253733	0.00137442006345423	0.00248618859029904	0.0019964255365232	0.00103161220230686	0.0017632083371707	0.00146288018523656
k__bacteria|p__proteobacteria|c__hydrogenophilalia|o__hydrogenophilales|f__hydrogenophilaceae|g__hydrogenophilus	0.00223202798963099	0.0021185165772715	0.00165004535941019	0.00231324677696145	0.00150384604253733	0.00137442006345423	0.00248618859029904	0.0019964255365232	0.00103161220230686	0.0017632083371707	0.00146288018523656
k__bacteria|p__proteobacteria|c__hydrogenophilalia|o__hydrogenophilales|f__hydrogenophilaceae|g__hydrogenophilus|s__hydrogenophilus_thermoluteolus	0.00223202798963099	0.0021185165772715	0.00165004535941019	0.00231324677696145	0.00150384604253733	0.00137442006345423	0.00248618859029904	0.0019964255365232	0.00103161220230686	0.0017632083371707	0.00146288018523656
k__bacteria|p__proteobacteria|c__oligoflexia	0.00221962783413304	0.0025953336986517	0.00188576612504021	0.00238148414501341	0.00205467337207136	0.00193793228947046	0.00520835440272817	0.00485461749168952	0.00352985380066443	0.00460894458367412	0.0035866229102949
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales	0.000378204742687473	0.000277640349158089	0.000213271168903357	0.000170593420129901	0.000253555437404551	0.000247395611421761	0.000800637003655624	0.00101975692872768	0.000751958292042951	0.000844699808039918	0.000622365692841871
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__bacteriovoracaceae	0.000217002721214124	0.000175034133164882	0.000213271168903357	0.000170593420129901	0.000166122527954706	0.000247395611421761	0.000396104622861204	0.000639143427160306	0.000403944537047866	0.000426450388525007	0.000352887763982504
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__bacteriovoracaceae|g__bacteriovorax	0.000217002721214124	0.000175034133164882	0.000213271168903357	0.000170593420129901	0.000166122527954706	0.000247395611421761	0.000396104622861204	0.000639143427160306	0.000403944537047866	0.000426450388525007	0.000352887763982504
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__bacteriovoracaceae|g__bacteriovorax|s__bacteriovorax_stolpii	0.000217002721214124	0.000175034133164882	0.000213271168903357	0.000170593420129901	0.000166122527954706	0.000247395611421761	0.000396104622861204	0.000639143427160306	0.000403944537047866	0.000426450388525007	0.000352887763982504
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__halobacteriovoraceae	0.000161202021473349	0.000102606215993207	0	0	8.7432909449845e-05	0	0.000400318501827812	0.000373432114745348	0.000341799223655887	0.000410048450504815	0.000269477928859367
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__halobacteriovoraceae|g__halobacteriovorax	0.000161202021473349	0.000102606215993207	0	0	8.7432909449845e-05	0	0.000400318501827812	0.000373432114745348	0.000341799223655887	0.000410048450504815	0.000269477928859367
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__halobacteriovoraceae|g__halobacteriovorax|s__halobacteriovorax_marinus	9.30011662346246e-05	0.000102606215993207	0	0	8.7432909449845e-05	0	0.000235977222130079	0.000186716057372674	0.000198865002854334	0.000213225194262504	0.000115490540939729
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__halobacteriovoraceae|g__halobacteriovorax|s__halobacteriovorax_sp._balos_7	6.20007774897497e-05	0	0	0	0	0	0.000164341279697733	0.000186716057372674	0.000136719689462355	0.000196823256242311	0.00014757124675632
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales	0.00162442037023144	0.00210644525774289	0.00167249495613686	0.00197205993670165	0.00160876553387715	0.0016905366780487	0.00382198822271395	0.00333934487224205	0.00238638003425201	0.00333779438710919	0.00254079190067403
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae	0.00162442037023144	0.00210644525774289	0.00167249495613686	0.00197205993670165	0.00160876553387715	0.0016905366780487	0.00382198822271395	0.00333934487224205	0.00238638003425201	0.00333779438710919	0.00254079190067403
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__bdellovibrio	0.00146941842650707	0.00193744678434232	0.00154902217414017	0.00185605641101332	0.00149510275159235	0.00151186206979965	0.00318569249875606	0.00284382918152226	0.00192650471515136	0.00271452074234187	0.0020018360429553
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__bdellovibrio|s__bdellovibrio_bacteriovorus	0.000917611506848296	0.00126145289074001	0.000864309473976764	0.00113274030966254	0.000891815676388419	0.00103081504759067	0.0017740430449422	0.00136446349618492	0.000994325014271671	0.00146797345280724	0.00102658258613092
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__bdellovibrio|s__bdellovibrio_sp._km01	0.000161202021473349	0.000247462050336557	0.000224495967266692	0.000293420682623429	0.000192352400789659	0.000467302821574437	0.000345538075261901	0.000409339048855477	0.000267224847585512	0.000213225194262504	0.000237397223042775
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__bdellovibrio|s__bdellovibrio_sp._nc01	0.000235602954461049	0.000156927153871963	0.000190821572176688	0.000204712104155881	0.000236068855514582	0	0.000636295723957891	0.00066786897444841	0.000379086411691075	0.000524862016646163	0.000429881457942323
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__bdellovibrio|s__bdellovibrio_sp._zap7	0.000148801865975399	0.00025953336986517	0.000235720765630027	0.000211535840961077	0.000157379237009721	0	0.000421387896660855	0.000394976275211425	0.000279653910263908	0.000492058140605778	0.000301558634675958
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__pseudobdellovibrio	0.000148801865975399	0.00016296281363627	0.000123472781996681	0.000109179788883136	0.000104919491339814	0.000178674608249049	0.000636295723957891	0.000495515690719788	0.00045366078776145	0.000615072675757222	0.000532539716555415
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__pseudobdellovibrio|s__pseudobdellovibrio_exovorus	0.000148801865975399	0.00016296281363627	0.000123472781996681	0.000109179788883136	0.000104919491339814	0.000178674608249049	0.000636295723957891	0.000495515690719788	0.00045366078776145	0.000615072675757222	0.000532539716555415
k__bacteria|p__proteobacteria|c__oligoflexia|o__silvanigrellales	0.000210802643465149	0.000205212431986413	0	0.000238830788181861	0.000192352400789659	0	0.000577301418425371	0.000488334303897762	0.000385300943030273	0.000418249419514911	0.000417049175615687
k__bacteria|p__proteobacteria|c__oligoflexia|o__silvanigrellales|f__silvanigrellaceae	0.000210802643465149	0.000205212431986413	0	0.000238830788181861	0.000192352400789659	0	0.000577301418425371	0.000488334303897762	0.000385300943030273	0.000418249419514911	0.000417049175615687
k__bacteria|p__proteobacteria|c__oligoflexia|o__silvanigrellales|f__silvanigrellaceae|g__fluviispira	0	8.44992367002879e-05	0	9.55323152727444e-05	8.7432909449845e-05	0	0.000316040922495641	0.000215441604660778	0.000217508596871928	0.000229627132282696	0.000179651952572911
k__bacteria|p__proteobacteria|c__oligoflexia|o__silvanigrellales|f__silvanigrellaceae|g__fluviispira|s__fluviispira_sanaruensis	0	8.44992367002879e-05	0	9.55323152727444e-05	8.7432909449845e-05	0	0.000316040922495641	0.000215441604660778	0.000217508596871928	0.000229627132282696	0.000179651952572911
k__bacteria|p__proteobacteria|c__oligoflexia|o__silvanigrellales|f__silvanigrellaceae|g__silvanigrella	0.000210802643465149	0.000114677535521819	0	0.000136474736103921	9.61762003948295e-05	0	0.00026126049592973	0.000265711312414959	0.000161577814819147	0.000180421318222118	0.000230981081879457
k__bacteria|p__proteobacteria|c__oligoflexia|o__silvanigrellales|f__silvanigrellaceae|g__silvanigrella|s__silvanigrella_aquatica	0.000210802643465149	0.000114677535521819	0	0.000136474736103921	9.61762003948295e-05	0	0.00026126049592973	0.000265711312414959	0.000161577814819147	0.000180421318222118	0.000230981081879457
k__bacteria|p__proteobacteria|c__zetaproteobacteria	0.00192822417993122	0.00146062966296212	0.000897983869066768	0.00184240893740293	0.000926788840168357	0.00100332664632158	0.0018246095925415	0.00164453758224393	0.000988110482932473	0.00124654728953464	0.000981669597987693
k__bacteria|p__proteobacteria|c__zetaproteobacteria|o__mariprofundales	0.00192822417993122	0.00146062966296212	0.000897983869066768	0.00184240893740293	0.000926788840168357	0.00100332664632158	0.0018246095925415	0.00164453758224393	0.000988110482932473	0.00124654728953464	0.000981669597987693
k__bacteria|p__proteobacteria|c__zetaproteobacteria|o__mariprofundales|f__mariprofundaceae	0.00192822417993122	0.00146062966296212	0.000897983869066768	0.00184240893740293	0.000926788840168357	0.00100332664632158	0.0018246095925415	0.00164453758224393	0.000988110482932473	0.00124654728953464	0.000981669597987693
k__bacteria|p__proteobacteria|c__zetaproteobacteria|o__mariprofundales|f__mariprofundaceae|g__mariprofundus	0.00192822417993122	0.00146062966296212	0.000897983869066768	0.00184240893740293	0.000926788840168357	0.00100332664632158	0.0018246095925415	0.00164453758224393	0.000988110482932473	0.00124654728953464	0.000981669597987693
k__bacteria|p__proteobacteria|c__zetaproteobacteria|o__mariprofundales|f__mariprofundaceae|g__mariprofundus|s__mariprofundus_aestuarium	0.000899011273601371	0.000621672955723547	0.000550015119803395	0.000798377206207936	0.00052459745669907	0.000508535423478063	0.000792209245722407	0.000696594521736514	0.000323155629638293	0.000590469768726933	0.00044271374026896
k__bacteria|p__proteobacteria|c__zetaproteobacteria|o__mariprofundales|f__mariprofundaceae|g__mariprofundus|s__mariprofundus_ferrinatatus	0.00102301282858087	0.000832921047474267	0.000347968749263373	0.00104403173119499	0.000393448092524303	0.000494791222843521	0.00102818646785249	0.000947943060507421	0.000658740321954982	0.000647876551797607	0.000532539716555415
k__bacteria|p__rhodothermaeota	0.0049290618104351	0.00443017426700081	0.00300824596137367	0.00479708697405281	0.00295523233940476	0.00295500313642658	0.0026631715068966	0.00231958794351437	0.00201350815390013	0.00219785969470581	0.0019697553371387
k__bacteria|p__rhodothermaeota|c__rhodothermia	0.0049290618104351	0.00443017426700081	0.00300824596137367	0.00479708697405281	0.00295523233940476	0.00295500313642658	0.0026631715068966	0.00231958794351437	0.00201350815390013	0.00219785969470581	0.0019697553371387
k__bacteria|p__rhodothermaeota|c__rhodothermia|o__rhodothermales	0.0049290618104351	0.00443017426700081	0.00300824596137367	0.00479708697405281	0.00295523233940476	0.00295500313642658	0.0026631715068966	0.00231958794351437	0.00201350815390013	0.00219785969470581	0.0019697553371387
k__bacteria|p__rhodothermaeota|c__rhodothermia|o__rhodothermales|g__roseithermus	0.0049290618104351	0.00443017426700081	0.00300824596137367	0.00479708697405281	0.00295523233940476	0.00295500313642658	0.0026631715068966	0.00231958794351437	0.00201350815390013	0.00219785969470581	0.0019697553371387
k__bacteria|p__rhodothermaeota|c__rhodothermia|o__rhodothermales|g__roseithermus|s__roseithermus_sacchariphilus	0.0049290618104351	0.00443017426700081	0.00300824596137367	0.00479708697405281	0.00295523233940476	0.00295500313642658	0.0026631715068966	0.00231958794351437	0.00201350815390013	0.00219785969470581	0.0019697553371387
k__bacteria|p__spirochaetes	0.0128217607848802	0.0119143923747406	0.00635323587364738	0.0132107544548595	0.00703834921071252	0.00582754106904592	0.0128902557588556	0.0128187754773163	0.0113539487567146	0.0114321508000742	0.0107149557427415
k__bacteria|p__spirochaetes|c__spirochaetia	0.0128217607848802	0.0119143923747406	0.00635323587364738	0.0132107544548595	0.00703834921071252	0.00582754106904592	0.0128902557588556	0.0128187754773163	0.0113539487567146	0.0114321508000742	0.0107149557427415
k__bacteria|p__spirochaetes|c__spirochaetia|o__brachyspirales	0.000291403654201824	0.000132784514814738	0	0.000177417156935097	0	0	0.00061101245015824	0.000524241238007892	0.000571736883206211	0.000410048450504815	0.000538955857718733
k__bacteria|p__spirochaetes|c__spirochaetia|o__brachyspirales|f__brachyspiraceae	0.000291403654201824	0.000132784514814738	0	0.000177417156935097	0	0	0.00061101245015824	0.000524241238007892	0.000571736883206211	0.000410048450504815	0.000538955857718733
k__bacteria|p__spirochaetes|c__spirochaetia|o__brachyspirales|f__brachyspiraceae|g__brachyspira	0.000291403654201824	0.000132784514814738	0	0.000177417156935097	0	0	0.00061101245015824	0.000524241238007892	0.000571736883206211	0.000410048450504815	0.000538955857718733
k__bacteria|p__spirochaetes|c__spirochaetia|o__brachyspirales|f__brachyspiraceae|g__brachyspira|s__brachyspira_hampsonii	0	0	0	0	0	0	7.58498213989539e-05	0.000165171896906596	0	0	0
k__bacteria|p__spirochaetes|c__spirochaetia|o__brachyspirales|f__brachyspiraceae|g__brachyspira|s__brachyspira_hyodysenteriae	9.92012439835996e-05	0	0	0	0	0	0.000147485763831299	0.000114902189152415	0.000149148752140751	0	0.000121906682103047
k__bacteria|p__spirochaetes|c__spirochaetia|o__brachyspirales|f__brachyspiraceae|g__brachyspira|s__brachyspira_intermedia	0	0	0	0	0	0	0.000105346974165214	0	0.000124290626783959	0	0.000128322823266365
k__bacteria|p__spirochaetes|c__spirochaetia|o__brachyspirales|f__brachyspiraceae|g__brachyspira|s__brachyspira_murdochii	0.000117801477230524	0	0	0	0	0	0.000109560853131822	0.000122083575974441	9.94325014271671e-05	0.000229627132282696	0.000153987387919638
k__bacteria|p__spirochaetes|c__spirochaetia|o__brachyspirales|f__brachyspiraceae|g__brachyspira|s__brachyspira_pilosicoli	6.82008552387247e-05	0.000132784514814738	0	0.000177417156935097	0	0	0.000155913521764516	0.000122083575974441	0.000192650471515136	0.000172220349212022	0.000121906682103047
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales	0.00298843747500594	0.00316268571649649	0.00197556451194689	0.00264760988041606	0.00206341666301634	0.00163555987551053	0.00300028182422529	0.00305927078618304	0.00287111347870945	0.00317377500690727	0.00286159895883994
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae	0.00298843747500594	0.00316268571649649	0.00197556451194689	0.00264760988041606	0.00206341666301634	0.00163555987551053	0.00300028182422529	0.00305927078618304	0.00287111347870945	0.00317377500690727	0.00286159895883994
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__leptospira	0.00211422651240047	0.00234787164831514	0.0014592237872335	0.00192429377906528	0.00150384604253733	0.00116825705393609	0.0024145526478667	0.00242012735902273	0.00238638003425201	0.00251769748609956	0.00239963679508103
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__leptospira|s__leptospira_biflexa	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__leptospira|s__leptospira_borgpetersenii	0	7.84635769359816e-05	0	0	0	0	0.000101133095198605	0	0.000105647032766365	0.000205024225252407	7.69936939598191e-05
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__leptospira|s__leptospira_interrogans	0.000539406764160823	0.000537173719023259	0	0	0	0	0.000497237718059809	0.000746864229490695	0.000739529229364555	0.000590469768726933	0.000731440092618281
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__leptospira|s__leptospira_kmetyi	0.000297603731950799	0.000199176772222107	0.000168371975450019	0.000225183314571469	0.000227325564569597	0.000151186206979965	0.000244404980063296	0.000280074086059011	0.000267224847585512	0.000147617442181733	0.000288726352349321
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__leptospira|s__leptospira_mayottensis	7.44009329876997e-05	0.000108641875757513	0	6.82373680519603e-05	0	0	0.000160127400731125	0.000143627736440518	9.32179700879692e-05	0.000123014535151444	8.34098351231373e-05
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__leptospira|s__leptospira_santarosai	0.000192202410218224	0.000144855834343351	0.00014592237872335	0.000245654524987057	0.000104919491339814	0.000164930407614507	0.000282329890762773	0.000301618246525089	0.00021129406553273	0.000303435853373563	0.00014757124675632
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__leptospira|s__leptospira_sp._severe_002	0.000700608785634172	0.000911384624410248	0.000954107860883441	0.00105767920480538	0.000865585803553466	0.000838396238707078	0.000758498213989539	0.000610417879872203	0.000546878757849419	0.000746288179918763	0.000635197975168507
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__leptospira|s__leptospira_tipperaryensis	0.000111601399481549	0.000144855834343351	0.000179596773813354	0.000163769683324705	0.000122406073229783	0	0.000223335585230253	0.000165171896906596	0.000149148752140751	0.000196823256242311	0.000211732658389502
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__leptospira|s__leptospira_weilii	0.000192202410218224	0.000217283751515026	0	0.000156945946519509	0.00017486581889969	0	0.000143271884864691	0.000165171896906596	0.000267224847585512	0.000196823256242311	0.000224564940716139
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__turneriella	0.000874210962605471	0.000814814068181348	0.000516340724713392	0.000723316101350779	0.000559570620479008	0.000467302821574437	0.000585729176358588	0.000639143427160306	0.00048473344445744	0.000656077520807704	0.000455546022595596
k__bacteria|p__spirochaetes|c__spirochaetia|o__leptospirales|f__leptospiraceae|g__turneriella|s__turneriella_parva	0.000874210962605471	0.000814814068181348	0.000516340724713392	0.000723316101350779	0.000559570620479008	0.000467302821574437	0.000585729176358588	0.000639143427160306	0.00048473344445744	0.000656077520807704	0.000455546022595596
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales	0.00953571957792351	0.00861288648366506	0.00437767136170049	0.0103789036807032	0.0049661892567512	0.00419198119353539	0.00927474760550541	0.0092280820663033	0.00790488386345979	0.00784012637365206	0.00730798478501949
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__borreliaceae	0	0.000247462050336557	0	0.000402600471506566	0	0	0.000838561914355101	0.000718138682202592	0.000658740321954982	0.000434651357535104	0.000455546022595596
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__borreliaceae|g__borrelia	0	0.000247462050336557	0	0.000402600471506566	0	0	0.000636295723957891	0.000718138682202592	0.000658740321954982	0.000434651357535104	0.000455546022595596
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__borreliaceae|g__borrelia|s__borrelia_anserina	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__borreliaceae|g__borrelia|s__borrelia_hermsii	0	0	0	0	0	0	0.000198052311430602	0.000244167151948881	0.000261010316246314	0	0.000237397223042775
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__borreliaceae|g__borrelia|s__borrelia_miyamotoi	0	0.000126748855050432	0	0.000300244419428625	0	0	0.000147485763831299	0.000208260217838752	0.000236152190889522	0.000434651357535104	0.000218148799552821
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__borreliaceae|g__borrelia|s__borrelia_sp._a-fgy1	0	0	0	0	0	0	0.000105346974165214	0	0	0	0
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__borreliaceae|g__borrelia|s__borrelia_sp._bu_ag58	0	0	0	0	0	0	7.58498213989539e-05	0	0	0	0
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__borreliaceae|g__borrelia|s__borrelia_sp._hm	0	0.000120713195286126	0	0.00010235605207794	0	0	0.000101133095198605	0.000258529925592933	0.000155363283479949	0	0
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__borreliaceae|g__borreliella	0	0	0	0	0	0	0.000198052311430602	0	0	0	0
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__borreliaceae|g__borreliella|s__borreliella_garinii	0	0	0	0	0	0	0.000198052311430602	0	0	0	0
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__sphaerochaetaceae	0.000812210185115721	0.000700136532659528	0.000168371975450019	0.000764258522181955	0.000550827329534024	0.000164930407614507	0.000792209245722407	0.000876129192287162	0.000534449695171023	0.000647876551797607	0.000615949551678552
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__sphaerochaetaceae|g__sphaerochaeta	0.000812210185115721	0.000700136532659528	0.000168371975450019	0.000764258522181955	0.000550827329534024	0.000164930407614507	0.000792209245722407	0.000876129192287162	0.000534449695171023	0.000647876551797607	0.000615949551678552
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__sphaerochaetaceae|g__sphaerochaeta|s__sphaerochaeta_coccoides	0.000291403654201824	0.000241426390572251	0.000168371975450019	0.000204712104155881	0.000157379237009721	0.000164930407614507	0.000240191101096687	0.000208260217838752	0.000142934220801553	0.000147617442181733	0.000166819670246275
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__sphaerochaetaceae|g__sphaerochaeta|s__sphaerochaeta_globosa	0.000272803420954899	0.000235390730807945	0	0.000313891893039017	0.000148635946064737	0	0.000316040922495641	0.000265711312414959	0.000136719689462355	0.000237828101292793	0.000198900376062866
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__sphaerochaetaceae|g__sphaerochaeta|s__sphaerochaeta_pleomorpha	0.000241803032210024	0.000217283751515026	0	0.000238830788181861	0.000236068855514582	0	0.000227549464196862	0.000394976275211425	0.000248581253567918	0.000254230039312985	0.000243813364206094
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__spirochaetaceae	0.00332324167345059	0.00296954460403869	0.00167249495613686	0.00350057698106556	0.0016349954067121	0.00177300188185595	0.00258732168549765	0.00244167151948881	0.00188300299577698	0.00201743837648369	0.00189276164317888
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__spirochaetaceae|g__oceanispirochaeta	0.000241803032210024	0.000138820174579044	0	0.000259301998597449	0.000122406073229783	0	0.000223335585230253	0.000258529925592933	0.000229937659550324	0.000172220349212022	0.000205316517226184
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__spirochaetaceae|g__oceanispirochaeta|s__oceanispirochaeta_crateris	0.000241803032210024	0.000138820174579044	0	0.000259301998597449	0.000122406073229783	0	0.000223335585230253	0.000258529925592933	0.000229937659550324	0.000172220349212022	0.000205316517226184
k__bacteria|p__spirochaetes|c__spirochaetia|o__spirochaetales|f__spirochaetaceae|g__salinispira	0.000415405209181323	0.000416460523737133	0.000303069555810034	0.000368481787480586	0.000253555437404551	0.000192418808883592	0.000375035228028161	0.000330343793813192	0.000198865002854334	0.000246029070302889	0.000224564940716139
