clade_name	NCBI_tax_id	PSMA265L_taxonomic_profile	PSM7J1DL_taxonomic_profile	PSM7J19R_taxonomic_profile	PSM7J19P_taxonomic_profile	PSM7J17V_taxonomic_profile	PSM7J15M_taxonomic_profile	PSM7J154_taxonomic_profile	PSM6XBTR_taxonomic_profile	MSMB4LZZ_taxonomic_profile	MSMB4LZX_taxonomic_profile	MSMAPC7T_taxonomic_profile	MSMAPC6M_taxonomic_profile	MSMAPC5H_taxonomic_profile	MSMA26DI_taxonomic_profile	MSMA26BV_taxonomic_profile	MSMA26BR_taxonomic_profile	MSMA26BN_taxonomic_profile	MSMA26BJ_taxonomic_profile	MSMA26BH_taxonomic_profile	MSMA26BF_taxonomic_profile	MSMA26BB_taxonomic_profile	MSM9VZPT_taxonomic_profile	MSM9VZOO_taxonomic_profile	MSM9VZOI_taxonomic_profile	MSM9VZNL_taxonomic_profile	MSM9VZMW_taxonomic_profile	MSM9VZMS_taxonomic_profile	MSM9VZMI_taxonomic_profile	MSM9VZLJ_taxonomic_profile	MSM9VZL7_taxonomic_profile	MSM9VZKE_taxonomic_profile	MSM9VZJZ_taxonomic_profile	MSM9VZHR_taxonomic_profile	MSM9VZHP_taxonomic_profile	MSM9VZHN_taxonomic_profile	MSM9VZHB_taxonomic_profile	MSM9VZGO_taxonomic_profile	MSM79HCP_taxonomic_profile	MSM79HC8_taxonomic_profile	MSM79HBL_taxonomic_profile	MSM79HA7_taxonomic_profile	MSM79H9A_taxonomic_profile	MSM79H8H_taxonomic_profile	MSM79H83_taxonomic_profile	MSM79H6L_taxonomic_profile	MSM79H6D_taxonomic_profile	MSM79H5U_taxonomic_profile	MSM79H5S_taxonomic_profile	MSM79H5M_taxonomic_profile	MSM79H5E_taxonomic_profile	MSM79H58_taxonomic_profile	MSM6J2RU_taxonomic_profile	MSM6J2RM_taxonomic_profile	MSM6J2QH_taxonomic_profile	MSM6J2QF_taxonomic_profile	MSM6J2KA_taxonomic_profile	MSM6J2K6_taxonomic_profile	MSM6J2JZ_taxonomic_profile	MSM6J2JR_taxonomic_profile	HSMA33SG_taxonomic_profile	HSMA33SE_taxonomic_profile	HSMA33NY_taxonomic_profile	HSM7J4R2_taxonomic_profile	HSM7J4O5_taxonomic_profile	HSM7J4NY_taxonomic_profile	HSM7J4LN_taxonomic_profile	HSM7J4LD_taxonomic_profile	HSM7J4KO_taxonomic_profile	HSM7J4HY_taxonomic_profile	HSM7J4HW_taxonomic_profile	HSM7J4HC_taxonomic_profile	HSM7CZ2A_taxonomic_profile	HSM7CZ28_taxonomic_profile	HSM7CZ24_taxonomic_profile	HSM7CZ1E_taxonomic_profile	HSM7CZ1C_taxonomic_profile	HSM7CZ1A_taxonomic_profile	HSM7CYZJ_taxonomic_profile	HSM7CYXO_taxonomic_profile	HSM7CYXI_taxonomic_profile	HSM6XRVK_taxonomic_profile	HSM6XRVC_taxonomic_profile	HSM6XRUN_taxonomic_profile	HSM6XRUL_taxonomic_profile	HSM6XRTG_taxonomic_profile	HSM6XRRJ_taxonomic_profile	HSM67VIB_taxonomic_profile	HSM67VI9_taxonomic_profile	HSM67VI7_taxonomic_profile	HSM67VGK_taxonomic_profile	HSM67VFZ_taxonomic_profile	HSM67VFX_taxonomic_profile	HSM67VF3_taxonomic_profile	HSM5MD6W_taxonomic_profile	HSM5MD6Q_taxonomic_profile	HSM5MD5D_taxonomic_profile	CSMAHYLR_taxonomic_profile	CSM7KOOP_taxonomic_profile	CSM7KOON_taxonomic_profile	CSM67UH7_taxonomic_profile
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15318_group	2|1239|186801|186802|541000|216851|853|SGB15318_group	0	1.2550072674364856	0.32615262527908057	0.2348179871273663	0	0	1.8608039503508782	1.123229421372734	1.2361651692536866	3.7039158579997937	0	1.153433796621718	1.4915735059661042	2.368141424565809	2.7523110644748385	2.5387956917196703	6.474961282627546	1.5221685763014532	0.8842306796284961	1.0660803184912622	0.5856850859655823	0	0.6117778890095588	0.09204468563015734	0.6664621824420924	0.41741252755620784	0.7332088990177472	0	1.3311009583281104	2.3588899502664042	0.8766018663614425	0.1478290542933095	0.06224058636930435	0.3868330129939589	0.19111717425676866	0.03379025011519597	0.9212298493479674	0	1.3475162913903869	1.2582829085993064	0.20100234970037548	0	2.1431112135492243	0.02253058614160129	0.4617646870306456	0.3187407271435541	0.4873685926089221	0.22257854113703404	0.4498581084279321	0.4367620157356409	0	0.30868860678313675	0.8597757930838745	0.7564261574641924	0.1158317033944747	0.34563609901246434	0.08601124607811067	0.1781010244542119	0.3913229536447701	1.2303272563115721	1.5797422449407348	1.030027133678919	0.9119413717925012	0	0.0011324289308286206	0	0	0	0	0	1.1768236924173368	0	0	0	0.4728168939032981	0.9093467940160262	1.487026689787368	0.5593961289598636	0	0	2.5460048818958523	2.171319956611598	1.0589874854212358	0.4030154661512182	0.537887196889409	0.04393265519978661	0	0.0005804715530593742	0	0.7351628036424563	1.307860896760653	3.485709413914099	0	0	0.5247265327846952	2.2750821813531683	0.7190895834027093	0.3771105148379407	0.2331034039042399	0.19426517046959774
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15322	2|1239|186801|186802|541000|216851|853|SGB15322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.938706293959903	0	4.829256720170459	0	0	0	0	0	0	0	3.599397042776688	2.1848050223128133	2.356333463879145	0	0.0837593934153835	0.8572746509301271	3.0817198721165293	0	0	0	0	1.0392815837789977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15323	2|1239|186801|186802|541000|216851|853|SGB15323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00025494464436179694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15332_group	2|1239|186801|186802|541000|216851|853|SGB15332_group	0	0.4904578869088042	1.5375436171844314	0.5102520560201331	0	0	4.755237999684919	0.44149547325893707	0.5038688053319522	0.6655561515779692	0	0.6705130574328121	0.02040639620497276	4.828978674618766	7.123896191702293	3.851388120088806	5.816120605252558	0.20764779831597802	0.14885639761262404	0.2876900013030963	0.24320040832427176	0.0106356134939025	0.1210449543012302	0.17423586965759913	0.19766326079028973	0.213710742803492	0.229262277916909	0	0.7503640123644779	0.5537422592738879	2.1607656169979865	0	2.447821390749195	5.905465975016448	1.767931155869402	0.010690151837255944	0.8220099536467591	0.464727271656797	1.7403987355841342	0.20603165212915775	0.2530542857981592	0	0	0.4626868280881946	0.23666424325047525	0.3377351866124464	3.867190005148544	2.3398673544488	0.6285921546304669	0.4934267372995646	0	0.47817884648883097	0.19599165627718707	2.7896534790328085	0.6959637596456721	0.31277762902287104	0.17148826081412127	0.33998235006021044	0	2.7738626158838113	0.833166056685375	0.7851161869824929	3.9588168996829194	0	0	0	0	0	0	0	0.17784041034073522	0	0	0	0.1811201202887292	0.8845044226106707	0.12900374469375472	1.835368045342876	0	0	6.861179132097956	5.339410622588816	0.4625537573505685	0.2288341611238593	0	0.019567387947564747	0	0	0	0	1.2966262562063853	3.3847040400136863	0	0	0	3.6779611928918494	0	0.8288318307291044	0.7374089337709588	0.3479218857190364
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii|t__SGB15342	2|1239|186801|186802|541000|216851|853|SGB15342	0	0.8409322252866703	3.1393862520225984	1.6746228432899215	0	0	1.7018463967260733	0.3536681809206628	1.9616472220890853	3.4635822588487715	4.866632053479941	4.034634150430457	0.7598701454004255	1.947896949850653	1.0717514914445971	1.000766509315845	1.508039043243384	4.42004018798891	3.5039164226079267	4.37689382121233	2.4913655086863713	0.450172411454326	0.5238227650185057	0	0.6412595892397985	1.057022453015537	1.4799577618472055	0.1309274175361236	0.3983402279537949	3.740459041488114	1.2103068976276954	0.6771438785776145	2.6619853899902126	1.2593618061393999	1.3375978335247134	0	0.3729711122150735	0.3892907117797245	1.2185525430399715	0.2030687227428047	0.049221981271670386	0.1082597217909952	2.0468042399730484	1.5184190468369725	0.07981260721228564	0.1241348725334565	2.0693783162203307	0.6173730975751031	0.08508362922213443	0.08325769689114138	0.1673674285209832	0.2678680503441754	0.6978463383078402	2.178332025150333	0.5051500609961761	0.10865310134719476	0.06287235107340156	0.02376202671841774	0	3.8149370155007993	4.636760522598322	5.1067920191827865	3.4906371981115205	1.0977285977391071	0.5980912847591257	0	0	3.94393900487326	0.6349210759653696	0.6217998507383173	0.7314452370548445	0.71533300617925	2.608417053139524	1.5623040349772424	0.7978322807639369	1.4878768777356042	2.1353795984920096	1.2412595841959255	0.9862210070246938	1.9965410650288349	10.771622940400553	11.221877750779765	1.2585563273316918	0.7013309924201913	7.163163292559857	0.4498656724366675	2.064501152553806	0.6591935284958833	0.8872533567647886	4.340241278137503	2.420617386672056	2.8629598705024266	0.38960418499628136	6.550236113311898	2.348480751869792	4.017030158635979	0.8025133196193049	0.2871843205033349	0.0866919041716948	0.09298425548998836
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor	2|1239|186801|186802|541000|946234	1.8901358655521483	0.017900764845358158	0	0.0006337169261278853	2.2811540169394733	0.9908136636872992	0.006683907772630792	0.027920635469718437	0.03550234397366741	0	1.0889674392228346	0.0017783612901469386	0.006777306768804824	0.005763216412339943	0.060963181156249366	0.19246824939989968	0.1301232939206934	0.0015542181151508658	0.013386520617041748	0	0.002167536883325182	0.9754111554538876	0.03606774438399126	0.5049139888844034	0	0	0.013626619580106063	0.07746268342495811	0	0.014773871562410891	0.14636803598767875	0.018589798916923767	0.020761544969614614	0.016592863692981744	0.008633352799613827	0	0	0	0	0	0.008551683879881334	0.148204258275824	0.07800980162841256	0.027898241778648195	0	0.008917192892680881	0.01610758622893106	0.06967518176301411	0	0.010083779538784879	0.23791567589795895	0.03209159002739353	0.037974932751481776	0.04440026384464912	0.0024922605537893365	0.03460873389249307	0.022177278588929008	0.016904754451740375	0.29524545427320464	0.06998505057219008	0.2271422061345469	0.6106903828706911	0.24147403295026446	0.529227707165921	0.040936250791444535	0.29371140021878145	0.6250866538791799	0.029494644799657136	0.09213767318742616	0.11572809172157247	0.10520530755144268	0.12992080657612298	0.2507809923153515	0.10721039499682927	0.00854634564532384	0.0122843310858067	0.08514127597329155	0.029699220517436013	0.060804318557593065	0.08831494832006516	0.01499689630806886	0.051617655362599456	0.011070030246443121	0.14666441271061878	0.026587402562905732	0.3443933978914324	0.1765685556606452	0.05702237219374619	0.032534996685861316	0.012970848257619171	0.16690228216739225	0.4720174657535103	0.019012173790527297	0.07921236390805132	0.07463341590621568	0.4350310077564956	0	0.003939229533184496	0.001922751810244646	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii	2|1239|186801|186802|541000|946234|292800	1.8901358655521483	0.017900764845358158	0	0.0006337169261278853	2.2811540169394733	0.9908136636872992	0.006683907772630792	0.027920635469718437	0.03550234397366741	0	1.0889674392228346	0.0017783612901469386	0.006777306768804824	0.005763216412339943	0.060963181156249366	0.19246824939989968	0.1301232939206934	0.0015542181151508658	0.013386520617041748	0	0.002167536883325182	0.01123938194552142	0.03606774438399126	0.5049139888844034	0	0	0.013626619580106063	0.07746268342495811	0	0.014773871562410891	0.14636803598767875	0.018589798916923767	0.020761544969614614	0.016592863692981744	0.008633352799613827	0	0	0	0	0	0.008551683879881334	0.04251419024405157	0.07800980162841256	0.027898241778648195	0	0.008917192892680881	0.01610758622893106	0.06967518176301411	0	0.010083779538784879	0.03066190352078537	0.03209159002739353	0.037974932751481776	0.04440026384464912	0.0024922605537893365	0.03460873389249307	0.022177278588929008	0.016904754451740375	0.29524545427320464	0.06998505057219008	0.2271422061345469	0.6106903828706911	0.24147403295026446	0.529227707165921	0.040936250791444535	0.29371140021878145	0.6250866538791799	0.029494644799657136	0.09213767318742616	0.11572809172157247	0.10520530755144268	0.12992080657612298	0.2507809923153515	0.10721039499682927	0.00854634564532384	0.0122843310858067	0.08514127597329155	0.029699220517436013	0.060804318557593065	0.08831494832006516	0.01499689630806886	0.051617655362599456	0.011070030246443121	0.14666441271061878	0.026587402562905732	0.3443933978914324	0.1765685556606452	0.05702237219374619	0.032534996685861316	0.012970848257619171	0.16690228216739225	0.4720174657535103	0.019012173790527297	0.07921236390805132	0.07463341590621568	0.4350310077564956	0	0.003449412901212344	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii|t__SGB15132	2|1239|186801|186802|541000|946234|292800|SGB15132	1.8901358655521483	0.017900764845358158	0	0.0006337169261278853	2.2811540169394733	0.9908136636872992	0.006683907772630792	0.027920635469718437	0.03550234397366741	0	1.0889674392228346	0.0017783612901469386	0.006777306768804824	0.005763216412339943	0.060963181156249366	0.19246824939989968	0.1301232939206934	0.0015542181151508658	0.013386520617041748	0	0.002167536883325182	0.01123938194552142	0.03606774438399126	0.5049139888844034	0	0	0.013626619580106063	0.07746268342495811	0	0.014773871562410891	0.14636803598767875	0.018589798916923767	0.020761544969614614	0.016592863692981744	0.008633352799613827	0	0	0	0	0	0.008551683879881334	0.04251419024405157	0.07800980162841256	0.027898241778648195	0	0.008917192892680881	0.01610758622893106	0.06967518176301411	0	0.010083779538784879	0.03066190352078537	0.03209159002739353	0.037974932751481776	0.04440026384464912	0.0024922605537893365	0.03460873389249307	0.022177278588929008	0.016904754451740375	0.29524545427320464	0.06998505057219008	0.2271422061345469	0.6106903828706911	0.24147403295026446	0.529227707165921	0.040936250791444535	0.29371140021878145	0.6250866538791799	0.029494644799657136	0.09213767318742616	0.11572809172157247	0.10520530755144268	0.12992080657612298	0.2507809923153515	0.10721039499682927	0.00854634564532384	0.0122843310858067	0.08514127597329155	0.029699220517436013	0.060804318557593065	0.08831494832006516	0.01499689630806886	0.051617655362599456	0.011070030246443121	0.14666441271061878	0.026587402562905732	0.3443933978914324	0.1765685556606452	0.05702237219374619	0.032534996685861316	0.012970848257619171	0.16690228216739225	0.4720174657535103	0.019012173790527297	0.07921236390805132	0.07463341590621568	0.4350310077564956	0	0.003449412901212344	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An10	2|1239|186801|186802|541000|946234|1965537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9641717735083664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10569006803177243	0	0	0	0	0	0	0	0	0.2072537723771736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An100	2|1239|186801|186802|541000|946234|1965538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004898166319721528	0.001922751810244646	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An100|t__SGB15160	2|1239|186801|186802|541000|946234|1965538|SGB15160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004898166319721528	0.001922751810244646	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_sp_An10|t__SGB15134	2|1239|186801|186802|541000|946234|1965537|SGB15134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9641717735083664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10569006803177243	0	0	0	0	0	0	0	0	0.2072537723771736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB3236	2|1239|186801|186802|541000|93119167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06413410031894712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB3236|s__GGB3236_SGB4274	2|1239|186801|186802|541000|93119167|26624082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06413410031894712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB3236|s__GGB3236_SGB4274|t__SGB4274	2|1239|186801|186802|541000|93119167|26624082|SGB4274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06413410031894712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB3341	2|1239|186801|186802|541000|12650060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9896005427098982	0.712270722647804	0.008784182541854244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.317911875883996	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB3341|s__GGB3341_SGB4420	2|1239|186801|186802|541000|12650060|76625544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9896005427098982	0.712270722647804	0.008784182541854244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.317911875883996	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB3341|s__GGB3341_SGB4420|t__SGB4420	2|1239|186801|186802|541000|12650060|76625544|SGB4420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9896005427098982	0.712270722647804	0.008784182541854244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.317911875883996	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB5201	2|1239|186801|186802|541000|37792325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9266253375994492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB5201|s__GGB5201_SGB7260	2|1239|186801|186802|541000|37792325|54474577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9266253375994492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB5201|s__GGB5201_SGB7260|t__SGB7260	2|1239|186801|186802|541000|37792325|54474577|SGB7260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9266253375994492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB58485	2|1239|186801|186802|541000|26221499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006648100271078325	0.0005810501971271894	0	0	0	0	0	0.0005102675158468806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB58485|s__GGB58485_SGB80143	2|1239|186801|186802|541000|26221499|42163557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006648100271078325	0.0005810501971271894	0	0	0	0	0	0.0005102675158468806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB58485|s__GGB58485_SGB80143|t__SGB80143	2|1239|186801|186802|541000|26221499|42163557|SGB80143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006648100271078325	0.0005810501971271894	0	0	0	0	0	0.0005102675158468806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9452	2|1239|186801|186802|541000|53813177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1422704055831262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09197132031993267	0	0	0	0	0	0	0	0	0.0870501244050361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9452|s__GGB9452_SGB14843	2|1239|186801|186802|541000|53813177|65179903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1422704055831262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09197132031993267	0	0	0	0	0	0	0	0	0.0870501244050361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9452|s__GGB9452_SGB14843|t__SGB14843	2|1239|186801|186802|541000|53813177|65179903|SGB14843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1422704055831262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09197132031993267	0	0	0	0	0	0	0	0	0.0870501244050361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9454	2|1239|186801|186802|541000|48091402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107968395749392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024192350025853425	0	0	0	0	0	0	0	0	0.17601321392759894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
