Taxonomy	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005164	reERR5005165	reERR5005166	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005335
k__Bacteria|p__Firmicutes|c__Bacilli|o__ML615J-28|f__CAG-698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20372593481125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__ML615J-28|f__CAG-698|g__DUOT01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20372593481125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39	0	0	0	0	0	0	0	0	2.27692791993419	0	0	0	0	0	0	0	0	0	0.760286016797166	0.435644244615473	0	0	0	0	0	0	0	0	0	2.04981984907933	0	0	0	0	0	3.17820387535179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41948665427506
k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39|f__UBA660	0	0	0	0	0	0	0	0	2.27692791993419	0	0	0	0	0	0	0	0	0	0.760286016797166	0.435644244615473	0	0	0	0	0	0	0	0	0	2.04981984907933	0	0	0	0	0	3.17820387535179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41948665427506
k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39|f__UBA660|g__CAG-1000	0	0	0	0	0	0	0	0	0.942076425520829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39|f__UBA660|g__CAG-533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41948665427506
k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39|f__UBA660|g__CAG-533|s__CAG-533 sp004563275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41948665427506
k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39|f__UBA660|g__CAG-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.760286016797166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39|f__UBA660|g__Coprovivens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435644244615473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39|f__UBA660|g__Faecimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.996865019857044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RF39|f__UBA660|g__RUG12867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18133885549475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20	2.07958240611259	0	0	0	0	0	0	0	0	3.20015546067506	1.25242609425179	0	0	0	0.571322421187901	0	0	0	0	0	0	0.546279445377708	0	0	0	0	0	0	0	0.830840495327961	0	0	0	0	0	0.945071799853398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-288	0	0	0	0	0	0	0	0	0	3.20015546067506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.830840495327961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-288|g__CAG-288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.830840495327961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-288|g__HGM10890	0	0	0	0	0	0	0	0	0	3.20015546067506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-449	0.534170733696411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-449|g__UBA3210	0.534170733696411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-826	1.54541167241618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571322421187901	0	0	0	0	0	0	0.546279445377708	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945071799853398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-826|g__CAJOOD01	1.54541167241618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-826|g__Onthovivens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945071799853398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-826|g__UB1719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546279445377708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-826|g__UBA5455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571322421187901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__CAG-826|g__UBA5455|s__UBA5455 sp002427365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571322421187901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__RFN20|f__UBA1709	0	0	0	0	0	0	0	0	0	0	1.25242609425179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.55667026830831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.55667026830831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae|g__Mammaliicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33194091043192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae|g__Mammaliicoccus|s__Mammaliicoccus lentus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33194091043192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae|g__Staphylococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22472935787639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus arlettae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.22472935787639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Thermoactinomycetales	0	0	0	0	0	0	0	0	0	0	0	0.757733016000911	3.28156996661112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Thermoactinomycetales|f__DSM-44946	0	0	0	0	0	0	0	0	0	0	0	0	0.655362461306779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Thermoactinomycetales|f__DSM-44946|g__Planifilum	0	0	0	0	0	0	0	0	0	0	0	0	0.655362461306779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Thermoactinomycetales|f__DSM-45169	0	0	0	0	0	0	0	0	0	0	0	0.757733016000911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Thermoactinomycetales|f__DSM-45169|g__Melghirimyces	0	0	0	0	0	0	0	0	0	0	0	0.757733016000911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Thermoactinomycetales|f__DSM-45169|g__Melghirimyces|s__Melghirimyces thermohalophilus	0	0	0	0	0	0	0	0	0	0	0	0.757733016000911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Thermoactinomycetales|f__Thermoactinomycetaceae	0	0	0	0	0	0	0	0	0	0	0	0	2.62620750530434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Thermoactinomycetales|f__Thermoactinomycetaceae|g__Thermoactinomyces	0	0	0	0	0	0	0	0	0	0	0	0	2.62620750530434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteriota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40402797628905	0	0	0	0	0	2.21307757365081	1.97307879403964	0	2.91236852711995	0	0	0	0	0	0	0	1.55425528601427	14.7778672445073	0	0	0	0	0	0	0	0	0	0	0	0	0.29250253143517	0	0	70.3208257172201	9.86412088941398	0	0	0.395562782980842	0.584654523893257
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40402797628905	0	0	0	0	0	2.21307757365081	1.97307879403964	0	2.91236852711995	0	0	0	0	0	0	0	1.55425528601427	14.7778672445073	0	0	0	0	0	0	0	0	0	0	0	0	0.29250253143517	0	0	70.3208257172201	9.86412088941398	0	0	0.395562782980842	0.584654523893257
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40402797628905	0	0	0	0	0	2.21307757365081	1.97307879403964	0	2.91236852711995	0	0	0	0	0	0	0	1.55425528601427	14.7778672445073	0	0	0	0	0	0	0	0	0	0	0	0	0.29250253143517	0	0	70.3208257172201	9.86412088941398	0	0	0.395562782980842	0.584654523893257
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40402797628905	0	0	0	0	0	2.21307757365081	1.97307879403964	0	2.91236852711995	0	0	0	0	0	0	0	1.55425528601427	14.7778672445073	0	0	0	0	0	0	0	0	0	0	0	0	0.29250253143517	0	0	70.3208257172201	9.86412088941398	0	0	0.395562782980842	0.584654523893257
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55425528601427	14.7778672445073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.374019520502287	0	0	0	0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium_A|s__Cetobacterium_A sp905216205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7778672445073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40402797628905	0	0	0	0	0	0	1.97307879403964	0	0.606760162220635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29250253143517	0	0	70.3208257172201	9.4901013689117	0	0	0.395562782980842	0.584654523893257
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A|s__Fusobacterium_A sp900015295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.3208257172201	9.4901013689117	0	0	0	0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A|s__Fusobacterium_A sp900543175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606760162220635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A|s__Fusobacterium_A varium_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.584654523893257
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21307757365081	0	0	2.30560836489932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_B|s__Fusobacterium_B sp900541465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.618129187329358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_B|s__Fusobacterium_B sp900545035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68747917756996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Myxococcota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658867066746917	0	0	0	0	0	0	0	0	0	0.516369327048283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Myxococcota|c__Myxococcia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658867066746917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658867066746917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__UBA5297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658867066746917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__UBA5297|g__UBA1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.658867066746917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Myxococcota|c__Polyangia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516369327048283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516369327048283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__SG8-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516369327048283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria	0	0	0	0	0	0	0	0	0	0	0	0	0.774593266375864	0	0	0	0	0.421597675883355	1.6495937595481	0	0	0	0	0	0	0	0	0	0.662170090978543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Microgenomatia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.662170090978543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Microgenomatia|o__UBA1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.662170090978543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Microgenomatia|o__UBA1400|f__PJMF01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.662170090978543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia	0	0	0	0	0	0	0	0	0	0	0	0	0.774593266375864	0	0	0	0	0.421597675883355	1.6495937595481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales	0	0	0	0	0	0	0	0	0	0	0	0	0.774593266375864	0	0	0	0	0.421597675883355	1.6495937595481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0.774593266375864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter	0	0	0	0	0	0	0	0	0	0	0	0	0.774593266375864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421597675883355	1.6495937595481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421597675883355	0.670169954882161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus sp017479205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421597675883355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__UBA2834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.979423804665942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__UBA2834|s__UBA2834 sp004561445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.979423804665942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504321558003409	0	0	0	0	0	0	0	0	0	0	0	0	1.77788066143811	12.1685137545395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504321558003409	0	0	0	0	0	0	0	0	0	0	0	0	1.77788066143811	12.1685137545395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Pirellulales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77788066143811	12.1685137545395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77788066143811	12.1685137545395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae|g__RGIG3701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.37111303631442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
