Taxonomy	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005164	reERR5005165	reERR5005166	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005335
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.113572838372589	0.0899582395969969	0.00225312231240157	0.192482106676602	0	0.000297741964180538	0	0	2.29403537472348e-05	0	0.0573110137859728	4.83040817534451e-05	0.000646579244500416	0.0151251479899021	6.02637724889611e-05	0.000639409503713972	1.60999089389196	0.000457606250450854	0	1.63352469111138e-05	0.0004093556741671	4.1956012384083e-06	3.09951351654898	2.51010737131266	0.0158432890265545	3.42599558289839	0.049021173140153	0.00750521354382989	0	0.00228170914540411	0	7.33832409283938e-05	0	1.32579740479274	14.1796045147773	0.000209981318831873	6.81901336002012e-06	0.00246325724693957	0.0883577755729638	0.0052018856376944	0.0022708651544842	0.00367599675322563	5.53320041479784e-05	0	0.000108721693391146	6.51748381049739e-05	1.81086373327712e-05	0.41679013498437	0.000273337938322688	0.00203348984722601	3.61640372661556	0.612504772574195	0.00492606243923042	0.0337024987108099	0.173169130316326	0.87985756006479
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium_A	0.113112932308255	0.0897350684345743	0.00178989605051083	0.190136540489781	0	0.000297741964180538	0	0	8.72202726991263e-06	0	0.0565821611739924	0	0	0.000428498315931088	0	0	0.00112982857154802	0	0	0	0	0	5.44675599273957e-05	0.00271376509525799	0	0.043129524673197	9.89570389152381e-06	0	0	1.37662870718114e-05	0	0	0	1.32457955970594	14.1652648286796	0	0	0.002453825089425	0.0863662054773486	0	0	0	0	0	0	0	0	0.000820750294560088	0	0	0.00272101831033675	0.485918020728954	0	0.000232320898419743	0	0.00284207665224737
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Cetobacterium_A|s__Cetobacterium_A sp905216205	0.000280600643922542	0.000230760106218709	0	0.00220002578629923	0	0	0	0	0	0	0.000218534626916174	0	0	0.000428498315931088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0271894739207942	12.8797152096829	0	0	0	0.0827015412927992	0	0	0	0	0	0	0	0	0	0	0	0	0.00149524385412129	0	0	0	0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A	0.000451423341795902	0.000217146423263752	0.000431497684771764	0.00226928591791397	0	0	0	0	1.42183264773222e-05	0	0.000728852611980342	3.40062541875632e-05	0.000646579244500416	0.0140618846052968	6.02637724889611e-05	0.000179024704660597	1.58891756667677	0.000457606250450854	0	0	0.0004093556741671	4.1956012384083e-06	0.005898957488303	2.23996814372113	0.0125658920883188	0.758012048048135	0.0175324206880237	0.00746552491856094	0	0.00213547657364319	0	7.33832409283938e-05	0	0.00120924975946307	0.0143396860977304	0	6.81901336002012e-06	9.43215751457606e-06	0.00199157009561517	0.0052018856376944	0.0022708651544842	0.00361142711963167	5.53320041479784e-05	0	0.000108721693391146	6.51748381049739e-05	1.81086373327712e-05	0.41596938468981	0.000273337938322688	0.00203348984722601	3.61364591386057	0.126581729144114	0.00492606243923042	0.0296601595403701	0.173169130316326	0.877015483412543
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A|s__Fusobacterium_A sp900015295	0.000139514601092718	9.908836186452e-05	0	0.000128291344311701	0	0	0	0	0	0	0.000101198643896232	0	2.3031422079798e-05	0	0	0	1.15685933428584e-05	0	0	0	0	0	7.02710538994629e-05	1.55261669977745e-05	0	2.53693056000276e-05	1.27668935869594e-05	2.00099677148707e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35313328470231e-05	0	0	2.25103682431955e-05	0	0	0	0.000198283125351668	3.04440620623112	0.0991305158060693	7.88998500603984e-06	0	0	0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A|s__Fusobacterium_A sp900543175	0	0	3.4820348091237e-05	0	0	0	0	0	0	0	1.50693621681105e-05	0	0	0	0	0	0.00100025892897813	0	0	0	0	0	0.00143654249572284	0.056195324626733	0.0118473757828279	0.740183532346591	0.0157365359862856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12918314973365e-05	0	0	0	0	0.000158649827445076	0.0245034427603922	2.53507527345413e-05	0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_A|s__Fusobacterium_A varium_A	3.26369012047468e-05	4.24965171688335e-05	2.18807486376442e-05	6.00228491775211e-05	0	0	0	0	1.42183264773222e-05	0	0.000198858076380736	0	0.000463349246155487	0	6.02637724889611e-05	0	0.000299658713770987	0.000457606250450854	0	0	0	0	0.00273772259243611	0.000377648254593534	0	7.47959116977292e-05	0	0.00680128795972654	0	0.00200288534345286	0	1.41891470371986e-05	0	0.000480843381449461	0	0	0	0	0.00189054128242883	0.00507501855194769	0.00219177246360908	0.00356081308996049	0	0	0	4.26644698617785e-05	0	2.67591358827076e-05	0	0	0	1.4985708712794e-05	0	5.41029916721216e-05	1.85851776875935e-05	0.875315913596456
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_B	8.48272253792268e-06	6.02473915884547e-06	3.17285771189683e-05	7.6280268907248e-05	0	0	0	0	0	0	0	1.42978275658819e-05	0	0.000634765068674201	0	0.000460384799053375	0.0199434986436496	0	0	1.63352469111138e-05	0	0	3.09356009150075	0.267425462496272	0.00327739693823572	2.62485401017706	0.0314788567482378	3.9688625268957e-05	0	0.000132466284689112	0	0	0	8.59532733168155e-06	0	0.000209981318831873	0	0	0	0	0	6.45696335939634e-05	0	0	0	0	0	0	0	0	3.67944446510446e-05	5.02270112731737e-06	0	0.00381001827202004	0	0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_B|s__Fusobacterium_B sp900541465	0	0	0	7.6280268907248e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00159759653473917	0	0	0	0	0	0.000921529834676064	0.233460688311059	0.00203996424171059	0.768354074461068	0.0148426657767954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000673818553065618	0	0
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium_B|s__Fusobacterium_B sp900545035	8.48272253792268e-06	6.02473915884547e-06	1.70612079667818e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000342579705448273	0.0171308783210948	0	0	0	0	0	0.189792221221527	0.0170713765691633	0.000863190284768143	1.81464333260943	0.00405024416363966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.45696335939634e-05	0	0	0	0	0	0	0	0	3.67944446510446e-05	0	0	1.68744206668518e-05	0	0
k__Bacteria|p__Myxococcota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225438130873437	0	8.84151427747379e-05	0	2.45382635834419e-05	1.57359200824936e-05	0	0	0.000522141374438177	0	5.57996275940465e-05	0.000107716484827387	0	0.742525779367333	0.000367669502589111	0.000248853011697267	0.000771803597677506	0.00215990966918468	9.99755007546935e-05	0	0	0.000159692586508501	0	0.497910191244271	0	0	0.000242040043676523	0	0	0	0	5.73465693753423e-05	0	0	0.000125470620226828	0	0	0	0	0	0	0.000272365411378926
k__Bacteria|p__Myxococcota|c__Myxococcia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.84151427747379e-05	0	2.45382635834419e-05	1.57359200824936e-05	0	0	0.000522141374438177	0	5.57996275940465e-05	0.000107716484827387	0	0.742525779367333	0.000367669502589111	0.000248853011697267	0.000771803597677506	0.00215990966918468	9.99755007546935e-05	0	0	0.000159692586508501	0	0	0	0	0	0	0	0	0	5.73465693753423e-05	0	0	0	0	0	0	0	0	0	0.000272365411378926
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.84151427747379e-05	0	2.45382635834419e-05	1.57359200824936e-05	0	0	0.000522141374438177	0	5.57996275940465e-05	0.000107716484827387	0	0.742525779367333	0.000367669502589111	0.000248853011697267	0.000771803597677506	0.00215990966918468	9.99755007546935e-05	0	0	0.000159692586508501	0	0	0	0	0	0	0	0	0	5.73465693753423e-05	0	0	0	0	0	0	0	0	0	0.000272365411378926
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__UBA5297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.84151427747379e-05	0	2.45382635834419e-05	1.57359200824936e-05	0	0	0.000522141374438177	0	5.57996275940465e-05	0.000107716484827387	0	0.742525779367333	0.000367669502589111	0.000248853011697267	0.000771803597677506	0.00215990966918468	9.99755007546935e-05	0	0	0.000159692586508501	0	0	0	0	0	0	0	0	0	5.73465693753423e-05	0	0	0	0	0	0	0	0	0	0.000272365411378926
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales|f__UBA5297|g__UBA1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.84151427747379e-05	0	2.45382635834419e-05	1.57359200824936e-05	0	0	0.000522141374438177	0	5.57996275940465e-05	0.000107716484827387	0	0.742525779367333	0.000367669502589111	0.000248853011697267	0.000771803597677506	0.00215990966918468	9.99755007546935e-05	0	0	0.000159692586508501	0	0	0	0	0	0	0	0	0	5.73465693753423e-05	0	0	0	0	0	0	0	0	0	0.000272365411378926
k__Bacteria|p__Myxococcota|c__Polyangia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225438130873437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497910191244271	0	0	0.000242040043676523	0	0	0	0	0	0	0	0.000125470620226828	0	0	0	0	0	0	0
k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225438130873437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497910191244271	0	0	0.000242040043676523	0	0	0	0	0	0	0	0.000125470620226828	0	0	0	0	0	0	0
k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__SG8-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225438130873437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497910191244271	0	0	0.000242040043676523	0	0	0	0	0	0	0	0.000125470620226828	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria	9.22636796795173e-05	0	0	0	0	0	0.000719665987569458	0.0010083260917566	3.01461322442813e-05	8.0419564236128e-05	4.01547616865064e-05	0.00151498361014852	0.785465039004271	0	0.000104871801443706	0.000344055859826628	0.00021767184684211	0.390855137193021	1.62285418337545	9.98677112252686e-05	0	2.68775045006019e-05	0	0	0	2.789160413249e-05	0.00129970397700331	0	0.593739550894652	0	0.000241426593219923	0	0	3.34707964949423e-05	0	0	0	3.0211743400164e-05	0	0.000162545031063477	0	0.000324239300395683	8.92599707152527e-05	0	0.000115721190663141	0	2.32012030578947e-05	0	0.00385227545469238	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Microgenomatia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593739550894652	0	0.000241426593219923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Microgenomatia|o__UBA1400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593739550894652	0	0.000241426593219923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Microgenomatia|o__UBA1400|f__PJMF01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593739550894652	0	0.000241426593219923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia	9.22636796795173e-05	0	0	0	0	0	0.000719665987569458	0.0010083260917566	3.01461322442813e-05	8.0419564236128e-05	4.01547616865064e-05	0.00151498361014852	0.785465039004271	0	0.000104871801443706	0.000344055859826628	0.00021767184684211	0.390855137193021	1.62285418337545	9.98677112252686e-05	0	2.68775045006019e-05	0	0	0	2.789160413249e-05	0.00129970397700331	0	0	0	0	0	0	3.34707964949423e-05	0	0	0	3.0211743400164e-05	0	0.000162545031063477	0	0.000324239300395683	8.92599707152527e-05	0	0.000115721190663141	0	2.32012030578947e-05	0	0.00385227545469238	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales	9.22636796795173e-05	0	0	0	0	0	0.000719665987569458	0.0010083260917566	3.01461322442813e-05	8.0419564236128e-05	4.01547616865064e-05	0.00151498361014852	0.785465039004271	0	0.000104871801443706	0.000344055859826628	0.00021767184684211	0.390855137193021	1.62285418337545	9.98677112252686e-05	0	2.68775045006019e-05	0	0	0	2.789160413249e-05	0.00129970397700331	0	0	0	0	0	0	3.34707964949423e-05	0	0	0	3.0211743400164e-05	0	0.000162545031063477	0	0.000324239300395683	8.92599707152527e-05	0	0.000115721190663141	0	2.32012030578947e-05	0	0.00385227545469238	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae	0	0	0	0	0	0	0	5.8470669315591e-05	0	0	0	0	0.785465039004271	0	0.000104871801443706	0.000344055859826628	0	2.02457378260577e-05	0	0	0	2.68775045006019e-05	0	0	0	2.789160413249e-05	0	0	0	0	0	0	0	3.34707964949423e-05	0	0	0	3.0211743400164e-05	0	0.000162545031063477	0	0.000324239300395683	8.92599707152527e-05	0	0.000115721190663141	0	2.32012030578947e-05	0	0.00385227545469238	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosynbacteraceae|g__Nanosynbacter	0	0	0	0	0	0	0	5.8470669315591e-05	0	0	0	0	0.785465039004271	0	0.000104871801443706	0.000344055859826628	0	2.02457378260577e-05	0	0	0	2.68775045006019e-05	0	0	0	2.789160413249e-05	0	0	0	0	0	0	0	3.34707964949423e-05	0	0	0	3.0211743400164e-05	0	0.000162545031063477	0	0.000324239300395683	8.92599707152527e-05	0	0.000115721190663141	0	2.32012030578947e-05	0	0.00385227545469238	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae	9.22636796795173e-05	0	0	0	0	0	0.000719665987569458	0.000949855422441005	3.01461322442813e-05	8.0419564236128e-05	4.01547616865064e-05	0.00151498361014852	0	0	0	0	0.00021767184684211	0.390834891455195	1.62285418337545	9.98677112252686e-05	0	0	0	0	0	0	0.00129970397700331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000124694441482773	0.390818446865043	0.659367650796717	9.98677112252686e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__Nanosyncoccus|s__Nanosyncoccus sp017479205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390818446865043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__UBA2834	9.22636796795173e-05	0	0	0	0	0	0.000719665987569458	0.000949855422441005	3.01461322442813e-05	8.0419564236128e-05	4.01547616865064e-05	0.00151498361014852	0	0	0	0	9.29774053593369e-05	1.64445901513497e-05	0.963486532578732	0	0	0	0	0	0	0	0.00129970397700331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Nanosyncoccaceae|g__UBA2834|s__UBA2834 sp004561445	9.22636796795173e-05	0	0	0	0	0	0.000719665987569458	0.000949855422441005	3.01461322442813e-05	8.0419564236128e-05	4.01547616865064e-05	0.00151498361014852	0	0	0	0	9.29774053593369e-05	1.64445901513497e-05	0.963486532578732	0	0	0	0	0	0	0	0.00129970397700331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota	0	0	0	0	0	0	0	0	0.00076448063174656	0.00151767271098676	0	2.66704018164895e-05	0.00208843639297828	0.00355217029215199	0.440820446542359	0.000164810484390017	8.74905141156695e-05	2.59919084234951e-05	0	0	0	3.83399015543562e-06	9.95944260316341e-05	2.19146089424527e-05	4.12206339306994e-05	0.000176780914390291	3.20426998133139e-05	2.00437913606658	10.9449169867629	0.000585464747492195	0.447951171640834	2.64169099672549e-05	0.000379823135714522	0.000301001802360183	0	0.0383483364423476	0	0.0120263181313315	2.30803318262161e-05	0.000565642955022973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia	0	0	0	0	0	0	0	0	0.00076448063174656	0.00151767271098676	0	2.66704018164895e-05	0.00208843639297828	0.00355217029215199	0.440820446542359	0.000164810484390017	8.74905141156695e-05	2.59919084234951e-05	0	0	0	3.83399015543562e-06	9.95944260316341e-05	2.19146089424527e-05	4.12206339306994e-05	0.000176780914390291	3.20426998133139e-05	2.00437913606658	10.9449169867629	0.000585464747492195	0.447951171640834	2.64169099672549e-05	0.000379823135714522	0.000301001802360183	0	0.0383483364423476	0	0.0120263181313315	2.30803318262161e-05	0.000565642955022973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Pirellulales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26572809836893e-05	2.59919084234951e-05	0	0	0	3.83399015543562e-06	4.40822162826145e-05	2.19146089424527e-05	4.12206339306994e-05	0.000123338095078256	3.20426998133139e-05	2.00437913606658	10.9449169867629	0.000585464747492195	0.447951171640834	2.64169099672549e-05	0.000379823135714522	0.000301001802360183	0	0.0383483364423476	0	0	2.30803318262161e-05	0.000565642955022973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26572809836893e-05	2.59919084234951e-05	0	0	0	3.83399015543562e-06	4.40822162826145e-05	2.19146089424527e-05	4.12206339306994e-05	0.000123338095078256	3.20426998133139e-05	2.00437913606658	10.9449169867629	0.000585464747492195	0.447951171640834	2.64169099672549e-05	0.000379823135714522	0.000301001802360183	0	0.0383483364423476	0	0	2.30803318262161e-05	0.000565642955022973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae|g__RGIG3701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71376050295563	0	0.0505553460974135	0	0	0	0	0	0	0	0	0.000187742269885803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae|g__RUG11551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26572809836893e-05	2.59919084234951e-05	0	0	0	3.83399015543562e-06	4.40822162826145e-05	2.19146089424527e-05	4.12206339306994e-05	0.000123338095078256	1.80199968484318e-05	1.25492119935916	1.64712535709834	0.000536695969481704	0.0136054462626911	2.64169099672549e-05	0.000379823135714522	0.00012266278933526	0	3.25889157457956e-06	0	0	2.30803318262161e-05	0.000115932647113573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Pirellulales|f__Thermoguttaceae|g__RUG695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62309144162408	0	0.100658351986786	0	0	0	0	0	0	0	0	0.000106559141896459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Planctomycetales	0	0	0	0	0	0	0	0	0.00076448063174656	0.00151767271098676	0	2.66704018164895e-05	0.00208843639297828	0.00355217029215199	0.440820446542359	0.000164810484390017	5.48332331319802e-05	0	0	0	0	0	5.55122097490196e-05	0	0	5.34428193120344e-05	0	0	0	0	0	0	0	0	0	0	0	0.0120263181313315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae	0	0	0	0	0	0	0	0	0.00076448063174656	0.00151767271098676	0	2.66704018164895e-05	0.00208843639297828	0.00355217029215199	0.440820446542359	0.000164810484390017	5.48332331319802e-05	0	0	0	0	0	5.55122097490196e-05	0	0	5.34428193120344e-05	0	0	0	0	0	0	0	0	0	0	0	0.0120263181313315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae|g__JACCRE01	0	0	0	0	0	0	0	0	0.00076448063174656	0.00151767271098676	0	2.66704018164895e-05	0.00208843639297828	0.00355217029215199	0.440820446542359	0.000164810484390017	5.48332331319802e-05	0	0	0	0	0	5.55122097490196e-05	0	0	5.34428193120344e-05	0	0	0	0	0	0	0	0	0	0	0	0.0120263181313315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria	0.0522065127670985	1.42883871538989	9.19812905483906	0.467382030187864	0.018777820969973	0	0.0115969961046469	0.00587062810786906	0.0131231854052818	0.0501967727053205	0.0021001823233836	0.214115808387631	9.88542983211722	10.5032693889561	8.61105150773688	8.58900166908041	0.0388064542629264	0.553680878009902	8.43536728150468	0.00038782405858091	6.56508983282371	0.000106719638704074	1.64028793406492	0.151438595776498	0.0121113520281192	0.0551223015490171	0.107455916001298	3.74783492301844	0.000348670230794697	0.917963142785039	0.00264551786879172	0.00120622325249924	0.0348160970819868	0.224408682478392	0.00680658018500236	1.95781388660424	0.0294317938876087	34.3052419846396	1.64342927415601	25.6163887365035	39.2382221779397	5.5248901964628	0.0008180318956282	6.38005352656278	0.0172530908885809	0.000723337924070234	43.548360678254	2.47444389629166	0.00202944333450918	0.17088633411085	0.871873284046577	87.9583394031792	0.147737325405838	0.143734789513467	0.0175016064889309	8.82324512226713
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	0	0	0	0	0	0	0	0	0.000206198811628733	0.000710161057640549	0	0.0115112062070663	0.716240712338155	0.0354365528587705	0.0564365678440478	0.0134442626389679	0.000154700338080547	0	0.00187703533688639	6.2670124104182e-06	0.000227858326635713	0	3.52686210737539e-05	0	0.00228043954099334	8.57986750925197e-06	1.18788965087623e-05	2.0973839976497e-05	1.58028460737396e-05	0	0	1.13934972139003e-05	5.78050236733003e-06	2.03803519584448e-05	2.54118734855117e-05	0	0.000449186081801483	10.674399425505	0.000594605500973157	0.0173590451414528	14.7487086875888	0.0258625582069669	4.84538927142767e-05	9.03040226720876e-06	0.000517165155770262	3.83609093311299e-05	0.000407012799818062	0	0.000149225899510017	4.86111869891927e-05	0.000606562999232934	4.98102660917728e-05	0.00016218319564192	0.000124429255186043	4.170550872193e-05	0.467249894808849
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	0	0	0	0	0	0	0	0	1.86260047842194e-06	0.000107679121339628	0	9.87585164769296e-05	0.02132851733228	0.000373952751806473	0.000392760563228999	0	0.000142962886565512	0	0.00187250893772861	0	0	0	1.15030382983136e-05	0	0.000246011008053322	0	0	6.86889124867497e-06	0	0	0	0	0	0	0	0	0.000179389817157992	2.44564310454277	1.46641868307352e-05	0.00708256409936312	10.2500613511632	0.00137756190457301	9.28989542614318e-06	0	0.000420482057605365	3.83609093311299e-05	2.83517841766649e-05	0	7.2896844495145e-05	4.86111869891927e-05	0	1.78131171831369e-05	1.56718817774064e-05	1.98449742544023e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae	0	0	0	0	0	0	0	0	1.86260047842194e-06	0.000107679121339628	0	9.87585164769296e-05	0.02132851733228	0.000373952751806473	0.000392760563228999	0	0.000142962886565512	0	0.00187250893772861	0	0	0	1.15030382983136e-05	0	0.000246011008053322	0	0	6.86889124867497e-06	0	0	0	0	0	0	0	0	0.000179389817157992	2.44564310454277	1.46641868307352e-05	0.00708256409936312	10.2500613511632	0.00137756190457301	9.28989542614318e-06	0	0.000420482057605365	3.83609093311299e-05	2.83517841766649e-05	0	7.2896844495145e-05	4.86111869891927e-05	0	1.78131171831369e-05	1.56718817774064e-05	1.98449742544023e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas	0	0	0	0	0	0	0	0	1.86260047842194e-06	0	0	8.3620362314523e-05	0.0211832103377145	0.00022460338896371	0.000328604089143113	0	0.000142962886565512	0	0.00187250893772861	0	0	0	1.15030382983136e-05	0	0.000187084172250741	0	0	6.86889124867497e-06	0	0	0	0	0	0	0	0	0.000167512577456699	1.83642327591801	0	0.00703836911958929	10.2471109422694	0.00137756190457301	9.28989542614318e-06	0	0.000420482057605365	3.83609093311299e-05	2.83517841766649e-05	0	7.2896844495145e-05	4.86111869891927e-05	0	1.78131171831369e-05	1.56718817774064e-05	1.98449742544023e-05	0	0
