#mpa_v30_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	reERR3589593_taxonomic_profile	reERR3589592_taxonomic_profile	reERR3589591_taxonomic_profile	reERR3589590_taxonomic_profile	reERR3589589_taxonomic_profile	reERR3589588_taxonomic_profile	reERR3589587_taxonomic_profile	reERR3589586_taxonomic_profile	reERR3589585_taxonomic_profile	reERR3589584_taxonomic_profile	reERR3589583_taxonomic_profile	reERR3589582_taxonomic_profile	reERR3589581_taxonomic_profile	reERR3589580_taxonomic_profile	reERR3589579_taxonomic_profile	reERR3589578_taxonomic_profile	reERR3589577_taxonomic_profile	reERR3589576_taxonomic_profile	reERR3589575_taxonomic_profile	reERR3589574_taxonomic_profile	reERR3589573_taxonomic_profile	reERR3589572_taxonomic_profile	reERR3589571_taxonomic_profile	reERR3589570_taxonomic_profile	reERR3589569_taxonomic_profile	reERR3589568_taxonomic_profile	reERR3589567_taxonomic_profile	reERR3589566_taxonomic_profile	reERR3589565_taxonomic_profile	reERR3589564_taxonomic_profile	reERR3589563_taxonomic_profile	reERR3589562_taxonomic_profile	reERR3589561_taxonomic_profile	reERR3589560_taxonomic_profile	reERR3589559_taxonomic_profile	reERR3589558_taxonomic_profile	reERR3589557_taxonomic_profile	reERR3589556_taxonomic_profile	reERR3589555_taxonomic_profile	reERR3589554_taxonomic_profile	reERR3589553_taxonomic_profile
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Kayvirus	10239|||28883|10662|1857843	0.0005574499241146641	0	0	0	0	0	0	0.0008687408786126747	0	0.00046405532309277834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Kayvirus|s__Staphylococcus_virus_G15	10239|||28883|10662|1857843|1924732	0.0005574499241146641	0	0	0	0	0	0	0.00036483527990279255	0	0.00046405532309277834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Kayvirus|s__Staphylococcus_virus_JD7	10239|||28883|10662|1857843|1924729	0	0	0	0	0	0	0	0.0005039055987098821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified	10239|||28883|10662|	0.036115905451088726	0.00404389611824652	0.020843925631686425	0.00373588540807484	0.005874017564565228	0.0046738832543185786	0.00957103094262964	0.022804952754255804	0.010647418124871487	0.02073094273051241	0.014726572163009013	0.0038500240004491057	0.01415094316005158	0.005437569654615321	0.00435845210110464	0.03620401587864958	0.0033388082005546354	0.03161574717030763	0.0046427054845570226	0.008868248479053426	0.012451622658852829	0.012405280704960569	0.01688879865659523	0.004893230668046501	0.006050433002805062	0.013807605912848802	0.0248946003669153	0.0047126073998555295	0.0224090068428296	0.0030064360038959304	0.011569307368441063	0.008353026045688905	0.00496070682892586	0.0040536949409874685	0.00887580802506186	0.004934159977370921	0.00854066660334262	0.012655295608285072	0.0036620713698669884	0.0026400510409015443	0.0043096479558797545
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Cyanophage_S_TIM5	10239|||28883|10662||1137745	0	0	0	0	0	0	0	0	0	0.0019995920061794533	0	0	0	0	0	0	0	0.0004094546349531053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Pelagibacter_phage_HTVC008M	10239|||28883|10662||1283076	0.005395766668110425	0.0009395287517219398	0.0031709904223628906	0.003240026786570419	0.005874017564565228	0.0046738832543185786	0.004742406171517173	0.004569581507641986	0.0045859564867784045	0.002757078289042412	0.003889769945334268	0.0008125421804354613	0.0037309488133633454	0.005437569654615321	0.00435845210110464	0.008718652810017569	0.0033388082005546354	0.003782788337203536	0.003188147278591554	0.004973768336750124	0.012451622658852829	0.012405280704960569	0.01688879865659523	0.004893230668046501	0.006050433002805062	0.0036953791091944963	0.004967592652465946	0.0047126073998555295	0.014997554886492575	0.0006876765698689762	0.004915353578166093	0.004749370851691075	0.00496070682892586	0.0040536949409874685	0.00887580802506186	0.004934159977370921	0.00854066660334262	0.012655295608285072	0.0036620713698669884	0.0026400510409015443	0.0043096479558797545
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Prochlorococcus_phage_P_HM1	10239|||28883|10662||445700	0	0	0	0	0	0	0	0	0	0.00020035561733815275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Prochlorococcus_phage_P_HM2	10239|||28883|10662||445696	0	0	0	0	0	0	0	0	0	0.00030953538902860533	0.00011899356608020646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Prochlorococcus_phage_Syn1	10239|||28883|10662||444861	0.007134319352451578	0	0	0	0	0	0	0.0038886977129017905	0	0	0	0	0	0	0	0	0	0.004134371724359319	0.0006768694786459959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Prochlorococcus_phage_Syn33	10239|||28883|10662||444878	0.004177969453197288	0.002516528161740873	0.0067244019139646935	0	0	0	0.0026624303555026927	0.004481653177041374	0	0.004600911558907044	0.0052068632044758026	0.002516744865428756	0.008199910941309091	0	0	0.019156502906741216	0	0.004256336934770882	0	0	0	0	0	0	0	0.007906382707897818	0.00804277389839315	0	0.004626963904278668	0.002318759434026954	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Psychrobacter_phage_pOW20_A	10239|||28883|10662||754048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003894322604981093	0	0	0	0	0	0	0.005867482016168481	0	0	0	0.006653953790274971	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Synechococcus_phage_S_CAM1	10239|||28883|10662||754037	0.000726244415673246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005018930635583997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Synechococcus_phage_S_CAM8	10239|||28883|10662||754038	0.012435903586866274	0	0.004242916283967929	0	0	0	0	0	0	0	0	0	0	0	0	0.0043705345003223345	0	0.009155791445870082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Synechococcus_phage_S_RSM4	10239|||28883|10662||555387	0	0	0.0011688164117224485	0	0	0	0	0	0	0.006224485788606443	0	0	0	0	0	0	0	0.0022952483602196485	0.0007772703901880473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Synechococcus_phage_S_SM2	10239|||28883|10662||444860	0.0034835268982524705	0.0005878392047837072	0.002305401885344616	0	0	0	0	0.005834560641371956	0.0060614616380930825	0.0021690601540681133	0.003063525146273587	0.0005207369545848883	0.0022200834053791416	0	0	0.003958948333530331	0	0.0025631362330879037	0	0	0	0	0	0	0	0.0022058440957564863	0.006016751799887725	0	0.002784488052058356	0	0	0.003603655193997831	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Synechococcus_phage_S_SSM7	10239|||28883|10662||445686	0	0	0.003231497582232129	0	0	0	0	0	0	0.002469923927342182	0.0024473084647868033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Myoviridae|g__Myoviridae_unclassified|s__Synechococcus_phage_S_ShM2	10239|||28883|10662||445683	0.00276202218297625	0	0	0.000496032424035617	0	0	0.0021661944156097755	0.004030459715298695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae	10239|||28883|10744	0.11833059564433004	0.030225288353819737	0.05870272167516428	0.06481635176174727	0.08330212574950396	0.16039173087871006	0.14272741935137834	0.057547970843271165	0.058996560136700675	0.04895994255011421	0.0859738580174743	0.03449438599683515	0.16402808063659846	0.3938136495303034	0.06881589359559008	0.10152790872582378	0.06248584494534872	0.06656873629692757	0.18577306163765184	0.042135719884355514	0.05824319070697411	0.1052470621019842	0.13417798133442238	0.049784002913082236	0.1175485098180478	0.10909104847497833	0.05496646252391855	0.06286440437165773	0.199019380744472	0.03572157432077205	0.06250765750221428	0.053188126027866725	0.27595042264813274	0.04954443629137098	0.034618264672426964	0.08964137683742929	0.2159673267976025	0.13431069647595642	0.1054667239506068	0.05075324853093541	0.08015282567263057
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified	10239|||28883|10744|	0.11833059564433004	0.030225288353819737	0.05870272167516428	0.06481635176174727	0.08330212574950396	0.16039173087871006	0.14272741935137834	0.057547970843271165	0.058996560136700675	0.04895994255011421	0.0859738580174743	0.03449438599683515	0.16402808063659846	0.3938136495303034	0.06881589359559008	0.10152790872582378	0.06248584494534872	0.06656873629692757	0.18577306163765184	0.042135719884355514	0.05824319070697411	0.1052470621019842	0.13417798133442238	0.049784002913082236	0.1175485098180478	0.10909104847497833	0.05496646252391855	0.06286440437165773	0.199019380744472	0.03572157432077205	0.06250765750221428	0.053188126027866725	0.27595042264813274	0.04954443629137098	0.034618264672426964	0.08964137683742929	0.2159673267976025	0.13431069647595642	0.1054667239506068	0.05075324853093541	0.08015282567263057
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Alteromonas_phage_vB_AmaP_AD45_P	10239|||28883|10744||1300003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009070396512746356	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Cellulophaga_phage_phi46_3	10239|||28883|10744||1327985	0	0	0	0	0	0	0	0	0	0	0	0	0.0001752603873261676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Cyanophage_NATL1A_7	10239|||28883|10744||445693	0	0	0.0004607244525991042	0	0	0	0	0	0	0	0	0	0.0006160775887145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Cyanophage_NATL2A_133	10239|||28883|10744||445692	0	0	0	0	0	0	0	0	0	0	0	0	0.0001695724234372859	0	0	0	0	0	0.0004999128720531305	0	0	0.0005570639275614076	0	0	0	0	0	0	0	0	0	0	0	0	0.00018580020025842396	0.00016447795212127178	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Pelagibacter_phage_HTVC010P	10239|||28883|10744||1283077	0.0417928433782356	0.010362567189185323	0.02079449167754489	0.013740306708824031	0.022666453707563	0.018185541763975414	0.02931049192464032	0.02626298109278725	0.02648815497600485	0.030151951259874493	0.037582954751426416	0.007185929309167666	0.0331882027983956	0.06846307235316383	0.029280969380676845	0.05346199197366793	0.011602276043646144	0.017359507524751943	0.011654035807243605	0.01418544817821693	0.021244938174284925	0.019983013503857287	0.043912516935781805	0.028029009920959542	0.050477429003205634	0.01875515569566653	0.019558002234124332	0.014532965099410641	0.06446459365207068	0.008954838333262575	0.030066323886318063	0.017659485528354817	0.03552824760051783	0.009664542357296808	0.006588747178528253	0.0288877574150192	0.03134395944428983	0.033599093177169685	0.0321143631853742	0.016451894018299613	0.02986029027213408
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Pelagibacter_phage_HTVC011P	10239|||28883|10744||1283078	0.01861127452350678	0.006707984461669368	0.006568981562143709	0.026048306758055383	0.02776183548943476	0.05786327589766505	0.03795649309205645	0.010218191674350912	0.008283051735425087	0.005333291449490201	0.009813837791983344	0.008262299513387613	0.03840868715515984	0.18968882630992295	0.016738058151909315	0.01708549596158207	0.02038300080420916	0.018557380127008367	0.0715030191774604	0.015506713699575203	0.02058646264555749	0.012607263055295144	0.05809167900907829	0.008119134183640372	0.03341092863167878	0.011907004769180942	0.009830452418534872	0.025256050876914217	0.0441705181806183	0.008969881258228458	0.009266872589035316	0.011719192241546791	0.14407537247042354	0.016617676674723702	0.011976773987756402	0.009227909600445556	0.1390974491245785	0.06521470074018212	0.03732780806653644	0.016815310082748915	0.024549616918788326
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Pelagibacter_phage_HTVC019P	10239|||28883|10744||1283079	0.03755570411685608	0.009968717590337958	0.02002559595482746	0.018073377614091016	0.02424236581807931	0.07648521261619093	0.06767355361301057	0.013013392928890508	0.01694792871261666	0.00810473984464013	0.02710704749403441	0.011759148941518605	0.037484393023216565	0.12378591482970562	0.01687865338097721	0.01862785441111881	0.02308856780505373	0.017302569684177156	0.06492173942587894	0.007457816833325444	0.011005121550953956	0.008792003163849281	0.02486860516098886	0.010496432779141168	0.030855662741893507	0.016158482571476125	0.019840069250498436	0.01709062819835076	0.06970779972923324	0.014642783161791344	0.01723169762976477	0.016202640873098386	0.08555473425140572	0.015372184702217363	0.008057785948779587	0.015011961623576663	0.03809598040352128	0.0242867871777495	0.028256253077589718	0.014579732178454813	0.02012613241134384
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Prochlorococcus_phage_P_GSP1	10239|||28883|10744||382262	0	0.00021373545303302293	0.0003391169254109286	0	0	0	0	0	0	0.0007970453680669876	0	0.0016088395338648082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Prochlorococcus_phage_P_SSP10	10239|||28883|10744||885867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022234082611685961	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Pseudoalteromonas_phage_RIO_1	10239|||28883|10744||1316739	0.002498892364160744	0	0.0015509408772365126	0	0	0	0	0	0.00222733267690443	0	0.00297942443039735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Puniceispirillum_phage_HMO_2011	10239|||28883|10744||948071	0.00952603333021507	0.002184851297670901	0.0009847243664993731	0.0025919171477376173	0.002516024422704044	0.001029829898683856	0.0014553699611685705	0.005192481951718257	0.002998189534802804	0.0016531403100815347	0.0015641391120279776	0.0012902604264671206	0.006242540368047674	0.008071836177169573	0.002233007338617204	0.007356246557459474	0.001854649138734168	0.001813610233390312	0.004122712430195481	0.0023157986364572033	0.0011638336231065394	0.0032629484897746786	0.0021844064866658104	0.0013403614047052036	0.0015902491148507758	0.0019187302140267145	0.001380338769747108	0.0022855288616610452	0.008206757338167503	0.002250421574896224	0.002317104184227831	0.0016073975429661664	0.005982600039082765	0.001571911306021005	0.0013571648539107612	0.002651113137068708	0.003632362337975977	0.002766426281739571	0.0011537917080457329	0.001103459627458194	0.002023855308540155
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Roseobacter_virus_SIO1	10239|||28883|10744||136084	0.0036033954502288548	0	0	0.004362617335570437	0.0034956636739612995	0.00682838898598883	0.005906932056717618	0.0017152753676093787	0	0	0	0.0003071475624674587	0.04163020770272522	0.0025912636090957173	0.0036849988893286304	0.004854973286652404	0.005557351153705524	0.008108197406442192	0.033071641924820275	0.0019591341389783527	0.0032942122304081426	0.05937924660394736	0.0010085706763564954	0.0017990646246359551	0.0012142403264190887	0.05984701249859198	0.0035399715602192133	0.0036992313353210655	0.011461148431362868	0.0002073774656011132	0.0006736896590472008	0.0034338740842164727	0.00480946828670288	0.006095780424995247	0.0064518135049273905	0.032501629118739134	0.0008221875033641975	0.006379376850314525	0.006614507913060711	0.0018028526239738773	0.003592647586322785
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Synechococcus_phage_S_RIP1	10239|||28883|10744||754041	0.004742452481126893	0.0007871655261515826	0.004797466381527668	0	0.002619558052880475	0	0.00042496189756080683	0.001145647827914856	0.002051902500946839	0.00277087028743296	0.006926342601546454	0.0038307708721455626	0.00601751029669379	0.0012127362512457148	0	0	0	0.0034271601854167586	0	0.0007108083978023742	0.0009486224826630483	0.0006653536246315409	0.0041122030655511115	0	0	0.000504662726036031	0.0008176282907945853	0	0.0010089310992800911	0.0006962725269923384	0.0029520798500979576	0.002565535757684101	0	0	0	0	0.00297500015957866	0.0020648510930319506	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Synechococcus_virus_P60	10239|||28883|10744||151528	0	0	0.0022852328320548698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Synechococcus_virus_Syn5	10239|||28883|10744||438482	0	0	0.0008953477774114781	0	0	0	0	0	0	0	0	0.00024998983781631556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__Podoviridae_unclassified|s__Thalassomonas_phage_BA3	10239|||28883|10744||469660	0	0	0	0	0	0	0	0	0	0.00014890403052790163	0	0	9.598439062487882e-05	0	0	0.00014134653534309297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028948833918412763	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae	10239|||28883|10699	0.00837489770798268	0.0012546617979541494	0.005339756858460304	0.007079672305769737	0.004913692613080583	0.0014439386500922108	0.0027153110965878065	0.006853923647531342	0.006978134977291251	0.0066100836358248425	0.0035921741940754064	0.0010342539860559482	0.011164051122902571	0.028788422121174762	0.01226068850022743	0.012158292727353451	0.0024933872238583838	0.0032264776325712017	0.0034157226780868705	0.0025686460386010004	0.006245356734640464	0.009283210661217569	0.00394728140107574	0.002697289073962943	0.0013931886322815679	0.007913128408496463	0.003415410603096546	0.0034595937139222017	0.01007019130724604	0.0008327333463257133	0.010970729473933998	0.003716774415334086	9.008197323663784e-05	0.0033535130118453244	0	0.021762165352436413	0.003218941640529641	0.012123995196560254	0.0022859895162344627	0.006237829428383124	0.007884455485614037
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__C2virus	10239|||28883|10699|186532	0	0	0	0	0	0	0	0	0	0	0	0	0	8.221940686411627e-05	0	0	0	0	0	0.00014131097802055182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__C2virus|s__Lactococcus_virus_bIL67	10239|||28883|10699|186532|36343	0	0	0	0	0	0	0	0	0	0	0	0	0	8.221940686411627e-05	0	0	0	0	0	0.00014131097802055182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__L5virus	10239|||28883|10699|186764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396224108007822	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__L5virus|s__Mycobacterium_phage_Severus	10239|||28883|10699|186764|1327776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000396224108007822	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus	10239|||28883|10699|1623304	0	0	0	0	0.0011545908736161285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus|s__Streptococcus_virus_7201	10239|||28883|10699|1623304|112023	0	0	0	0	0.0011545908736161285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified	10239|||28883|10699|	0.00837489770798268	0.0012546617979541494	0.005339756858460304	0.007079672305769737	0.003759101739464454	0.0014439386500922108	0.0027153110965878065	0.006853923647531342	0.006978134977291251	0.0066100836358248425	0.0035921741940754064	0.0010342539860559482	0.011164051122902571	0.028705932255735436	0.01226068850022743	0.012158292727353451	0.0024933872238583838	0.0032264776325712017	0.0034157226780868705	0.0024273350605804483	0.00586799634805299	0.009283210661217569	0.00394728140107574	0.002697289073962943	0.0013931886322815679	0.007913128408496463	0.003415410603096546	0.0034595937139222017	0.01007019130724604	0.0008327333463257133	0.010970729473933998	0.0033205503073262645	9.008197323663784e-05	0.0033535130118453244	0	0.021762165352436413	0.003218941640529641	0.012123995196560254	0.0022859895162344627	0.006237829428383124	0.007884455485614037
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Brochothrix_phage_BL3	10239|||28883|10699||764562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004540897718233997	0.0007366045497863536	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Brochothrix_phage_NF5	10239|||28883|10699||764561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006564580216406236	0	0	0	0	0	0	0	0	0	0	0	0.0011332377689020825	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Cellulophaga_phage_phi10_1	10239|||28883|10699||1327981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017470812582899075	0	0	0	0	0.002009273242235302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015241802149505084	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Clostridium_phage_vB_CpeS_CP51	10239|||28883|10699||1305708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020487885512578003	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Colwellia_phage_9A	10239|||28883|10699||765765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006676431715173898	0.0010270863476378558	0.0011234631738357573	0	0	0	0	0	0	0	0	0	0.0005091387737901231	0	0	0	0	0	0	0	0.0005853681575022287	0.0009061616044953821
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Enterobacteria_phage_mEp460	10239|||28883|10699||1147152	0	0	0	0	0	0.00025084935629742644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040681951675597953	0.00033469236575627475	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Flavobacterium_phage_11b	10239|||28883|10699||294631	0	0	0	0	0	0	0	0	0	0	0	0	0.002916858981767151	0.007275065214598236	0.0042042309026997715	0	0	0	0	0	0.0016185288981943615	0.0011348352893587965	0.001126915884967597	0	0	0.002777120615204124	0	0	0	0	0	0	0	0	0	0.003783885830125415	0.001097154927838356	0.010501535217145013	0	0.0016410633693309006	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Lactococcus_phage_BK5_T	10239|||28883|10699||31754	0	0	0	0	0	0	0	0	0.0002655098555250314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
