X.mOTUs2_clade	reERR4183438	reERR4183439	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183453	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183458	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183469	reERR4183470	reERR4183471	reERR4183472	reERR4183473	reERR4183474	reERR4183475	reERR4183476	reERR4183477	reERR4183478	reERR4183479	reERR4183480	reERR4183481	reERR4183482	reERR4183483	reERR4183484	reERR4183485	reERR4183486	reERR4183487	reERR4183488	reERR4183489	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183496	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella species incertae sedis [ext_mOTU_v3_15344]	0.005499854	0.0159184378	0.0045741569	0.001512685	0.0036811835	0.0059708402	0.0038315936	0.0071761334	0.0001120319	0.0085855595	0.0044175938	0.0002529755	0	0.0091228218	0.007047934	0.0071540206	0	0.0001456449	0.0047699726	0.0061825051	0.0061889807	0	0.0001074844	0.0272441514	0.0020859212	0.006856531	0.0182018896	0.0137583986	0.0251873284	0.0396363568	0.0001086637	0.0003047341	0.0187260735	0.0084129024	0.0079137677	4.78843e-05	0.0187656637	0.0035121424	0.0033428084	0.0077826609	0.0154628511	0.0142715536	0.0202136566	0.0207879748	0.0037655092	0.0037188767	0.0162230567	0.0161808438	0.007099873	0.0068153339	0.0309036152	0.0333115929	0.0144471849	0.0193226843	0.01893724	0.0060712713	0.0053982087	0.0251595269	0.0252762269	0.0019834456	0.002013132	0.0020187728
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella species incertae sedis [ext_mOTU_v3_15362]	0.0022444992	0.0009942781	0.0055835082	0.0023507132	0.0066395162	0.0018107801	0.0054899936	0.022118531	0.0001497443	0.0022762833	0.0006469841	0.0004151156	8.95293e-05	0.003059664	0.0027395812	0.0026014023	0.0001524449	0.0002576582	0.0008113738	0.0008977722	0.0008901702	0.0002781922	0.0013000793	0.0011800928	0.0004507316	0.0069417545	0.0047401451	0.0007344825	0.0011257481	0.0063064166	0.0003239825	0.0005089585	0.0001678361	0.0049618592	0.0050241726	0.0001504386	0.0010144076	0.0017874479	0.0017536841	0.000130705	0.0009998093	0.0010108938	0.0021344793	0.0023128859	0.0017108313	0.0020155335	0.0034953183	0.0040052114	0.0006689776	0.0007049207	0.0002317491	0.0004075627	0.00046486	0.0054164828	0.0054180436	0.0018402433	0.002028236	8.70823e-05	0.0001686661	0.0005352292	0.0031189596	0.0012084542
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella species incertae sedis [ext_mOTU_v3_15414]	0.0206623294	0	0	0	0.0134687273	0	0	0	0.0014190045	0	0	0	0.0001815352	0	0	0	0.0018794369	0.0025100197	0	0	0	0.0006269585	0.0109905659	0	0	0.012901694	0.0036661979	0	0	0	0.0018608931	0.0018134148	0	0	0	0.0001039272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella species incertae sedis [ext_mOTU_v3_26637]	4.77661e-05	0.0010250127	0.000373671	0	0	0	0	0	0	0.0006798193	0	0	0	0	0	0	0	2.56422e-05	0	0.0007125996	0.0005306321	0	0.000109288	2.97243e-05	0	0	0.0001731689	0	0	0	0	0	0	0	0	0	0.0002355187	0	0	3.14164e-05	0.0017380797	0	0.0005254706	0.0005651923	0	0.0006853011	0	0	0.000209356	0.0002236645	0.0003940226	0.0003752923	0	0.0007505913	0.0013677954	0	0.0033338964	0	0	8.65413e-05	0	0.0006809118
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella wadsworthensis	0.000235359	0.0039560375	0.0012163701	0.0033425509	1.77831e-05	0.0367249896	0.0028129301	0.0461729654	0.0006849685	0.0023258687	0.0117491617	2.35065e-05	0	0.0049442532	0.0034471797	0.0045496321	0	5.25621e-05	0.0150989643	0.0021885492	0.0019026872	0	0.0001843721	3.96416e-05	0.0140298704	0.024474004	0.0123126086	0.0270211512	0.0074387913	0.0300428085	0	0	0.013308152	0.011678529	0.0109136972	1.33804e-05	0.0004385266	0.0012423216	0.0010437761	5.912e-05	0.0050152618	0.0077464412	0.0013720301	0.0014156498	0.0036626029	0.0022644046	0.0087982256	0.0071401735	0.0006154346	0.0005432914	0.0012675312	0.0012111169	0.0085915196	0.0024374368	0.0030818835	0.0150802323	0.014687795	0.0141097777	0.0123564115	0.0002945903	0.0026983128	0.0021707965
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0	0.0004010864	0	0	0	0	0	0	0	0.0054541373	0	0	4.52197e-05	0.0106055228	0.0021673832	0.003613455	0	0	0.0003127303	0.0061156418	0.0069563311	0	0	2.01152e-05	0	0	0	0	0.0072063844	0	0	0	2.29304e-05	0.0135078892	0.0147051533	2.06367e-05	0	0	0	0	0.0014963407	0.0015254096	0	0	0.0001253132	0.0001845448	0.0002532026	0.0004057598	0	0	0.0016461981	0.0013948195	0.0002852985	0.0003947636	0.0001963487	0.0012700069	0.0016513364	0.0017686905	0.0018211411	0	0.0020862876	0.0013446891
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0	0.0004010864	0	0	0	0	0	0	0	0.0054541373	0	0	4.52197e-05	0.0106055228	0.0021673832	0.003613455	0	0	0.0003127303	0.0061156418	0.0069563311	0	0	2.01152e-05	0	0	0	0	0.0072063844	0	0	0	2.29304e-05	0.0135078892	0.0147051533	2.06367e-05	0	0	0	0	0.0014963407	0.0015254096	0	0	0.0001253132	0.0001845448	0.0002532026	0.0004057598	0	0	0.0016461981	0.0013948195	0.0002852985	0.0003947636	0.0001963487	0.0012700069	0.0016513364	0.0017686905	0.0018211411	0	0.0020862876	0.0013446891
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0	0.0004010864	0	0	0	0	0	0	0	0.0054541373	0	0	4.52197e-05	0.0106055228	0.0021673832	0.003613455	0	0	0.0003127303	0.0061156418	0.0069563311	0	0	2.01152e-05	0	0	0	0	0.0072063844	0	0	0	2.29304e-05	0.0135078892	0.0147051533	2.06367e-05	0	0	0	0	0.0014963407	0.0015254096	0	0	0.0001253132	0.0001845448	0.0002532026	0.0004057598	0	0	0.0016461981	0.0013948195	0.0002852985	0.0003947636	0.0001963487	0.0012700069	0.0016513364	0.0017686905	0.0018211411	0	0.0020862876	0.0013446891
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	0	0	0	0	0	0	0	0	0	8.1864e-06	0	0	4.52197e-05	0.0002617875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61441e-05	4.5145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14776e-05	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila|s__Bilophila wadsworthia	0	0	0	0	0	0	0	0	0	8.1864e-06	0	0	4.52197e-05	0.0002617875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61441e-05	4.5145e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14776e-05	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	0	0.0004010864	0	0	0	0	0	0	0	0.0054459509	0	0	0	0.0103437354	0.0019235329	0.003195645	0	0	0.0003127303	0.0053181182	0.0057964237	0	0	2.01152e-05	0	0	0	0	0.0066394106	0	0	0	2.29304e-05	0.0129686091	0.0143792827	2.06367e-05	0	0	0	0	0	0	0	0	0	0	0.0002532026	0.0004057598	0	0	0.00155749	0.0013948195	0.0001536925	0.0003947636	0.0001963487	0.0011368284	0.0013818142	0.001717213	0.0018211411	0	0.0020862876	0.0010724689
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae gen. incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002438503	0.0004178099	0	0	0	0.0007975236	0.0011599074	0	0	0	0	0	0	0	0.0005669737	0	0	0	0	0.000493136	0.0002807255	0	0	0	0	0	0.0014963407	0.0015254096	0	0	0.0001253132	0.0001845448	0	0	0	0	8.87081e-05	0	0.000131606	0	0	0.0001331785	0.0002695222	0	0	0	0	0.0002722202
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae gen. incertae sedis|s__Desulfovibrionaceae species incertae sedis [ext_mOTU_v3_17778]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90277e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrionaceae gen. incertae sedis|s__Desulfovibrionaceae species incertae sedis [ext_mOTU_v3_26235]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002438503	0.0004178099	0	0	0	0.0007975236	0.0011599074	0	0	0	0	0	0	0	0.0005669737	0	0	0	0	0.0004541083	0.0002807255	0	0	0	0	0	0.0014963407	0.0015254096	0	0	0.0001253132	0.0001845448	0	0	0	0	8.87081e-05	0	0.000131606	0	0	0.0001331785	0.0002695222	0	0	0	0	0.0002722202
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio piger	0	0.0004010864	0	0	0	0	0	0	0	0.0052786231	0	0	0	0.0098860507	0.0017918582	0.003195645	0	0	0.0003127303	0.0050963473	0.0049163469	0	0	2.01152e-05	0	0	0	0	0.005743919	0	0	0	2.29304e-05	0.0119603095	0.0129148799	2.06367e-05	0	0	0	0	0	0	0	0	0	0	0.0002532026	0.0004057598	0	0	0.0015219747	0.0013948195	8.87279e-05	0.0003947636	0.000113968	0.0009429031	0.0012533421	0.001717213	0.0018211411	0	0.0019674704	0.0010724689
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio|s__Desulfovibrio species incertae sedis [ext_mOTU_v3_26656]	0	0	0	0	0	0	0	0	0	0.0001673278	0	0	0	0.0004576847	0.0001316747	0	0	0	0	0.0002217709	0.0008800768	0	0	0	0	0	0	0	0.0008954916	0	0	0	0	0.0010082996	0.0014644028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.55154e-05	0	6.49646e-05	0	8.23807e-05	0.0001939253	0.0001284721	0	0	0	0.0001188172	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.0007022328	0.000211385	0.0007766966	0.0002709956	0.0018575158	0.000143115	0	5.07736e-05	5.42642e-05	0	0	0.0027212974	0.0001611166	8.68431e-05	0	0	0.0001322908	0.0001961765	8.48177e-05	0	0	0	0.0002887263	9.51591e-05	0	0	0.0004543673	0.0003646112	0.0010674991	0.0002357282	0.0004367185	0.0009193053	0.0002258927	0.0008916529	0.0009676308	0.0005818115	0	0.0003192404	0.0001316369	0.0009050276	0.0002122458	9.52836e-05	5.93993e-05	8.09453e-05	0	0	4.36807e-05	0.0001261301	0.0005015998	0.000469199	0.0003669441	0.0004425444	0.000698608	0.0001771684	0	0.000314974	0.0002538962	0.0013007579	0.0017510233	0.0014127598	0.0004760692	0.0003409378
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.0007022328	0.000211385	0.0007766966	0.0002709956	0.0018575158	0.000143115	0	5.07736e-05	5.42642e-05	0	0	0.0027212974	0.0001611166	8.68431e-05	0	0	0.0001322908	0.0001961765	8.48177e-05	0	0	0	0.0002887263	9.51591e-05	0	0	0.0004543673	0.0003646112	0.0010674991	0.0002357282	0.0004367185	0.0009193053	0.0002258927	0.0008916529	0.0009676308	0.0005818115	0	0.0003192404	0.0001316369	0.0009050276	0.0002122458	9.52836e-05	5.93993e-05	8.09453e-05	0	0	4.36807e-05	0.0001261301	0.0005015998	0.000469199	0.0003669441	0.0004425444	0.000698608	0.0001771684	0	0.000314974	0.0002538962	0.0013007579	0.0017510233	0.0014127598	0.0004760692	0.0003409378
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001582831	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001582831	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter coli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001582831	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	0.0007022328	0.000211385	0.0007766966	0.0002709956	0.0018575158	0.000143115	0	5.07736e-05	5.42642e-05	0	0	0.0027212974	0.0001611166	8.68431e-05	0	0	0.0001322908	0.0001961765	8.48177e-05	0	0	0	0.0002887263	9.51591e-05	0	0	0.0004543673	0.0003646112	0.0010674991	0.0002357282	0.0004367185	0.0009193053	0.0002258927	0.0008916529	0.0009676308	0.0005818115	0	0.0003192404	0.0001316369	0.0009050276	0.0002122458	9.52836e-05	5.93993e-05	8.09453e-05	0	0	4.36807e-05	0.0001261301	0.0005015998	0.000469199	0.0003669441	0.0004425444	0.000698608	0.0001771684	0	0.000314974	0.0002538962	0.0013007579	0.0017510233	0.0014127598	0.0003177861	0.0003409378
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter	0.0007022328	0.000211385	0.0007766966	0.0002709956	0.0018575158	0.000143115	0	5.07736e-05	5.42642e-05	0	0	0.0027212974	0.0001611166	8.68431e-05	0	0	0.0001322908	0.0001961765	8.48177e-05	0	0	0	0.0002887263	9.51591e-05	0	0	0.0004543673	0.0003646112	0.0010674991	0.0002357282	0.0004367185	0.0009193053	0.0002258927	0.0008916529	0.0009676308	0.0005818115	0	0.0003192404	0.0001316369	0.0009050276	0.0002122458	9.52836e-05	5.93993e-05	8.09453e-05	0	0	4.36807e-05	0.0001261301	0.0005015998	0.000469199	0.0003669441	0.0004425444	0.000698608	0.0001771684	0	0.000314974	0.0002538962	0.0013007579	0.0017510233	0.0014127598	0.0003177861	0.0003409378
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter bilis	0.0002168548	2.84946e-05	0.0002380327	4.85469e-05	4.46191e-05	3.15834e-05	0	5.07736e-05	0	0	0	0.0001362939	0	4.00874e-05	0	0	0	3.77579e-05	4.51388e-05	0	0	0	5.12061e-05	4.84878e-05	0	0	0.0001284833	0.0001649834	6.50753e-05	0	0.0001001385	0.0003828133	6.97257e-05	0	0	4.12734e-05	0	0	0	0	0	0	5.93993e-05	8.09453e-05	0	0	0	0	9.06446e-05	0.0001155699	0.0001269925	0.0001729388	0.0001880365	5.54079e-05	0	0	0	0.0008678274	0.0009886948	0.0003901171	7.38594e-05	5.73361e-05
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter canis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.06079e-05	0	4.31666e-05	0	0	0	0	0	0	0	0	0.000109899	0	4.49644e-05	0	3.62658e-05	5.48996e-05	0	5.30352e-05	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter cinaedi	0.00010916	0	4.68038e-05	0	0.001699717	0	0	0	1.79414e-05	0	0	0	0	0	0	0	0.0001322908	0	0	0	0	0	0	0	0	0	5.11235e-05	6.45388e-05	0	0	0	0	0	0	0	5.66256e-05	0	0	0	0.0006113787	8.49965e-05	9.52836e-05	0	0	0	0	0	0	0	0	5.30951e-05	0	3.15068e-05	0	0	0	0	6.76621e-05	0.000257155	7.21518e-05	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter species incertae sedis [ext_mOTU_v3_15432]	0.000376218	7.6073e-05	0.0004918601	0.0002224488	4.78306e-05	0.0001115316	0	0	3.63228e-05	0	0	0.0025850035	0	0	0	0	0	3.32733e-05	3.96789e-05	0	0	0	0.0001913398	4.66713e-05	0	0	6.65484e-05	4.55258e-05	0.0010024237	0	0.0001080274	0.0003966511	0.000156167	0	0	2.85446e-05	0	0.0001719653	0.0001316369	0.0001600518	0	0	0	0	0	0	4.36807e-05	0.0001261301	0.0002025187	0.0002215639	0	0	0.0001599358	0	0	0	0	0.0002114122	0.0003729041	0.0009504909	0.0002439267	0.0002836016
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter species incertae sedis [ext_mOTU_v3_24596]	0	0	0	0	0	0	0	0	0	0	0	0	0.0001611166	0	0	0	0	0.0001251453	0	0	0	0	0	0	0	0	0	0	0	3.99363e-05	0	0	0	0.0002246421	0.0002453109	0.000455368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter species incertae sedis [ext_mOTU_v3_24612]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61081e-05	0	0	0	0.0001524449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter species incertae sedis [ext_mOTU_v3_26636]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44336e-05	8.95631e-05	0	3.12845e-05	0	0	0	0	0	0	0	6.66672e-05	0	9.04305e-05	7.47018e-05	0	0	0	0	0	0	0	9.85375e-05	0.0001320652	5.47611e-05	0.0001264572	9.45869e-05	6.68609e-05	0	0.0001863755	0.0001424397	0.0001538562	0.0001322693	0	0	0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter winghamensis	0	0.0001068174	0	0	6.53491e-05	0	0	0	0	0	0	0	0	4.67556e-05	0	0	0	0	0	0	0	0	4.61803e-05	0	0	0	0.0001276704	0	0	0.0001645074	7.61076e-05	0.0001398409	0	0.0006670109	0.0007223198	0	0	0	0	0	5.25474e-05	0	0	0	0	0	0	0	0	0	8.7131e-05	0.0001431484	0.0001882762	0	0	7.55633e-05	0.0001114565	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0071495747	0.0053674151	0.0264897842	0.0008972788	0.0231581302	0.0213558095	0.0045773718	0.0438155851	0.0030542505	0.0382934216	0.0124638668	0.000891674	0.0009362347	0.042532536	0.011256868	0.0117434243	0.005671386	0.0010413475	0.0060637136	0.0090776953	0.0084836577	0.0008207023	0.0066948573	0.0110429033	0.0487644447	0.0028110425	0.0058150501	0.0340131689	0.054427273	0.0231431761	0.0014549974	0.0022677941	0.0221410104	0.0202779903	0.0192404466	0.0033208993	0.0163688554	0.0613005608	0.0581988821	0.0371177506	0.0271496346	0.0269258294	0.0181468663	0.0188022904	0.0214082433	0.0210954167	0.0130715805	0.0127622071	0.0317191367	0.0327988933	0.007810146	0.0065489488	0.0327948872	0.0188123547	0.0178299737	0.0059537007	0.0064978213	0.0441583144	0.0438218059	0.0121375738	0.0073532342	0.0214616717
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	0.0071495747	0.0051801698	0.0147602821	0.0008657434	0.0231581302	0.0136895086	0.002769368	0.0437987471	0.0029526959	0.0022138516	0.0053228721	0.0002682411	0.000876219	0.0052751483	0.0083946584	0.009016681	0.005671386	0.0009795261	0.0048983062	0.0084031956	0.0082468729	0.000696757	0.0066772313	0.0100831576	0.0047824234	0.0027885274	0.0045280354	0.0139795776	0.0034772352	0.0172992545	0.0013516902	0.0020563633	0.0014719905	0.0059581818	0.0058862245	0.0031128313	0.0123742509	0.053549896	0.0515741896	0.0065592201	0.0183413139	0.0181354299	0.006499548	0.0067734303	0.0149042487	0.0151872963	0.0036960645	0.003651209	0.0286880576	0.0296591658	0.0054996064	0.0049668441	0.0197132643	0.0105693718	0.0101468648	0.0050831852	0.0058652238	0.0086657424	0.0086371383	0.0090958597	0.0070690531	0.0214340412
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae	0.0071495747	0.0051801698	0.0147602821	0.0008657434	0.0231581302	0.0136895086	0.002769368	0.0437987471	0.0029526959	0.0022138516	0.0053228721	0.0002682411	0.000876219	0.0052751483	0.0083946584	0.009016681	0.005671386	0.0009795261	0.0048983062	0.0084031956	0.0082468729	0.000696757	0.0066772313	0.0100831576	0.0047824234	0.0027885274	0.0045280354	0.0139795776	0.0034772352	0.0172992545	0.0013516902	0.0020563633	0.0014719905	0.0059581818	0.0058862245	0.0031128313	0.0123742509	0.053549896	0.0515741896	0.0065592201	0.0183413139	0.0181354299	0.006499548	0.0067734303	0.0149042487	0.0151872963	0.0036960645	0.003651209	0.0286880576	0.0296591658	0.0054996064	0.0049668441	0.0197132643	0.0105693718	0.0101468648	0.0050831852	0.0058652238	0.0086657424	0.0086371383	0.0090958597	0.0070690531	0.0214340412
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum	0.0032098325	0.0019301549	0.0003236371	0	0.0002791464	3.14379e-05	1.86066e-05	0.0010120231	0.0017900893	0.0002459218	0.0001532299	5.09686e-05	0.0002618453	0.0003632594	6.20863e-05	9.20927e-05	5.27351e-05	0	0.0004706818	0.0013599237	0.0014880502	0.0004805262	0.0007105249	0.0014151673	0.000344363	0.0004041618	0.003484361	0.0012803628	2.19941e-05	0.0066384053	0.0001382144	0.0002467885	0.0001695808	0.0003739433	0.0003806185	0.0002197144	0	0	0	0.0003505523	0.0004484498	0.000499988	0.0002955476	0.000392564	0.000169578	0.0003125044	0.0023335269	0.0022809485	0.0063146471	0.0057362781	0.0008683729	0.0005750015	0.0068730487	0.0007578058	0.0007668104	0.000823375	0.0008613809	0.0053988746	0.0054322645	0.0009044745	0.0003237459	0.0004024434
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Anaerobiospirillum|s__Anaerobiospirillum succiniciproducens	0.0032098325	0.0019301549	0.0003236371	0	0.0002791464	3.14379e-05	1.86066e-05	0.0010120231	0.0017900893	0.0002459218	0.0001532299	5.09686e-05	0.0002618453	0.0003632594	6.20863e-05	9.20927e-05	5.27351e-05	0	0.0004706818	0.0013599237	0.0014880502	0.0004805262	0.0007105249	0.0014151673	0.000344363	0.0004041618	0.003484361	0.0012803628	2.19941e-05	0.0066384053	0.0001382144	0.0002467885	0.0001695808	0.0003739433	0.0003806185	0.0002197144	0	0	0	0.0003505523	0.0004484498	0.000499988	0.0002955476	0.000392564	0.000169578	0.0003125044	0.0023335269	0.0022809485	0.0063146471	0.0057362781	0.0008683729	0.0005750015	0.0068730487	0.0007578058	0.0007668104	0.000823375	0.0008613809	0.0053988746	0.0054322645	0.0009044745	0.0003237459	0.0004024434
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrionaceae gen. incertae sedis	0.0039397423	0.0032500148	0.014436645	0.0008657434	0.0228789837	0.0136580708	0.0027507614	0.042786724	0.0011626065	0.0019679298	0.0051696422	0.0002172724	0.0006143736	0.0049118888	0.0083325721	0.0089245883	0.0056186509	0.0009795261	0.0044276244	0.0070432719	0.0067588227	0.0002162309	0.0059667064	0.0086679903	0.0044380603	0.0023843656	0.0010436743	0.0126992148	0.0034552411	0.0106608492	0.0012134758	0.0018095748	0.0013024097	0.0055842385	0.005505606	0.0028931169	0.0123742509	0.053549896	0.0515741896	0.0062086678	0.0178928641	0.017635442	0.0062040005	0.0063808664	0.0147346707	0.0148747919	0.0013625376	0.0013702604	0.0223734105	0.0239228876	0.0046312334	0.0043918426	0.0128402156	0.009811566	0.0093800544	0.0042598102	0.005003843	0.0032668678	0.0032048738	0.0081913852	0.0067453073	0.0210315978
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrionaceae gen. incertae sedis|s__Succinivibrionaceae species incertae sedis [ext_mOTU_v3_15343]	0.0031877801	0.0029505932	0.0131187828	0.000166119	0.0018375557	0.0023566753	0.002664558	0.0004459073	0.000973454	0.0018602993	0.0051084772	0.0001129716	0.0002480085	0.0034264519	0.0015478841	0.0015325879	0.0014530006	0.0007092073	0.003083978	0.0020323445	0.0015707296	7.6957e-05	0.0001944707	0.0085272432	0.0038784097	0.0007260935	0.0008730251	0.002216116	0.0016065515	0.000540121	9.5775e-05	0.0002249723	0.0013024097	0.004377931	0.0044459536	0.0017762125	0.0123742509	0.0006930566	0.0005954631	0.006178141	0.0026984017	0.0027719219	0.0060601298	0.0063054979	0.0144570275	0.0141546309	0.0011285926	0.0011911655	0.020846425	0.0223494885	0.0046312334	0.0043918426	0.0098174126	0.009811566	0.0093800544	0.004010704	0.0047040259	0.0027882903	0.0027903823	0.0041723906	0.0046490075	0.0164666446
