Taxa	reERR5004402	reERR5004403	reERR5004404	reERR5004405	reERR5004406	reERR5004407	reERR5004408	reERR5004409	reERR5004410	reERR5004787	reERR5004789	reERR5004790	reERR5004793	reERR5004796	reERR5004798	reERR5004799	reERR5004803	reERR5004804	reERR5004806	reERR5004807
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__luteimonas|s__luteimonas_sp._d4p002	0.00218423497085486	0.00215375633328617	0.0027041947673321	0.0019999818869565	0.00423044013196959	0.00354469824660904	0.00256882186192374	0.00261854136771653	0.00298207213316741	0.00130322156370548	0.00287516052979625	0.00337310789728886	0	0.00296183186009623	0	0.00336872620268078	0.0023253177692064	0	0.00707655366955911	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__luteimonas|s__luteimonas_sp._jm171	0.00252287605160755	0.0020874869076466	0.00301033002401121	0.0018867753650533	0.00337427962907098	0.00414211929940831	0.00333252565871188	0.00439914949776377	0.00266632331906733	0.00206998186002284	0.00492884662250785	0.00481872556755552	0.00439944929246504	0.00532032760054322	0	0.00200302639078317	0.001453323605754	0	0.00732057276161287	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__luteimonas|s__luteimonas_sp._mc1572	0.00223503113296776	0.00202121748200702	0.00285726239567166	0.0016603623212469	0.00322319248150064	0.00362435438698227	0.00340195327660171	0.00398018287892912	0.00206990889243385	0.00155248639501713	0.00397045977924244	0.00313217161891109	0	0.00466214274274406	0	0.00172988642840364	0.001453323605754	0	0.00561243911723653	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__luteimonas|s__luteimonas_sp._mc1750	0.0027937889162097	0.00215375633328617	0.00285726239567166	0.00226413043806396	0.00337427962907098	0.00310658947455624	0.00312424280504239	0.00481811611659841	0.00249090731123396	0.0014522385824244	0.00561340865341172	0.00373451231485553	0.00879889858493007	0.00411365536124476	0	0.00209407304490967	0.00249971660189688	0	0.00829664912982792	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__luteimonas|s__luteimonas_sp._mc1825	0.00209957470066668	0.00195494805636745	0.00178578899729479	0.00207545290155863	0.00367645392421167	0.00362435438698227	0.00354080851238137	0.00282802467713385	0.00217515849713388	0.00158228979876092	0.00301207293597702	0.00228889464458887	0	0.00411365536124476	0	0	0.00209278599228576	0	0.00756459185366663	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__luteimonas|s__luteimonas_sp._ygd11-2	0.00194718621432797	0.00198808276918724	0.00290828493845151	0.00233960145266609	0.00473406395720406	0.00485902456276745	0.00312424280504239	0.00439914949776377	0.00245582410966728	0.00169608461305536	0.00575032105959249	0.00361404417566664	0	0.00356516797974546	0	0.00218511969903618	0.00267411543458736	0	0.00439234365696772	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__luteimonas|s__luteimonas_yindakuii	0.0023535555112312	0.00175613977944872	0.00316339765235076	0.0015471557993437	0.00332391724654753	0.00394297894847522	0.00479050563439833	0.00408492453363778	0.0021400752955672	0.00122735835417585	0.00492884662250785	0.00265029906215554	0.00543461383186858	0.00372971419419525	0	0	0	0	0.00829664912982792	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter	0.0679483328530274	0.0559645299526207	0.0637781784748137	0.0539240399332233	0.0988109945110039	0.108730631609468	0.0909501794356784	0.0985618970808501	0.0633602620294159	0.0421474316943918	0.107613151258088	0.0740879056011661	0.074014264567353	0.0998795521710227	0.0535553280772281	0.0471621668375309	0.0477271472129613	0.0450731715385665	0.143239207035558	0.0317537017222932
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_alkalisoli	0.00247207988949464	0.00215375633328617	0.00275521731011195	0.00218865942346183	0.00483478872225096	0.00645214737023218	0.00423508469127968	0.00544656604485038	0.00287682252846739	0.00143327278004199	0.00438119699778476	0.0039754485932333	0	0.00383941167049511	0.00745707099809506	0.0011836065036446	0.00156958949421432	0	0.00585645820929029	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_antibioticus	0.00259060426775808	0.00238569932302468	0.00321442019513061	0.00192451087235436	0.00458297680963372	0.00521747719444701	0.00319367042293222	0.00387544122422046	0.00280665612533404	0.0014088881769789	0.00397045977924244	0.00337310789728886	0.00414065815761415	0.0029069831219463	0	0.00200302639078317	0.00220905188074608	0	0.00732057276161287	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_arenosi	0.00242128372738174	0.00178927449226851	0.00346953290902987	0.00169809782854797	0.0029713805688834	0.00338538596586256	0.00326309804082205	0.00345647460538582	0.00224532490026723	0.00154977699467679	0.0052026714348694	0.00168655394864443	0.00621098723642123	0.00427820157569455	0	0.00236721300728919	0.00180212127113496	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_capsici	0.00816125004613985	0.0070245591177949	0.00949019295705229	0.00641503624118121	0.0111300865376819	0.0118687649156123	0.0153435035536526	0.0141401233856692	0.00852521798070214	0.00538628787660394	0.0176617003973198	0.013974304145911	0.0152686769562022	0.0153576466819804	0.0138972686782681	0.00710163902186759	0.00784794747107159	0.0103378833804052	0.02464592829743	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_enzymogenes	0.00731464734425812	0.00603051773320128	0.00699008836083959	0.0055471195732567	0.00941776553188468	0.010753578950387	0.0109695636265933	0.0112073570538267	0.0058588946616348	0.00543776648307048	0.015744926710789	0.00939651485673327	0.0119043922031407	0.0123409660837343	0.0132193531329867	0.00746582563837361	0.00796421335953191	0.0177811594142969	0.0209856419166236	0.0317537017222932
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_gummosus	0.00491029567091402	0.00371108783581617	0	0.00464146739803111	0.00614421066786059	0.00816475438825677	0	0	0.00417490098643438	0.0026579217338775	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_lycopersici	0.0018625259441398	0.00152419678971021	0.00209192425397389	0.00192451087235436	0.00342464201159443	0.00358452631679566	0.00395737421972036	0.00523708273543305	0.0018594096830338	0.000991640524565916	0.00219059849889238	0.00240936278377776	0	0.00383941167049511	0	0.00136569981189761	0.00139519066152384	0	0.00658851548545158	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_maris	0.00326788642926347	0.00222002575892575	0.00265317222455225	0.00267922101837568	0.00412971536692269	0.00613352280873923	0.00520707134173732	0.00586553266368502	0.00266632331906733	0.00188574263687945	0.00451810940396553	0.00421638487161108	0.00517582269701769	0.00608820993464224	0	0.00264035296966872	0.00342984370957944	0	0.0122009546026881	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_oculi	0.0023535555112312	0.00185554391790809	0.0027041947673321	0.00192451087235436	0.0040289906018758	0.00378366666772875	0.00361023613027121	0.00345647460538582	0.00305223853630076	0.00181258882769016	0.0052026714348694	0.00349357603647775	0.00414065815761415	0.00532032760054322	0.00779602877073574	0.00182093308253015	0.00168585538267464	0	0.00707655366955911	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_soli	0.0028445850783226	0.00198808276918724	0.00336748782347017	0.00162262681394584	0.00493551348729785	0.00422177543978155	0.0038185189839407	0.00450389115247243	0.00280665612533404	0.00171505041543777	0.00424428459160398	0.00409591673242219	0	0.00312637807454602	0	0	0.00267411543458736	0	0.00463636274902148	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_solisilvae_(ex_kim_et_al._2021)	0.003335614645414	0.00228629518456532	0.00209192425397389	0.00207545290155863	0.00503623825234475	0.00446074386090126	0.00367966374816104	0.00366595791480314	0.00245582410966728	0.00199682805083355	0.0052026714348694	0.00168655394864443	0.00517582269701769	0.00438789905199441	0	0.0024582596614157	0.00244158365766672	0	0.00512440093312901	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_solisilvae_(ex_woo_and_kim_2022)	0.00209957470066668	0.00202121748200702	0.002398059510653	0.00181130435045117	0.00246775674364893	0.00358452631679566	0.00367966374816104	0.00387544122422046	0.00189449288460047	0.00161480260284504	0.00410737218542321	0	0.00465824042731592	0.00356516797974546	0	0.00309558624030126	0.0011626588846032	0	0.0107368400503655	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._5ghs7-4	0.00248901194353228	0.00268391173840277	0.00219396933953359	0.00252827898917142	0.00372681630673511	0.00278796491306329	0.00402680183761019	0.00460863280718109	0.00266632331906733	0.0020428878566194	0.00424428459160398	0.00518012998512218	0	0.0051009326479435	0.0108466487245019	0.00218511969903618	0.0017439883269048	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._cect_30171	0.00259060426775808	0.00185554391790809	0.0022960144250933	0.00147168478474157	0.00418007774944614	0.00378366666772875	0.00284653233348307	0.00356121626009448	0.00217515849713388	0.00197786224845114	0.00684562030903868	0.0039754485932333	0.011128018798588	0.00537517633869315	0	0.00191197973665666	0.0023253177692064	0.00827030670432413	0.00634449639339782	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._cj11	0.00115137967455915	0.00165673564098936	0.00137760865505598	0.00116980072633304	0.00135978432813308	0.00223037193045063	0.00256882186192374	0.00178060813004724	0.000877080039166886	0.000316999839820252	0.00164294887416928	0	0	0.000713033595949092	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._cw239	0.00375891599635487	0.00334660599479851	0.00418384850794778	0.00298110507678421	0.00458297680963372	0.00573524210687305	0.00485993325228816	0.00576079100897636	0.00308732173786744	0.001771947822585	0.0098576932450157	0.00542106626349996	0	0.00521063012424336	0	0.00437023939807236	0.0037786413749604	0	0.0158612409834945	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._h21r20	0.000897398863994631	0.0010271760974134	0	0.00158489130664477	0.00196413291841445	0.00219054386026401	0	0.00544656604485038	0.00150857766736704	0.00081282010210321	0	0	0	0.00213910078784727	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._h21r4	0.00159161307953765	0.000994041384593618	0.00102045085559702	0.00150942029204264	0.00261884389121927	0.0025888245621302	0	0	0.00192957608616715	0.000810110701762866	0	0	0	0.00137121845374825	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._h23m41	0.00138842843108603	0.00119284966151234	0.00173476645451493	0	0.00382754107178201	0.00330572982548933	0	0	0	0.00094016191809938	0	0	0	0.00257789069304672	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._h23m47	0.00167627334972582	0.00145792736407064	0.00209192425397389	0.00184903985775223	0	0	0.00499878848806782	0	0.0018594096830338	0.000598777475216031	0	0	0	0.00224879826414713	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._hdw10	0.00130376816089786	0.00125911908715192	0.00132658611227613	0.000867916667924517	0.00206485768346135	0.00203123157951754	0.00173569044724577	0.00230431640359054	0.00105249604700026	0.000284487035736124	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._k5869	0.00208264264662905	0.00188867863072787	0.0027041947673321	0.00135847826283837	0.00322319248150064	0.00370401052735551	0.00215225615458476	0.00178060813004724	0.00203482569086718	0.00167440941033261	0.00342281015451934	0.00289123534053331	0	0.00334577302714574	0	0.0024582596614157	0.00156958949421432	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._kis68-7	0.00303083767273658	0.00162360092816958	0.00127556356949627	0.0016603623212469	0.00443188966206338	0.00378366666772875	0.00298538756926273	0.00314224964125983	0.0022804081018339	0.00178820422462706	0.00328589774833857	0.00277076720134442	0	0.00274243690749651	0	0.00218511969903618	0.00191838715959528	0	0.00561243911723653	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__lysobacter|s__lysobacter_sp._ty2-98	0.00218423497085486	0.00159046621534979	0.00183681154007464	0.00203771739425756	0.00312246771645374	0.00450057193108788	0.00326309804082205	0.00439914949776377	0.00224532490026723	0.00120839255179344	0.00479193421632708	0.00469825742836663	0.00491703156216681	0.00351031924159553	0	0.00172988642840364	0.00180212127113496	0.00785679136910792	0.0090287064059892	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__pseudolysobacter	0.0037250518882796	0.00291585472814128	0.00326544273791046	0.00256601449647248	0.00518732539991509	0.00657163158079204	0.00485993325228816	0.00764614079373226	0.00336798735040084	0.00061774327759844	0.00205368609271161	0	0	0.00224879826414713	0	0	0.00127892477306352	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__pseudolysobacter|s__pseudolysobacter_antarcticus	0.0037250518882796	0.00291585472814128	0.00326544273791046	0.00256601449647248	0.00518732539991509	0.00657163158079204	0.00485993325228816	0.00764614079373226	0.00336798735040084	0.00061774327759844	0.00205368609271161	0	0	0.00224879826414713	0	0	0.00127892477306352	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__pseudoxanthomonas	0.0199628917103711	0.0157058538765792	0.0202559494836008	0.017169655821985	0.0317283009897719	0.0332166105356397	0.0276321919201527	0.0302703382108031	0.0210148377384386	0.0126691559914487	0.0383354737306166	0.0256597136472331	0.0499466890262207	0.0372971419419525	0	0.0167525843592774	0.0135449760056273	0.0132324907269186	0.0473397038584299	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__pseudoxanthomonas|s__pseudoxanthomonas_mexicana	0.00557064577838176	0.00427437795375256	0.00581656987690301	0.00471693841263324	0.00911559123674399	0.00808509824788354	0.00680390655320343	0.00680820755606297	0.00663072509610166	0.00383651088192715	0.0121852041500889	0.00590293882025551	0.0170802149001584	0.00751427712654043	0	0.00582698586409648	0.00255784954612704	0	0.010248801866258	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__pseudoxanthomonas|s__pseudoxanthomonas_sp._x-1	0.00577383042683338	0.00400930025119426	0.00658190801860078	0.00505655797834284	0.0116840727454398	0.00987736140628137	0.00735932749632207	0.00963623223319682	0.00659564189453499	0.00370104086490995	0.0116375545253658	0.00975791927429993	0.011128018798588	0.0144800668715816	0	0.00582698586409648	0.00360424254226992	0	0.0146411455232257	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__pseudoxanthomonas|s__pseudoxanthomonas_spadix	0.00287844918639787	0.00215375633328617	0.00244908205343285	0.00237733695996716	0.00302174295140685	0.00477936842239421	0.00458222278072884	0.00513234108072439	0.00270140652063401	0.00096725592150282	0.00479193421632708	0.00228889464458887	0.00750494291067565	0.00433305031384448	0	0	0.0023253177692064	0	0.010248801866258	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__pseudoxanthomonas|s__pseudoxanthomonas_suwonensis	0.00572303426472047	0.00523528462552639	0.00525532190632465	0.00494335145643964	0.00780616929113436	0.0103951263187074	0.00874787985411869	0.00848407403140155	0.00501689782403459	0.00415892952242809	0.00944695602647338	0.00758949276889995	0.0137159301470969	0.0108600501536862	0	0.00500756597695791	0.00499943320379376	0.0132324907269186	0.0117129164185806	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas	0.0619543857237048	0.0536119653424158	0.0661762379854667	0.0453580797758813	0.0922638847829558	0.0874226140596274	0.075953813971475	0.080651074125669	0.0593256938492482	0.0341032220839103	0.0836534801764527	0.0567404935579663	0.0758258025113092	0.0721260906671581	0.0867731897960152	0.0393321545826512	0.0366237548650008	0.0905598584123492	0.119569355106344	0.0786939564422048
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_acidaminiphila	0.0094142220449248	0.00851562119468532	0.0111229143260075	0.00822634059163238	0.0173246595880659	0.014298277196996	0.0123581159843899	0.0152922815874645	0.0077183043446686	0.00554343309634389	0.0197153864900314	0.0127696227540221	0.0235499932714305	0.0121764198692845	0	0.0127465315777111	0.00662715564223823	0	0.0212296610086773	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_indicatrix	0	0	0	0	0	0.00310658947455624	0	0	0	0.000552717669430183	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_maltophilia	0.0355573134790325	0.0313785730403385	0.0367362308014927	0.0253582609063163	0.0522761530593385	0.0493868070314068	0.0406845840834409	0.0520566023902046	0.0360655312105424	0.0122627459403971	0.0527112763795979	0.035538101060722	0.0442532840595013	0.0418495872083967	0.0867731897960152	0.0218511969903618	0.0183700103767305	0.0905598584123492	0.0829664912982792	0.0786939564422048
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_rhizophila	0.00447006226593552	0.00381049197427553	0.00586759241968287	0.00381128623740766	0.00710109593580609	0.00593438245780614	0.00597077513852546	0.00576079100897636	0.00487656501776789	0.00226234928418727	0.0083516567770272	0.00469825742836663	0.00750494291067565	0.00685609226874127	0	0.00291349293204824	0.00267411543458736	0	0.00854066822188168	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._169	0.00167627334972582	0.00139165793843106	0.00193885662563434	0.00135847826283837	0.00256848150869582	0.00227020000063725	0.0029159599513729	0.00293276633184251	0.00150857766736704	0.000758632095296329	0.0026013357174347	0	0	0.000767882334099022	0	0	0.00139519066152384	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._364	0.000948195026107534	0.00155733150253	0.00163272136895523	0.00109432971173091	0.00166195862327377	0.00234985614101049	0.00277710471559324	0.00230431640359054	0.00126299525640032	0.000568974071472247	0	0	0	0.00186485709709762	0	0	0.0020346530480556	0	0.00658851548545158	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._cw117	0	0	0	0	0	0	0	0	0	0.00419686112719291	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._dr822	0.000863534755919362	0	0	0	0	0	0	0	0	0.000184239223143394	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._estm1d_mkcip4_1	0.00123603994474732	0.00119284966151234	0.000816360684477616	0.00116980072633304	0.0010576100329924	0.00203123157951754	0.00215225615458476	0	0.00126299525640032	0.000577102272493279	0	0	0	0.00191970583524755	0	0	0.00151145654998416	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._g4	0	0	0	0	0	0	0	0	0	0.000387444248669197	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._lm091	0.00165934129568818	0.00231942989738511	0.00204090171119404	0.0017735688431501	0.00327355486402409	0.00274813684287667	0.00326309804082205	0.00209483309417322	0.00168399367520042	0.000972674722183508	0	0.00349357603647775	0	0.00323607555084588	0	0.00172988642840364	0.00127892477306352	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._myb57	0	0	0	0	0	0	0	0	0	0.000270940034034403	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._na06056	0.000778874485731189	0.000994041384593618	0.00122454102671642	0	0.00135978432813308	0.00183209122858445	0.0018051180651356	0	0.0017190768767671	0.000457888657518142	0	0	0	0.00104212602484867	0	0	0.00104639299614288	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._pemsol	0	0	0	0	0	0	0	0	0	0.000314290439479908	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._pho	0	0	0	0	0	0	0	0	0	0.000647546681342224	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._sau14a_naimi4_5	0.00106671940437098	0.00096090667177383	0.00127556356949627	0.000981123189827715	0.00125905956308619	0.00143381052671826	0.00187454568302543	0	0.00150857766736704	0.00082636710380493	0	0	0	0.0021939495259972	0	0	0.00133705771729368	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._sau14a_naimi4_8	0	0	0	0	0	0	0	0	0	0.000205914425866147	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._wzn-1	0.000914330918032265	0	0	0	0.00135978432813308	0	0	0	0	0.000333256241862316	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._yau14a_mkimi4_1	0	0	0	0	0	0	0	0	0	0.000929324316738003	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._yau14d1_leimi4_1	0.000778874485731189	0	0.00153067628339553	0	0	0	0	0	0	0.00032241864050094	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._zac14a_naimi4_1	0.000998991188220438	0	0	0	0	0	0	0	0.0015787440705004	0.000403700650711261	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._zac14d2_naimi4_6	0	0	0.00173476645451493	0	0	0	0	0	0	0.000520204865346054	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__stenotrophomonas|s__stenotrophomonas_sp._zac14d2_naimi4_7	0.00145615664723657	0.00132538851279149	0	0.00147168478474157	0.00282029342131306	0.00191174736895768	0.00194397330091526	0	0	0.000571683471812591	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__thermomonas	0.0133763226897313	0.0116302841997453	0.0128576807805225	0.0112074456684166	0.0166699486152611	0.0199936912336824	0.0174263320903475	0.0160254731704251	0.0120686213389364	0.00744001333458471	0.0106791676821003	0.00951698299592215	0	0.0183743272802266	0	0.00655535909710854	0.00784794747107159	0	0.0165932982596558	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__thermomonas|s__thermomonas_aquatica	0.0032848184833011	0.00205435219482681	0.0028062398528918	0.00230186594536502	0.00266920627374272	0.00505816491370054	0.00374909136605087	0.00471337446188975	0.00298207213316741	0.00136553777153339	0.00383354737306166	0.00554153440268885	0	0.00411365536124476	0	0	0.00226718482497624	0	0.00854066822188168	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__thermomonas|s__thermomonas_brevis	0.00238741961930647	0.00245196874866426	0.00306135256679106	0.00233960145266609	0.00357572915916477	0.00422177543978155	0.00354080851238137	0.00251379971300787	0.00221024169870055	0.00225963988384692	0.00383354737306166	0.00385498045404442	0	0.00449759652829427	0	0.00218511969903618	0.00244158365766672	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__thermomonas|s__thermomonas_carbonis	0.00262446837583335	0.00241883403584447	0.002398059510653	0.00222639493076289	0.00342464201159443	0.00342521403604918	0.00367966374816104	0.00209483309417322	0.00231549130340058	0.000899520912994219	0.00287516052979625	0	0	0.00334577302714574	0	0.00182093308253015	0.00110452594037304	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__thermomonas|s__thermomonas_sp._hdw16	0.00213343880874195	0.00215375633328617	0.00214294679675374	0.00196224637965543	0.00246775674364893	0.00318624561492947	0.00298538756926273	0.0024090580582992	0.00154366086893372	0.000758632095296329	0	0	0	0.00186485709709762	0	0	0	0	0	0
