Taxa	reSRR16235394	reSRR16235395	reSRR16235396	reSRR16235397	reSRR16235398	reSRR16235399	reSRR16235400	reSRR16235401	reSRR16235402	reSRR16235403	reSRR16235404	reSRR16235405	reSRR16235406	reSRR16235407	reSRR16235408	reSRR16235409
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_fetus	0.000303535001441381	9.72181039553186e-05	0.000388769929122539	0.000334607326400329	0.000136632150701554	0.000248954617692673	0.000429605911601486	0.000172402573654965	0.000134077538756856	9.33375501164308e-05	0.000129285850537743	6.16750912073784e-05	2.76843075856437e-05	0.000118112122825809	0.000215257357326533	0.000377036910874424
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_geochelonis	0	0	4.38933790944802e-05	0.000101055903946408	0.000292783180074758	6.39207802183891e-05	9.02795031626311e-05	9.17034966249812e-05	0	4.27797104700308e-05	0	2.37211889259148e-05	0	0	0.000127050395113781	0.000101156244380943
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_gracilis	0	4.96892531327184e-05	7.83810340972861e-05	0.000183023470480717	0.000287903460406845	0.000312875397911062	0.000292630113699563	0.000198079552709959	5.36310155027422e-05	0	0	3.79539022814636e-05	2.76843075856437e-05	5.39941132917984e-05	0.000346353943367505	0.000222543737638075
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_helveticus	0.0206978056388271	0.00288845788862802	0.620990986463251	0.288350670633927	0.011841859704107	0.0198759983963286	0.150103682896296	0.695449973284937	0.00492332722315174	0.00252400291773182	0.00152051402480259	0.00146596947562153	9.81534541672823e-05	0.00364122801511565	0.125232036911102	0.259746245514721
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_hepaticus	0.000188683919814913	8.64160924047276e-05	5.32991031861545e-05	7.07391327624858e-05	0.00011223355236199	0.000148027069979427	0.000149428143165734	0.000124716755409974	0.000117988234106033	7.00031625873231e-05	4.4968991491389e-05	5.21866156370125e-05	8.55696779919897e-05	9.44896982606471e-05	0.000110865631405019	0.000136101128803451
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_hominis	0.000639884597633182	0.00047744891053612	0.000313524136389144	6.51249158765742e-05	4.75772667621481e-05	0.000161484076341193	8.09402442147727e-05	0.000102707916219979	0.000209160960460695	0.000680586302932308	0.000174254842029132	0.000365306309459087	3.27178180557608e-05	0.000496070915868397	0.000133524300597286	0.000186679250993922
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_hyointestinalis	0.000205091217190122	5.40100577529548e-05	0.000291577446841904	0.000196497591006905	0.000292783180074758	0.000306146894730179	0.000205463696852885	0.000165066293924966	0.00013944064030713	3.88906458818462e-05	2.81056196821181e-05	3.79539022814636e-05	0	8.43658020184349e-05	0.000286470317645086	0.000297031517591315
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_iguaniorum	0.000205091217190122	3.4566436961891e-05	0	0.000139232578770607	0.000303762549327561	0.000161484076341193	8.71664168466783e-05	0	0.000198434757360146	4.66687750582154e-05	4.4968991491389e-05	2.84654267110977e-05	2.51675523505852e-05	4.72448491303236e-05	3.80341947155905e-05	9.65582332727184e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_insulaenigrae	0	0	5.6434344550046e-05	0.000120144241358508	0.000168350328542986	0.000100927547713246	0.000143201970533829	9.53716364899804e-05	0.00024133956976234	0	0	0	5.53686151712875e-05	4.72448491303236e-05	0.000119767251444838	0.000136101128803451
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_jejuni	0.0196477386068137	0.0123596616161862	0.0528695751193014	0.0241804321276211	0.0173083656620861	0.0666088172391518	0.030268538250009	0.0414573167542215	0.0702619934101426	0.0205614844777321	0.00412871553130315	0.0111655636274281	0.0104143331626722	0.0197652200968789	0.0518980633085159	0.0615250670369329
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_lanienae	0.000123054730314073	2.37644254113001e-05	0.000200655447289052	0.000622055230959002	0.000170790188376942	0.000460902467890489	0.000983735275841084	0.000220088391899955	5.89941170530165e-05	0	0	0.000116233825736982	3.77513285258778e-05	0	0.000289707270386838	0.000239096577627684
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_lari	0.000779346625322465	0.00017931339173981	0.00036995848093919	0.000397486555522539	0.000379398204180207	0.000740135349897136	0.000432718997917439	0.000608911217589875	0.000262791975963437	0.000128339131410092	0.000112422478728473	0.000187397392514727	6.54356361115215e-05	0.000249722773974567	0.000324504512360676	0.000573831786306441
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_mucosalis	0.000164072973752098	4.96892531327184e-05	5.95695859139374e-05	0.000139232578770607	0.000240326193644697	0.000269140127235322	0.000152541229481687	0.000176070713519964	0.000123351335656307	0	0	4.03260211740551e-05	0	3.71209528881114e-05	9.71085822525715e-05	0.000230820157632879
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_novaezeelandiae	0.00207552311796404	0.000239804656423119	0.000561208204136568	0.000270605253900938	0.00026472479198426	4.70995222661814e-05	0.000124523452638112	0.000652928895969866	0.000504131545725777	0.000198342293997415	0.000191118213838403	0.000102001112381433	0	0.000327339311831528	0.000136761253339038	0.000353127253111656
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_ornithocola	0	4.32080462023638e-05	0	1.45969639033701e-05	5.36769163470389e-05	0	0	0	0	0	0	0	0	0	2.02309546359524e-05	1.28744311030291e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_peloridis	0	0	7.52457927333947e-05	0.000273973784032484	0.000333040867335037	0.000121113057255895	0.000124523452638112	4.03495385149917e-05	0	4.66687750582154e-05	4.21584295231772e-05	0	3.02010628207023e-05	0	0.000138379729709914	0.000218865328751495
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_pinnipediorum	0.000196887568502517	0.000136105345537446	0.000103462965008418	0.000123512771490054	0.000262284932150304	0.000319603901091945	0.00021168986948479	0.000183406993249962	0.000128714437206581	0.000108893808469169	5.05901154278126e-05	9.72568745962505e-05	6.04021256414045e-05	0.00015523307571392	0.000144044397007981	0.00022162413541643
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_rectus	0	5.83308623731911e-05	0	0.000151583855919612	0.000222027244890025	6.39207802183891e-05	6.53748126350087e-05	8.06990770299834e-05	0.000230613366661792	7.00031625873231e-05	0	0	0	6.41180095340105e-05	5.09820056826e-05	0.000137940333246741
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_showae	0.000360960542254615	0.000229002644872528	0.00021633165410851	0.000245902699602927	0.000270824441569151	0.000380160429719893	0.000205463696852885	0.000154061874329968	0.000209160960460695	0.000217787616938339	0.000238897767298004	0.00022535129479619	0.000123321006517868	0.000347587104315952	0.000281614888532457	0.000111271868819037
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._19-13652	0	2.16040231011819e-05	0	7.85990364027619e-05	0.000180549627712767	0.000215312101788258	0.000329987149490996	7.3362797299985e-05	6.43572186032907e-05	8.94484855282462e-05	0	0	8.80864332270482e-05	7.42419057762227e-05	0.000136761253339038	0.000121387493257132
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._2014d-0216	0	0	3.44876550028059e-05	7.85990364027619e-05	2.80583880904976e-05	4.70995222661814e-05	3.1130863159528e-05	6.60265175699865e-05	0	0	0	0	0	0	0.000124622680557467	8.09249955047544e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._ccug_57310	0	0	9.40572409167433e-05	9.88102171920436e-05	0.000191528996965571	0.000161484076341193	7.16009852669143e-05	0.000117380475679976	0.000284244382164534	0	0	0	0.000105703719872458	3.71209528881114e-05	0.000115721060517648	0.000497504801909911
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._cfsan093224	0	0	0	0.000119021397981325	0	0	0	0	0	0	0	0	0	0	0	9.47190288294285e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._cfsan093226	0.0114112753244584	0	0.00150805109603178	0.00145745070358264	0	0	0	0	0	0	0	0	0	0	0.000637679690125219	0.0012892823147462
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._rm10537	0	0	0.000109733447736201	0.000125758458244419	0.000123212921614794	0.000151391321569869	9.65056757945367e-05	6.96946574349857e-05	0	0	3.65373055867536e-05	0	0	0	0.000151327540676924	0.000103915051045878
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._rm12175	0	0	0.000166167792286247	5.05279519732041e-05	7.68555847696239e-05	0.000107656050894129	6.53748126350087e-05	6.23583777049872e-05	0	0	0	0	0	0	1.86124782650762e-05	5.05781221904715e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._rm12651	0.000254313109315752	4.5368448512482e-05	3.44876550028059e-05	3.5930988069834e-05	3.17181778414321e-05	5.7192277037506e-05	9.96187621104895e-05	7.70309371649842e-05	0.00010189892945521	0	2.81056196821181e-05	2.84654267110977e-05	0	5.0619481211061e-05	0.000102773249550638	9.74778354943633e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._rm16192	0	5.18496554428366e-05	4.70286204583717e-05	0.000136986892016242	9.88143232752308e-05	0.000137934315208103	0.000127636538954065	5.50220979749887e-05	0	0.0001011156792928	0	0	8.80864332270482e-05	3.71209528881114e-05	9.79178204380096e-05	0.000120467891035487
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._rm16704	0	2.37644254113001e-05	7.52457927333947e-05	0.000157198072805524	0.000111013622445012	0.000144662818388986	0.000435832084233392	0.000187075133114962	0	0	0	8.53962801332932e-05	0	0	5.42189584243524e-05	4.3221304417312e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._rm5004	0	2.37644254113001e-05	7.21105513695032e-05	8.98274701745851e-05	6.2216425765886e-05	0.000100927547713246	0.000146315056849781	4.4017678379991e-05	5.36310155027422e-05	0	0	0	2.76843075856437e-05	4.38702170495862e-05	7.04037221331143e-05	0.000120467891035487
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._rm6137	9.02401355636538e-05	6.26516669934275e-05	0	4.94051085960218e-05	5.97765659319297e-05	0.000114384554075012	0.000143201970533829	0	0	6.61140979991385e-05	0	2.84654267110977e-05	0	0	6.15021020932953e-05	0.000125065902143711
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._rm6914	0	2.80852300315365e-05	3.13524136389144e-05	4.82822652188395e-05	0.000121992991697816	0.000174941082702959	5.91486400031031e-05	6.60265175699865e-05	0.000225250265111517	0	0	3.79539022814636e-05	5.28518599362289e-05	7.76165378569601e-05	6.87852457622381e-05	8.00053932831095e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sp._rm8964	0.000721921084509231	0.000159869770948746	0.000163032550922355	8.42132532886735e-05	5.73367060979734e-05	0	9.33925894785839e-05	0.000179738853384963	0.000246702671312614	0	0.000106801354792049	0.000111489587951799	0	0.000124861386987284	5.34097202389143e-05	0.000130583515473581
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_sputorum	0.000336349596191801	0.000213879828701701	0.00036995848093919	0.000376152531356075	0.000308642268995474	0.000413802945624308	0.000329987149490996	5.50220979749887e-05	0	0.000159451648115569	7.86957351099308e-05	0.000154187728018446	6.04021256414045e-05	0.000226100349409406	0.000207974213657591	0.000963743128283894
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_subantarcticus	0	0	0.000163032550922355	4.60365784644749e-05	6.9536005267755e-05	0.000141298566798544	4.35832084233391e-05	0	0	0	0	0	0	0	2.34679073777048e-05	0.000100236642159298
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_upsaliensis	2.34890150682978	0.301021816282628	0.0212914241021868	0.0177487852631208	0.020215458654245	0.00639544227342935	0.0297953491299842	0.058576525504173	0.491608703605887	0.122019401454292	0.262447466029651	0.198050578461355	0.000100670209402341	0.448910432540092	0.0171696065804401	0.0121644981879192
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_ureolyticus	0.00041838608306785	0.000490411324396829	0.000338606067300276	0.00023804279596265	0.000312302058746408	0.000322968152682387	0.000264612336855988	0.000209083972304957	0.000600667373630713	0.000217787616938339	0.000109611916760261	0.000170792560266586	8.55696779919897e-05	0.00040158121760775	0.000242771455631429	0.000459801110822468
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__campylobacter_volucris	0.000311738650128986	0.000239804656423119	0.00052045006640598	0.000334607326400329	0.000228126894474915	0.000312875397911062	0.000569694795819362	0.000355809566904927	0	0.000198342293997415	7.02640492052953e-05	0.00035344571499613	9.31199436971653e-05	0.00025984667021678	0.000303464319539286	0.000538886901883933
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__campylobacter|s__candidatus_campylobacter_infans	0.000147665676376888	3.24060346517729e-05	3.44876550028059e-05	7.5230506271215e-05	0.00011223355236199	4.37352706757399e-05	3.1130863159528e-05	6.60265175699865e-05	0	0	0	0	4.78183494661119e-05	0	3.80341947155905e-05	4.4140906638957e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__sulfurospirillum	0.000730124733196836	0.000481769715156356	0.000539261514589328	0.00136088617314496	0.001228469426397	0.00240543988716569	0.0020577500548448	0.0014525833865397	0.000386143311619744	0.000840037951047877	0.000168633718092709	0.000884800346936621	0.000435398655665124	0.000539941132917984	0.0015124661685838	0.00268799729386815
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__sulfurospirillum|s__sulfurospirillum_barnesii	0.000123054730314073	0.000125303333986855	0.000103462965008418	0.00037839821811044	0.000173230048210898	0.000366703423358127	0.000470076033708872	0.000414499804744915	0	0	0	0.000220607057011007	0	0	0.000224968215551791	0.000222543737638075
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__sulfurospirillum|s__sulfurospirillum_cavolei	0.000131258379001678	0.000125303333986855	3.44876550028059e-05	0.000168426506577347	0.000137852080618532	0.000696400079221396	0.000351778753702666	0.000231092811494953	0.000128714437206581	0.000392795523406646	0.000168633718092709	0.00027279367264802	0.000198823663569623	0.000330713943912265	0.000411092998202553	0.00021978493097314
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__sulfurospirillum|s__sulfurospirillum_deleyianum	0	0	8.4651516825069e-05	3.14396145611048e-05	0.000101254183109187	0.000124477308846337	0.000174332833693357	3.66813986499925e-05	0	0	0	0	0	0	5.50281966097905e-05	0.000174724422112538
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__sulfurospirillum|s__sulfurospirillum_halorespirans	0	8.20952877844912e-05	6.58400686417203e-05	0.000140355422147789	0.000269604511652173	0.000333060907453711	0.000124523452638112	0.00019441141284496	0.000252065772862888	6.22250334109539e-05	0	4.03260211740551e-05	7.55026570517556e-05	0.000141734547390971	8.09238185438096e-05	0.000574751388528085
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__sulfurospirillum|s__sulfurospirillum_multivorans	0.000229702163252937	2.59248277214183e-05	8.4651516825069e-05	0.000299799181707678	0.000162250678958095	0.000383524681310334	0.0005012068968684	0.000234760951359952	0	0.000143895389762831	0	0.000123350182414757	0	6.07433774532731e-05	0.000252482313856686	0.000137940333246741
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__sulfurospirillum|s__sulfurospirillum_sp._acsdce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567394570754926
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__sulfurospirillum|s__sulfurospirillum_sp._jpd-1	0	0.0001188221270565	0	0	0	0	0.000277064682119799	0	0	0.000233343875291077	0	0	0	0	0.000334215370585933	5.97741444069209e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__campylobacteraceae|g__sulfurospirillum|s__sulfurospirillum_sp._uch001	0.000237905811940542	0	0.000163032550922355	0.000339098699909059	0.000380618134097185	0.000491180732204463	0.000149428143165734	0.000337468867579931	0	0	0	0.000222979175903599	0.000158555579808687	0	0.000150518302491486	0.000727405357321145
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae	0.0194508510383112	0.00344800208694863	0.0896240096282008	1.02823596275106	1.48686888176173	0.210168161106473	0.568312585495079	1.13573313314093	0.00555081010453382	0.437792000691942	0.00198144618758933	0.0021420233600101	0.000787744388573317	0.00487971798874628	0.0558350070806723	0.500622253441287
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter	0.0194508510383112	0.00339183162688556	0.089533087628648	1.02814276675076	1.48669321185369	0.210087419068302	0.568209853646652	1.13561942080512	0.0053255598394223	0.437721997529355	0.00198144618758933	0.00210881369551382	0.000787744388573317	0.00475148196967826	0.0557435631657178	0.500499946345808
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_acinonychis	0	0	0	2.24568675436463e-05	2.3178668422585e-05	0	0	0	0	0	0	0	0	0	0	2.02312488761886e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_apodemus	0.00204270852321362	0.00022684224256241	0.000975060064170239	0.000682688773326847	0.000756356548526458	0.000232133359740466	0.000264612336855988	0.000931707525709809	0.0005202208503766	0.000210009487761969	0.000267003386980122	0.000168420441373995	3.52345732908193e-05	0.000448826066738074	0.000330978417844181	0.000389911341977453
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_bilis	0.000894197706948933	9.72181039553186e-05	0.00211315267926283	0.00684709891405775	0.0275789556331252	0.0017662320849818	0.00466340330129729	0.00957751318751304	0.000166256148058501	0.00242288723843902	8.71274210145662e-05	4.03260211740551e-05	6.54356361115215e-05	0.000121486754906546	0.000627968831899962	0.00340712623119449
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_bizzozeronii	0	0	0	2.47025542980109e-05	9.63744634412744e-05	0	0	6.23583777049872e-05	0	0	0	0	0	0	2.26586691922667e-05	0.000271282655385256
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_canadensis	0.000541440813381923	6.91328739237821e-05	0.000257089791839098	0.000278465157541214	0.000984483443001373	9.41990445323628e-05	9.96187621104895e-05	0.000297119329064939	0.000160893046508227	0.000120561002233723	4.4968991491389e-05	5.4558734529604e-05	6.54356361115215e-05	0.000128236019068021	0.000218494310068286	0.000134261924360161
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_canis	0.00925371571961832	0.000900887763319285	0.00880062250844328	0.95000409613264	0.267923448226577	0.189696690178636	0.517581730890312	1.05821800151377	0.00189853794879708	0.410661886124766	0.000281056196821181	0.000332096644962807	0	0.00130598261524537	0.0476600829313766	0.468976901790042
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_cetorum	0	0.00010802011550591	0.000112868689100092	0.000107792964209502	0.00134924248817784	0.000346517913815477	0.000127636538954065	7.70309371649842e-05	0	7.38922271755077e-05	3.37267436185418e-05	5.69308534221954e-05	0	0.000107988226583597	8.82069622127524e-05	0.000149895162128125
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_cholecystus	0	0.000129624138607091	5.95695859139374e-05	6.17563857450272e-05	0.00061606460807397	5.7192277037506e-05	0.000164993574745498	5.13539581099895e-05	0.000166256148058501	9.72266147046154e-05	0	4.74423778518295e-05	6.79523913465801e-05	9.44896982606471e-05	0.000100345534994324	0.000155412775457994
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_cinaedi	0.00480733813093647	0.000598431439902739	0.0738819627401019	0.0646813927425872	1.14668044504312	0.0144057253102706	0.041155001096896	0.0621346211732223	0.000986810685250457	0.0215959756581892	0.000261382263043699	0.000251444602614697	5.7885370406346e-05	0.00107650763375523	0.00353798934673535	0.0221090766127876
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_enhydrae	0	2.37644254113001e-05	8.4651516825069e-05	0.000421066266443368	0.000644122996164467	0.000107656050894129	0.000283290854751704	0.000216420252034956	0	0.000124450066821908	0	0	0	0	6.47390548350476e-05	0.000242774986514263
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_felis	0	2.80852300315365e-05	0	7.85990364027619e-05	0.000184209417463702	6.39207802183891e-05	0	0	9.11727263546618e-05	0	0	0	0	0	1.05200964106952e-05	8.09249955047544e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_heilmannii	0	0	0	1.12284337718231e-05	5.00171265961045e-05	0	0	0	0	0	7.30746111735071e-05	0	0	0	0	0
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_hepaticus	0	0	0.000768134134153404	0.000249271229734474	0.0131349854161038	0.00028596138518753	0.000164993574745498	0.000150393734464969	0	3.88906458818462e-05	0.000109611916760261	4.50702589592381e-05	0	8.09911699376975e-05	8.73977240273143e-05	0.000240016179849329
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_himalayensis	9.02401355636538e-05	4.32080462023638e-05	0.000141085861375115	0.000623178074336184	0.00286561537498169	0.000410438694033867	0.000463849861076967	0.000495198881774898	0	0.000252789198232	0	4.03260211740551e-05	0	7.42419057762227e-05	0.000155373731604114	0.00073200336842937
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_mustelae	0	8.20952877844912e-05	3.44876550028059e-05	0.000163935133068618	0.000462353438534722	0.000134570063617661	9.65056757945367e-05	0.000139389314869971	0.00020379785891042	4.66687750582154e-05	0	2.37211889259148e-05	0	8.09911699376975e-05	9.87270586234477e-05	0.000125065902143711
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_pullorum	0.000139462027689283	2.16040231011819e-05	9.09219995528519e-05	0.000209971711533093	0.00114551419204249	0.000127841560436778	0.000140088884217876	9.90397763549797e-05	0	9.72266147046154e-05	0	8.77683990258846e-05	0	6.07433774532731e-05	0.000194217164505143	0.000533369288554063
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_pylori	0.000631680948945577	0.000624356267624157	0.00049850337685874	0.000870203617316293	0.00257771191457485	0.00122122332733027	0.000859211823202972	0.00104908800138978	0.000391506413170018	0.0007078097550496	0.000365373055867536	0.00056219217754418	0.000201340418804682	0.000523067972514297	0.000719412746854467	0.00133342322138516
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_sp._nhp19-0003	0	3.4566436961891e-05	5.32991031861545e-05	4.04223615785633e-05	0.000113453482278969	3.36425159044153e-05	5.91486400031031e-05	0.000132053035139973	0	0	0	0	0	0	9.71085822525715e-06	2.75880666493481e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_sp._nhp19-0012	9.02401355636538e-05	0	0	3.25624579382871e-05	0.000323281427999212	9.08347929419213e-05	4.98093810552447e-05	0	0.000273518179063985	3.88906458818462e-05	4.4968991491389e-05	2.60933078185062e-05	0	0	6.23113402787334e-05	1.56332377679639e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_suis	0	0	0.000191249723197378	0.000148215325788065	0.000179329697795789	0.000215312101788258	0.000339326408438855	0.000223756531764954	0	0	0.00018549708990198	0	0.000108220475107516	0	0.000257337742969314	9.10406199428487e-05
k__bacteria|p__proteobacteria|c__epsilonproteobacteria|o__campylobacterales|f__helicobacteraceae|g__helicobacter|s__helicobacter_typhlonius	0	0	0.00067407689323666	0.000416574892934638	0.0131032672382624	0.000117748805665453	0.000236594560012413	0.000451181203394907	0	0.000241122004467446	0	0	5.7885370406346e-05	7.08672736954854e-05	5.09820056826e-05	0.000385313330869229
